Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
2000-02-08,143.96875,144.5625,143.625,144.3125,93.53340911865234,4936400,141.096875,142.2451204131162,1.673271686481726,56.598791297768884,-0.5194088904210332,148.08916015535868,137.3889648446413,142.7390625
2000-02-09,144.46875,144.46875,141.265625,141.28125,91.56876373291016,8511500,141.14375,142.06987124709508,0.3328894806924101,46.53425937467284,-0.5574382672155025,147.90023028714904,137.25601971285096,142.578125
2000-02-10,141.625,142.5625,140.875,141.5625,91.75102996826172,6690600,141.275,141.97762192944143,0.9358288770053476,47.49675951076568,-0.5584448927129984,147.8380738926793,137.16817610732073,142.503125
2000-02-11,141.84375,141.9375,138.03125,138.6875,89.8876724243164,9849800,141.55625,141.37941794227024,2.0699172033118676,39.433766530309356,-0.7822142443966413,147.63985041060272,136.73514958939728,142.1875
2000-02-14,139.78125,139.78125,138.3125,139.5,90.4142608642578,8528800,141.55,141.03770558913018,-0.044782803403493054,42.49891390140077,-0.8838031752667916,146.9172736137866,136.71085138621342,141.8140625
2000-02-15,139.25,141.21875,137.796875,141.078125,91.43712615966795,11078300,141.5640625,141.0450545729247,0.09977827050997783,48.16072333217822,-0.8274334980252149,146.34488409256332,136.8098034074367,141.57734375
2000-02-16,140.375,140.9375,138.796875,139.0,90.09024047851562,8845400,141.3578125,140.67322646875655,-1.4621178555604786,42.09603912483497,-0.9396161326875188,145.36505683926111,136.9896306607389,141.17734375
2000-02-17,140.4375,140.4375,138.21875,138.28125,89.62437438964844,7584200,140.8671875,140.23832165625535,-3.426451331296377,40.1529345985663,-1.0741368164521532,144.88419047297594,136.82362202702404,140.85390625
2000-02-18,138.875,138.875,134.625,135.3125,87.70024871826172,9409200,140.1390625,139.34271771875436,-5.106289721674337,33.13385515000792,-1.4041130009805443,144.75466697760544,136.04064552239458,140.39765625
2000-02-22,135.1875,136.34375,133.53125,134.96875,87.47743225097656,16415400,139.3984375,138.54745086079902,-5.201931518876207,32.40506526283659,-1.6740617153434698,145.0876016094639,135.1702108905361,140.12890625
2000-02-23,135.625,137.46875,134.5,136.5625,88.51042938232422,12119000,138.6234375,138.1865507042901,-5.370290168904288,39.28467317008434,-1.7393456173048207,144.97771444268025,134.74259805731973,139.86015625
2000-02-24,136.6875,137.03125,133.09375,133.8125,86.7280502319336,17375000,137.8765625,137.39126875805553,-5.286441052864411,32.870683511038905,-1.9900455904391663,145.24015095815363,133.78016154184635,139.51015625
2000-02-25,135.1875,136.71875,133.125,133.328125,86.41407775878906,10559900,137.053125,136.65251534749999,-5.816777041942605,31.85288820195977,-2.2024239672203123,145.47973698026138,132.84838801973862,139.1640625
2000-02-28,133.375,136.6875,132.71875,136.125,88.22683715820312,13397800,136.796875,136.55660346613632,-1.847679134745381,43.147039956578624,-2.1206058981204308,145.46708814501764,132.88603685498234,139.1765625
2000-02-29,136.0625,137.4375,135.75,137.4375,89.0775375366211,8242500,136.590625,136.71676647229336,-1.478494623655914,47.66921299461918,-1.9276361186476265,145.40281869941464,132.73780630058536,139.0703125
2000-03-01,137.625,139.0,137.21875,138.4375,89.72561645507812,6868000,136.3265625,137.02962711369457,-1.8717465943072324,50.97068842089797,-1.674709526540454,145.22392279732097,132.66670220267903,138.9453125
2000-03-02,138.6875,139.125,137.34375,138.53125,89.78636932373047,7600200,136.2796875,137.3026494566592,-0.33723021582733814,51.29079207901502,-1.4499840252993579,145.02315714079515,132.61434285920484,138.81875
