date,1. open,2. high,3. low,4. close,5. volume
2023-11-06,1.97,1.98,1.82,1.83,12395143.0
2023-11-03,1.89,1.99,1.86,1.92,11922435.0
2023-11-02,1.75,1.88,1.73,1.82,10713758.0
2023-11-01,1.79,1.8,1.71,1.73,8917162.0
2023-10-31,1.73,1.81,1.7199,1.8,9577001.0
2023-10-30,1.73,1.79,1.7,1.73,11544739.0
2023-10-27,1.7899,1.8,1.71,1.71,10459966.0
2023-10-26,1.79,1.83,1.75,1.77,11679924.0
2023-10-25,1.92,1.93,1.79,1.79,11485157.0
2023-10-24,1.79,1.95,1.78,1.93,14247628.0
2023-10-23,1.79,1.855,1.75,1.78,14087344.0
2023-10-20,1.9,1.93,1.83,1.84,13296113.0
2023-10-19,1.98,2.0179,1.91,1.91,11744061.0
2023-10-18,2.06,2.07,1.96,1.98,14931197.0
2023-10-17,2.0,2.0999,1.99,2.08,10307363.0
2023-10-16,2.01,2.05,1.95,2.03,11759971.0
2023-10-13,1.97,2.0398,1.95,2.01,11275857.0
2023-10-12,2.05,2.05,1.95,1.97,12975184.0
2023-10-11,2.13,2.17,2.05,2.05,13151852.0
2023-10-10,2.03,2.18,2.0299,2.13,16585054.0
2023-10-09,2.02,2.08,1.93,2.03,18650297.0
2023-10-06,2.07,2.14,2.03,2.06,21178807.0
2023-10-05,2.22,2.22,2.1,2.12,22434886.0
2023-10-04,2.365,2.37,2.07,2.22,36677605.0
2023-10-03,2.26,2.31,2.2,2.24,17009587.0
2023-10-02,2.41,2.43,2.21,2.27,23222900.0
2023-09-29,2.39,2.42,2.33,2.39,15597650.0
2023-09-28,2.39,2.4,2.26,2.35,18201848.0
2023-09-27,2.5,2.62,2.31,2.4,34393492.0
2023-09-26,2.55,2.625,2.4,2.4,17793386.0
2023-09-25,2.38,2.59,2.35,2.57,21537147.0
2023-09-22,2.42,2.47,2.35,2.4,19106424.0
2023-09-21,2.43,2.43,2.34,2.385,22253058.0
2023-09-20,2.49,2.59,2.43,2.47,22300325.0
2023-09-19,2.59,2.6399,2.42,2.46,27754123.0
2023-09-18,2.9,2.91,2.53,2.56,59139729.0
2023-09-15,3.1,3.22,2.93,2.93,43860052.0
2023-09-14,2.94,3.1,2.91,2.98,34352425.0
2023-09-13,2.89,3.0,2.78,2.94,28689871.0
2023-09-12,3.22,3.28,2.9,2.91,60231544.0
2023-09-11,3.06,3.37,3.04,3.31,89968053.0
2023-09-08,2.92,3.12,2.92,3.02,39800847.0
2023-09-07,2.92,3.11,2.81,2.96,34784746.0
2023-09-06,3.19,3.27,2.84,2.98,53851473.0
2023-09-05,3.0,3.4,2.975,3.09,76082235.0
2023-09-01,3.07,3.1199,2.85,2.99,51233023.0
2023-08-31,2.75,3.11,2.66,2.96,89827730.0
2023-08-30,2.38,2.91,2.35,2.66,76248841.0
2023-08-29,2.34,2.45,2.29,2.4,11341531.0
2023-08-28,2.35,2.37,2.275,2.35,7869187.0
2023-08-25,2.26,2.37,2.22,2.34,11898917.0
2023-08-24,2.48,2.49,2.25,2.26,19976618.0
2023-08-23,2.48,2.53,2.44,2.49,10157704.0
2023-08-22,2.51,2.58,2.475,2.49,13351117.0
2023-08-21,2.65,2.72,2.46,2.49,21469922.0
2023-08-18,2.59,2.82,2.58,2.64,22366714.0
2023-08-17,2.62,2.8,2.57,2.66,21946867.0
2023-08-16,2.465,2.77,2.43,2.63,36005428.0
2023-08-15,2.57,2.6101,2.45,2.52,19332281.0
2023-08-14,2.6,2.6688,2.48,2.62,16323428.0
2023-08-11,2.57,2.75,2.55,2.62,21923288.0
2023-08-10,2.86,2.87,2.57,2.62,36628441.0
2023-08-09,3.001,3.03,2.76,2.86,49464441.0
2023-08-08,2.45,3.08,2.375,3.02,125769690.0
2023-08-07,2.33,2.36,2.16,2.22,20349371.0
2023-08-04,2.43,2.5,2.28,2.3,22441959.0
2023-08-03,2.37,2.48,2.29,2.41,17192691.0
2023-08-02,2.25,2.55,2.23,2.37,39267908.0
2023-08-01,2.51,2.51,2.34,2.38,31884434.0
2023-07-31,2.37,2.55,2.26,2.53,46874979.0
2023-07-28,2.17,2.33,2.13,2.27,40786885.0
2023-07-27,2.02,2.3,1.97,2.14,63616692.0
2023-07-26,1.98,2.11,1.9,1.93,97076992.0
2023-07-25,1.68,1.72,1.66,1.68,10774348.0
2023-07-24,1.7,1.71,1.65,1.69,8522132.0
2023-07-21,1.67,1.7,1.62,1.68,9057734.0
2023-07-20,1.76,1.76,1.62,1.65,15086233.0
2023-07-19,1.67,1.79,1.66,1.77,16618560.0
2023-07-18,1.67,1.7,1.64,1.66,11085399.0
2023-07-17,1.66,1.71,1.65,1.69,6612409.0
2023-07-14,1.78,1.79,1.62,1.66,20972373.0
2023-07-13,1.74,1.83,1.71,1.81,17790136.0
2023-07-12,1.82,1.83,1.69,1.72,22645340.0
2023-07-11,1.74,1.86,1.7,1.77,26659485.0
2023-07-10,1.64,1.76,1.61,1.72,20745380.0
2023-07-07,1.57,1.67,1.53,1.64,16030798.0
2023-07-06,1.6,1.69,1.54,1.55,21462941.0
2023-07-05,1.685,1.69,1.6,1.64,14611596.0
2023-07-03,1.56,1.74,1.56,1.69,26865938.0
2023-06-30,1.61,1.61,1.52,1.56,18677498.0
2023-06-29,1.58,1.64,1.57,1.61,12202933.0
2023-06-28,1.59,1.6,1.54,1.58,10693777.0
2023-06-27,1.58,1.62,1.55,1.6,9573090.0
2023-06-26,1.51,1.595,1.51,1.58,11069981.0
2023-06-23,1.58,1.59,1.51,1.52,16316480.0
2023-06-22,1.56,1.61,1.52,1.61,10902249.0
2023-06-21,1.54,1.63,1.5,1.58,21880775.0
2023-06-20,1.58,1.59,1.52,1.55,13105276.0
2023-06-16,1.62,1.63,1.56,1.56,17963669.0
2023-06-15,1.65,1.66,1.6,1.61,19239411.0
2023-06-14,1.72,1.72,1.6,1.64,15565232.0
2023-06-13,1.7,1.745,1.67,1.71,14776118.0
2023-06-12,1.6,1.67,1.56,1.67,18863491.0
2023-06-09,1.68,1.68,1.58,1.59,21266569.0
2023-06-08,1.73,1.73,1.65,1.67,23607952.0
2023-06-07,1.79,1.83,1.7,1.73,20954072.0
2023-06-06,1.69,1.79,1.66,1.77,15238546.0
2023-06-05,1.75,1.75,1.64,1.69,15641418.0
2023-06-02,1.75,1.81,1.71,1.72,21272921.0
2023-06-01,1.68,1.78,1.63,1.7,26101451.0
2023-05-31,1.82,1.82,1.66,1.67,29035699.0
2023-05-30,1.93,1.93,1.78,1.83,28001283.0
2023-05-26,1.83,1.9,1.82,1.86,51347205.0
2023-05-25,2.44,2.44,2.32,2.36,12293921.0
2023-05-24,2.45,2.45,2.36,2.42,6084908.0
2023-05-23,2.51,2.59,2.43,2.45,6353212.0
2023-05-22,2.41,2.635,2.41,2.53,12682574.0
2023-05-19,2.43,2.5,2.4,2.41,6558627.0
2023-05-18,2.4,2.5,2.4,2.44,7270876.0
2023-05-17,2.38,2.45,2.32,2.41,8873142.0
2023-05-16,2.42,2.44,2.34,2.35,6865368.0
2023-05-15,2.43,2.46,2.35,2.43,9236895.0
2023-05-12,2.46,2.56,2.37,2.41,8201513.0
2023-05-11,2.75,2.76,2.41,2.43,17731382.0
2023-05-10,2.78,2.85,2.72,2.75,9751032.0
2023-05-09,2.7,2.865,2.7,2.72,11308152.0
2023-05-08,2.75,2.79,2.66,2.78,10527176.0
2023-05-05,2.65,2.8,2.59,2.77,18756606.0
2023-05-04,2.37,2.64,2.35,2.52,15465072.0
2023-05-03,2.28,2.45,2.26,2.39,11566877.0
2023-05-02,2.27,2.3,2.2,2.28,7151111.0
2023-05-01,2.34,2.35,2.24,2.28,7373025.0
2023-04-28,2.4,2.43,2.34,2.35,8299830.0
2023-04-27,2.32,2.43,2.29,2.39,19100944.0
2023-04-26,2.27,2.27,2.17,2.18,9512735.0
2023-04-25,2.34,2.34,2.23,2.24,8246705.0
2023-04-24,2.3,2.37,2.28,2.35,9294606.0
2023-04-21,2.35,2.3799,2.3,2.3,7319638.0
2023-04-20,2.41,2.44,2.32,2.35,8392659.0
2023-04-19,2.44,2.465,2.4,2.41,5226764.0
2023-04-18,2.51,2.53,2.44,2.47,8102670.0
2023-04-17,2.38,2.51,2.36,2.5,10964197.0
2023-04-14,2.455,2.54,2.36,2.37,15864134.0
2023-04-13,2.48,2.52,2.43,2.45,11269561.0
2023-04-12,2.55,2.58,2.45,2.455,9495824.0
2023-04-11,2.58,2.61,2.46,2.52,22452389.0
2023-04-10,2.6,2.77,2.5619,2.74,18343153.0
2023-04-06,2.48,2.63,2.42,2.6,11187723.0
2023-04-05,2.49,2.52,2.43,2.44,7076433.0
2023-04-04,2.57,2.57,2.48,2.49,6209722.0
2023-04-03,2.53,2.58,2.51,2.54,7268087.0
2023-03-31,2.55,2.59,2.52,2.53,6631649.0
2023-03-30,2.615,2.62,2.51,2.52,8002951.0
2023-03-29,2.53,2.59,2.52,2.58,8146607.0
2023-03-28,2.59,2.6,2.47,2.5,10317040.0
2023-03-27,2.62,2.64,2.54,2.61,6965346.0
2023-03-24,2.57,2.64,2.54,2.62,6017676.0
2023-03-23,2.64,2.71,2.56,2.61,8100669.0
2023-03-22,2.66,2.725,2.56,2.57,8774791.0
2023-03-21,2.49,2.73,2.48,2.66,13197198.0
2023-03-20,2.64,2.64,2.46,2.48,12690050.0
2023-03-17,2.58,2.66,2.52,2.61,19135946.0
2023-03-16,2.37,2.68,2.32,2.58,26676253.0
2023-03-15,2.34,2.39,2.28,2.36,11403772.0
2023-03-14,2.52,2.53,2.38,2.4,12705658.0
2023-03-13,2.37,2.53,2.34,2.44,14039316.0
2023-03-10,2.57,2.57,2.4,2.42,15689923.0
2023-03-09,2.59,2.66,2.51,2.53,11453312.0
2023-03-08,2.62,2.62,2.57,2.59,8798363.0
2023-03-07,2.71,2.72,2.61,2.62,9254441.0
2023-03-06,2.8,2.81,2.67,2.69,10072934.0
2023-03-03,2.745,2.81,2.71,2.77,10825028.0
2023-03-02,2.75,2.76,2.7,2.71,8886153.0
2023-03-01,2.83,2.83,2.74,2.75,9041887.0
2023-02-28,2.76,2.83,2.74,2.83,10003710.0
2023-02-27,2.83,2.86,2.75,2.76,9943706.0
2023-02-24,2.83,2.83,2.78,2.82,10475642.0
2023-02-23,2.87,2.89,2.78,2.87,12161376.0
2023-02-22,2.84,2.8581,2.76,2.84,12465631.0
2023-02-21,2.95,2.98,2.76,2.78,15760012.0
2023-02-17,3.02,3.06,2.95,3.01,12259514.0
2023-02-16,3.03,3.13,3.01,3.05,13495718.0
2023-02-15,2.96,3.11,2.91,3.09,15985174.0
2023-02-14,2.86,2.98,2.83,2.97,12052995.0
2023-02-13,2.9,2.91,2.81,2.87,10834531.0
2023-02-10,2.91,2.94,2.79,2.84,14489692.0
2023-02-09,3.08,3.08,2.82,2.86,19427081.0
2023-02-08,3.13,3.17,3.03,3.03,10583115.0
2023-02-07,3.18,3.2,3.02,3.14,20418744.0
2023-02-06,3.22,3.26,3.1401,3.19,10537120.0
2023-02-03,3.24,3.37,3.2,3.2,15391679.0
2023-02-02,3.44,3.59,3.305,3.35,26357051.0
2023-02-01,3.17,3.38,3.12,3.33,23954003.0
2023-01-31,3.14,3.29,3.095,3.24,16386938.0
2023-01-30,3.17,3.19,3.07,3.08,12849417.0
2023-01-27,3.04,3.3,3.01,3.21,24760938.0
2023-01-26,3.14,3.19,3.03,3.07,11907637.0
2023-01-25,3.09,3.14,2.99,3.1,11303554.0
2023-01-24,3.13,3.2,3.09,3.11,11459101.0
2023-01-23,3.07,3.235,3.06,3.18,20469914.0
2023-01-20,2.99,3.07,2.92,3.05,17331155.0
2023-01-19,3.03,3.06,2.9,2.95,17316887.0
2023-01-18,3.26,3.36,3.05,3.07,19628569.0
2023-01-17,3.188,3.28,3.12,3.24,19775573.0
2023-01-13,3.21,3.29,3.12,3.17,21853703.0
2023-01-12,3.05,3.31,2.95,3.29,24552607.0
2023-01-11,2.81,3.04,2.78,3.04,30754237.0
2023-01-10,2.74,2.81,2.7,2.79,13199819.0
2023-01-09,2.81,2.8782,2.64,2.76,27965535.0
2023-01-06,2.97,2.97,2.84,2.95,14537721.0
2023-01-05,2.89,2.95,2.82,2.94,14127512.0
2023-01-04,2.8,2.99,2.75,2.96,19297559.0
2023-01-03,2.77,2.87,2.7,2.75,17710710.0
2022-12-30,2.63,2.72,2.62,2.69,12088041.0
2022-12-29,2.63,2.69,2.58,2.68,15589885.0
2022-12-28,2.65,2.725,2.52,2.58,16899439.0
2022-12-27,2.78,2.78,2.61,2.63,14070022.0
2022-12-23,2.8,2.81,2.71,2.79,12166137.0
2022-12-22,2.89,2.89,2.69,2.8,15525082.0
2022-12-21,2.88,2.96,2.81,2.9,13787467.0
2022-12-20,2.92,2.95,2.75,2.83,28723441.0
2022-12-19,3.22,3.225,2.96,2.98,21737541.0
2022-12-16,3.3,3.33,3.13,3.26,19854761.0
2022-12-15,3.35,3.38,3.15,3.22,20287478.0
2022-12-14,3.52,3.54,3.37,3.39,18913236.0
2022-12-13,3.69,3.72,3.5,3.56,19918789.0
2022-12-12,3.48,3.65,3.42,3.54,16112671.0
2022-12-09,3.58,3.69,3.46,3.48,23936578.0
2022-12-08,3.84,3.85,3.52,3.57,22719186.0
2022-12-07,3.98,4.07,3.6701,3.71,29414463.0
2022-12-06,4.65,4.68,3.9,4.06,48278320.0
2022-12-05,4.66,5.12,4.5,4.68,62802866.0
2022-12-02,4.06,4.72,4.01,4.58,58056454.0
2022-12-01,3.86,4.18,3.82,4.17,21012861.0
2022-11-30,3.735,3.87,3.66,3.87,15012779.0
2022-11-29,3.69,3.8,3.68,3.72,9192312.0
2022-11-28,3.8,3.88,3.65,3.65,9177345.0
2022-11-25,3.75,3.86,3.73,3.85,6840382.0
2022-11-23,3.67,3.84,3.65,3.78,15585295.0
2022-11-22,3.78,3.78,3.59,3.66,13326058.0
2022-11-21,3.835,3.88,3.66,3.74,11395196.0
2022-11-18,4.08,4.1,3.84,3.86,13907959.0
2022-11-17,4.0,4.15,3.95,4.07,14140577.0
2022-11-16,4.141,4.1993,3.92,4.08,24491846.0
2022-11-15,4.25,4.44,4.16,4.19,21253255.0
2022-11-14,4.39,4.4,4.05,4.15,33599730.0
2022-11-11,3.9,4.25,3.81,4.18,35574337.0
2022-11-10,3.84,3.95,3.69,3.89,29531837.0
2022-11-09,3.75,4.04,3.58,3.62,30962465.0
2022-11-08,3.76,3.95,3.72,3.8,17622512.0
2022-11-07,3.87,3.89,3.69,3.76,16682615.0
2022-11-04,3.95,3.965,3.65,3.81,20229996.0
2022-11-03,3.51,3.88,3.49,3.82,18617360.0
2022-11-02,3.79,3.91,3.58,3.58,24229611.0
2022-11-01,3.97,4.035,3.76,3.82,29013299.0
2022-10-31,3.6,4.19,3.57,4.07,53085317.0
2022-10-28,3.55,3.65,3.45,3.63,12083924.0
2022-10-27,3.66,3.73,3.52,3.53,14493184.0
2022-10-26,3.49,3.78,3.44,3.67,23904132.0
2022-10-25,3.19,3.69,3.19,3.58,37851557.0
2022-10-24,3.34,3.34,3.13,3.16,14896197.0
2022-10-21,3.29,3.41,3.21,3.36,11778525.0
2022-10-20,3.21,3.46,3.19,3.28,13336163.0
2022-10-19,3.35,3.44,3.24,3.25,12590033.0
2022-10-18,3.46,3.49,3.315,3.38,14018624.0
2022-10-17,3.23,3.53,3.23,3.37,24818125.0
2022-10-14,3.26,3.4,3.13,3.14,17526605.0
2022-10-13,2.91,3.27,2.91,3.26,22985716.0
2022-10-12,2.9,3.08,2.83,3.08,16374920.0
2022-10-11,3.04,3.1,2.84,2.9,23875194.0
2022-10-10,3.15,3.275,3.01,3.07,21634194.0
2022-10-07,4.06,4.09,3.13,3.17,118925034.0
2022-10-06,2.92,3.93,2.88,3.9,103359356.0
2022-10-05,2.935,2.99,2.83,2.98,11323611.0
2022-10-04,2.95,3.057,2.93,3.0,15913419.0
2022-10-03,2.79,2.9,2.73,2.87,14575846.0
2022-09-30,2.84,2.915,2.75,2.75,11862163.0
2022-09-29,2.96,2.97,2.81,2.86,11833696.0
2022-09-28,2.83,3.03,2.79,3.01,14257892.0
2022-09-27,2.79,2.88,2.72,2.8,17735675.0
2022-09-26,2.7,2.937,2.67,2.7,19229199.0
2022-09-23,2.745,2.775,2.65,2.72,21132662.0
2022-09-22,2.99,3.0,2.8,2.8,21053311.0
2022-09-21,3.1,3.14,2.98,2.98,19437390.0
2022-09-20,3.16,3.21,3.08,3.08,12245059.0
2022-09-19,3.18,3.23,3.12,3.22,10885564.0
2022-09-16,3.33,3.3401,3.17,3.19,14584073.0
2022-09-15,3.36,3.52,3.33,3.39,16737114.0
2022-09-14,3.3,3.39,3.27,3.38,10032820.0
2022-09-13,3.335,3.41,3.3,3.32,14507797.0
2022-09-12,3.42,3.53,3.37,3.49,14253350.0
2022-09-09,3.35,3.49,3.33,3.4,18828911.0
2022-09-08,3.18,3.3,3.12,3.3,18047319.0
2022-09-07,3.18,3.32,3.14,3.22,26637123.0
2022-09-06,3.405,3.41,3.16,3.17,23460746.0
2022-09-02,3.68,3.68,3.35,3.36,22856176.0
2022-09-01,3.73,3.765,3.51,3.58,17013247.0
2022-08-31,3.77,3.825,3.69,3.8,15377025.0
2022-08-30,3.95,3.96,3.685,3.73,17028295.0
2022-08-29,3.78,4.0,3.71,3.89,17896834.0
2022-08-26,4.06,4.08,3.8,3.83,21520112.0
2022-08-25,3.815,4.19,3.76,4.12,35868387.0
2022-08-24,3.62,3.81,3.54,3.76,19849954.0
2022-08-23,3.615,3.685,3.52,3.58,15152924.0
2022-08-22,3.66,3.66,3.51,3.54,21924844.0
2022-08-19,3.91,3.98,3.71,3.74,24193940.0
2022-08-18,4.09,4.11,3.92,4.03,19964185.0
2022-08-17,4.2,4.52,4.05,4.055,46225283.0
2022-08-16,4.33,4.48,4.12,4.2,43558072.0
2022-08-15,4.0,4.38,3.99,4.29,41284840.0
2022-08-12,3.96,4.06,3.83,4.03,23529359.0
2022-08-11,4.18,4.27,3.85,3.85,28716769.0
2022-08-10,4.0,4.13,3.84,4.06,30106140.0
2022-08-09,4.17,4.225,3.82,3.84,32014395.0
2022-08-08,3.93,4.43,3.9,4.3,48097513.0
2022-08-05,3.88,4.02,3.8,3.9,24705521.0
2022-08-04,3.83,4.14,3.79,4.03,28700953.0
2022-08-03,3.97,4.05,3.8,3.88,25686756.0
2022-08-02,3.42,3.95,3.37,3.9,36341711.0
2022-08-01,3.55,3.59,3.41,3.42,20665469.0
2022-07-29,3.48,3.67,3.41,3.65,23686807.0
2022-07-28,3.3,3.66,3.28,3.65,38507913.0
2022-07-27,3.44,3.45,3.17,3.26,32419749.0
2022-07-26,3.49,3.58,3.36,3.38,19538392.0
2022-07-25,3.54,3.65,3.37,3.54,22597814.0
2022-07-22,3.73,3.75,3.46,3.5,24532374.0
2022-07-21,4.12,4.16,3.72,3.75,52847640.0
2022-07-20,3.55,4.09,3.53,3.94,64501396.0
2022-07-19,3.43,3.67,3.31,3.56,40156349.0
2022-07-18,3.37,3.6487,3.31,3.4,36298830.0
2022-07-15,3.64,3.72,3.26,3.3,36462657.0
2022-07-14,3.17,3.81,3.08,3.69,64050813.0
2022-07-13,3.17,3.26,3.11,3.22,12552880.0
2022-07-12,3.18,3.3,3.13,3.22,13342153.0
2022-07-11,3.38,3.4493,3.15,3.15,13040202.0
2022-07-08,3.49,3.62,3.41,3.42,15573929.0
2022-07-07,3.47,3.59,3.375,3.58,15944500.0
2022-07-06,3.22,3.54,3.22,3.5,21705203.0
2022-07-05,3.08,3.24,3.0,3.24,18102253.0
2022-07-01,3.12,3.22,3.06,3.15,12409114.0
2022-06-30,3.26,3.267,3.07,3.12,23981746.0
2022-06-29,3.42,3.42,3.27,3.31,11043288.0
2022-06-28,3.66,3.72,3.41,3.44,17822686.0
2022-06-27,3.63,3.68,3.51,3.64,12514894.0
2022-06-24,3.65,3.72,3.51,3.61,21919138.0
2022-06-23,3.23,3.58,3.14,3.58,26400981.0
2022-06-22,3.2,3.35,3.19,3.21,15074715.0
2022-06-21,3.295,3.365,3.25,3.27,14347444.0
2022-06-17,3.1,3.285,3.08,3.2,18003911.0
2022-06-16,3.11,3.14,3.02,3.11,20402376.0
2022-06-15,3.19,3.2586,3.04,3.2,30640771.0
2022-06-14,3.15,3.32,3.1,3.16,21305983.0
2022-06-13,3.21,3.33,3.11,3.12,27294031.0
2022-06-10,3.53,3.57,3.37,3.38,27121906.0
2022-06-09,3.87,3.89,3.63,3.63,28872541.0
2022-06-08,3.995,4.11,3.88,3.9,25811448.0
2022-06-07,3.95,4.06,3.91,4.03,23198637.0
2022-06-06,4.26,4.295,3.95,3.96,31186324.0
2022-06-03,4.36,4.41,4.15,4.2,17549013.0
2022-06-02,4.18,4.53,4.15,4.44,24707027.0
2022-06-01,4.5,4.54,4.16,4.18,22864945.0
2022-05-31,4.52,4.6,4.37,4.49,19970368.0
2022-05-27,4.61,4.68,4.34,4.55,30422958.0
2022-05-26,4.39,4.75,4.35,4.66,17103450.0
2022-05-25,4.28,4.47,4.26,4.42,17127097.0
2022-05-24,4.4,4.43,4.24,4.26,14462476.0
2022-05-23,4.74,4.75,4.448,4.49,19350638.0
2022-05-20,4.93,4.96,4.55,4.72,20280523.0
2022-05-19,4.78,4.97,4.69,4.86,21098665.0
2022-05-18,5.01,5.17,4.76,4.79,23769073.0
2022-05-17,4.98,5.17,4.89,5.14,25498143.0
2022-05-16,4.59,5.065,4.47,4.88,33265769.0
2022-05-13,4.52,4.71,4.5,4.54,26091884.0
2022-05-12,4.0,4.495,3.89,4.44,39737166.0
2022-05-11,4.19,4.43,4.05,4.06,32397213.0
2022-05-10,4.55,4.57,4.15,4.29,33567950.0
2022-05-09,4.65,4.66,4.36,4.39,27649356.0
2022-05-06,4.86,4.8892,4.58,4.74,25751170.0
2022-05-05,5.16,5.24,4.84,4.89,23661400.0
2022-05-04,5.15,5.35,4.962,5.3,22962971.0
2022-05-03,5.15,5.4,5.14,5.18,17594681.0
2022-05-02,4.94,5.24,4.8712,5.23,22811366.0
2022-04-29,5.01,5.325,4.97,4.98,19082320.0
2022-04-28,5.04,5.17,4.81,5.11,24078614.0
2022-04-27,5.06,5.2,4.91,5.01,24161903.0
2022-04-26,5.23,5.32,5.04,5.07,18555848.0
2022-04-25,5.18,5.36,5.1,5.3,19921972.0
2022-04-22,5.24,5.48,5.16,5.24,19052893.0
2022-04-21,5.47,5.58,5.23,5.24,24028603.0
2022-04-20,5.76,5.765,5.4,5.41,28926457.0
2022-04-19,5.78,5.95,5.61,5.83,19049881.0
2022-04-18,6.02,6.03,5.675,5.74,23689960.0
2022-04-14,6.3,6.36,6.02,6.02,23546047.0
2022-04-13,6.24,6.5,6.115,6.42,18731231.0
2022-04-12,6.42,6.8,6.13,6.23,28275627.0
2022-04-11,6.22,6.525,6.05,6.37,26150375.0
2022-04-08,6.37,6.6,6.26,6.4,24381830.0
2022-04-07,7.12,7.12,6.4,6.48,48637579.0
2022-04-06,7.75,8.15,7.16,7.25,127554427.0
2022-04-05,7.45,7.5,6.91,7.03,43071293.0
2022-04-04,7.45,7.52,7.05,7.45,37621856.0
2022-04-01,7.9,8.32,7.345,7.48,94990418.0
2022-03-31,8.16,8.23,7.62,7.77,44694607.0
2022-03-30,8.34,9.08,7.98,8.14,95808046.0
2022-03-29,8.07,8.71,7.72,8.32,82740796.0
2022-03-28,7.99,8.39,7.61,7.99,91841330.0
2022-03-25,8.08,8.66,7.25,8.56,298544887.0
2022-03-24,5.82,7.07,5.68,6.97,112670200.0
2022-03-23,6.07,6.3,5.6915,5.72,44943495.0
2022-03-22,5.33,5.71,5.29,5.68,15522337.0
2022-03-21,5.48,5.54,5.27,5.32,14854703.0
2022-03-18,5.38,5.6,5.3004,5.51,16424521.0
2022-03-17,5.21,5.44,5.18,5.41,15838852.0
2022-03-16,5.06,5.37,4.985,5.33,22171831.0
2022-03-15,4.92,5.02,4.78,5.0,17489359.0
2022-03-14,5.17,5.2,4.81,4.88,18710386.0
2022-03-11,5.46,5.46,5.18,5.19,10546191.0
2022-03-10,5.35,5.43,5.22,5.42,12281633.0
2022-03-09,5.41,5.62,5.39,5.5,15836409.0
2022-03-08,5.1,5.45,5.0,5.3,24246696.0
2022-03-07,5.29,5.38,5.11,5.12,18564922.0
2022-03-04,5.48,5.6156,5.16,5.24,21603864.0
2022-03-03,5.84,5.86,5.37,5.42,23185339.0
2022-03-02,5.87,5.88,5.59,5.83,15712816.0
2022-03-01,6.11,6.12,5.78,5.85,14021572.0
2022-02-28,5.93,6.2,5.87,6.1,13842795.0
2022-02-25,6.22,6.23,5.93,6.06,11057533.0
2022-02-24,5.5,6.18,5.43,6.17,22123885.0
2022-02-23,6.21,6.38,5.8909,5.91,14026838.0
2022-02-22,6.17,6.36,6.03,6.09,14104648.0
