date,open,high,low,close,volume,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Lowest,Highest,Stochastic,Stochastic_Signal,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Signal,ATR,RSI,CCI,Williams_R,ROC,MFI,Standard_Deviation,Historical_Volatility,Chandelier_Exit_Long,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,MAE_Upper,MAE_Lower,ADX,Ichimoku_Conversion_Line,Ichimoku_Base_Line,Ichimoku_Leading_Span_A,Ichimoku_Leading_Span_B,Ichimoku_Lagging_Span,Cumulative_Volume_Price,Cumulative_Volume,VWAP,ADL,CMF,Volume_Oscillator,Awesome_Oscillator,trix,trix_signal,Pivot_Point,R1,S1,R2,S2,R3,S3
2023-09-26,174.82,175.2,171.66,171.96,64588945,173.549,173.07019680927897,179.29391427264198,167.80408572735803,173.549,167.62,182.34,29.483695652173935,23.143115942028984,-2.1490960164300645,-1.878030886844816,-0.27106512958524864,0.06032577394906941,3.7742142857142875,30.90395480225996,-46.8527733358123,-70.51630434782606,-3.604462133527652,36.40969030269478,3.270008007393968,0.03735328204844179,171.22304193540714,182.73852997507745,167.89047002492256,175.3145,177.88772500000002,169.210275,37.87013653557898,172.805,174.005,,,174.49,411555812853.72595,2317447795,177.59011173484748,415370554.5750807,0.15238745252162195,-1504038.8012820482,-3.430216176470566,-0.1470559278292094,-0.16058021595035007,170.84,172.63,168.64000000000001,174.82999999999998,166.85000000000002,176.61999999999998,164.65000000000003
2023-09-25,174.2,176.97,174.15,176.08,46172740,173.25799999999998,173.61743375304644,177.98211120388504,168.53388879611492,173.25799999999998,167.62,182.34,57.47282608695659,35.348731884058004,-1.779550930153789,-1.8583348955066106,0.0787839653528215,0.06401741222981983,3.8613571428571425,43.6145689257723,8.346235713093131,-42.52717391304342,-1.6257891502318544,35.85118513345461,3.227520271859305,0.04433998340237458,171.04517639288864,183.0223284763236,167.91467152367642,175.4685,177.58944999999997,168.92655,35.89597594164014,172.29500000000002,174.005,,,174.0,419669902363.05927,2363620535,177.55384003001956,432398799.1140882,0.22026292929432656,-1669929.7756410316,-2.5621720588235064,-0.14539490554245083,-0.15754315386877024,172.94000000000003,174.22000000000006,170.68000000000006,176.48000000000002,169.40000000000003,177.76000000000005,167.14000000000007
2023-09-22,174.67,177.079,174.05,174.79,56725385,172.988,173.8306276161289,176.87083745045717,169.10516254954283,172.988,167.62,179.85,58.62632869991818,48.52761681301624,-1.5726475043800292,-1.8011974172812943,0.22854991290126514,0.09692391236410888,3.8284285714285704,35.984848484848484,-2.6178703947573374,-41.37367130008182,-1.521212462673963,27.945346578061745,3.1747231955590474,0.04508301713145258,171.1455320113937,183.04303705250743,168.0849629474926,175.56400000000002,177.3127,168.6633,34.01656820480306,172.3495,174.005,,,176.57,429614221614.33093,2420345920,177.50116545916336,403390010.28444076,0.17996223337279815,-799486.3269230798,-1.572710294117627,-0.14123999151043343,-0.15428252139710288,175.73333333333335,177.3166666666667,174.4966666666667,178.55333333333334,172.91333333333336,180.13666666666668,171.6766666666667
2023-09-21,174.55,176.3,173.86,173.93,63149116,172.89000000000001,173.84869532228728,176.6029922045592,169.17700779544083,172.89000000000001,167.62,179.72,52.14876033057856,56.08263837248444,-1.4612257604902652,-1.7332030859230887,0.2719773254328235,0.13193459497785182,3.7805714285714265,36.070242050308515,-14.226148865553503,-47.851239669421446,-0.5602881481904921,27.40776622869005,3.195725558007893,0.042771696115000146,171.32164419269398,182.83658519988205,168.13841480011797,175.4875,177.21225,168.56775000000002,32.341853337309395,172.3495,174.005,,,177.45,440646161682.4776,2483495036,177.4298540142029,343864204.21886665,0.03672197702454925,751530.0192307681,-0.3028867647058746,-0.13625744998427836,-0.15067750711453798,175.30633333333333,176.56266666666664,173.53366666666665,178.33533333333332,172.27733333333333,179.59166666666664,170.50466666666665
2023-09-20,179.26,179.695,175.4,175.49,58436181,173.073,174.14711435459867,177.120024146759,169.02597585324102,173.073,167.62,179.695,65.1759834368531,58.65035748911661,-1.2328329325368657,-1.6331290552458442,0.4002961227089785,0.18560690052407716,4.060214285714281,43.16682375117819,31.747784118599977,-34.8240165631469,1.053783254635502,34.63961205501742,3.1946517807109425,0.04372922885951185,171.03634218393518,183.02813093988792,167.91186906011208,175.47,177.39982500000002,168.746175,30.646903356984165,173.6575,174.98000000000002,,,179.46,450981282047.7726,2541931217,177.41679201690712,287877036.6251531,-0.008324665803271604,1317799.506410256,1.0904808823529208,-0.1289475976732124,-0.14633152522627285,174.6966666666667,175.53333333333336,173.09333333333336,177.13666666666668,172.2566666666667,177.97333333333336,170.65333333333336
2023-09-19,177.52,179.63,177.13,179.07,51826941,173.73999999999998,175.04218447194435,179.23398054439832,168.24601945560164,173.73999999999998,167.62,179.695,94.824016563147,70.71625344352621,-0.7542592589831827,-1.4573550959933121,0.7030958370101295,0.2891046878212876,4.123785714285709,50.165289256198314,65.98069108137857,-5.175983436853007,3.8689095127610136,35.46891490091154,3.27561549057652,0.047724618604763853,170.98559935739266,183.16022439289353,167.97177560710648,175.566,178.0835,169.39649999999997,29.073021232396453,173.6575,174.98000000000002,,,177.79,460238091979.7826,2593758158,177.44063399290235,316485508.05715305,-0.02395603506087776,1797718.897435896,2.064010294117651,-0.11618000617287239,-0.14030122141559276,176.86166666666668,178.32333333333335,174.02833333333336,181.15666666666667,172.5666666666667,182.61833333333334,169.73333333333338
2023-09-18,176.48,179.38,176.17,177.97,67257573,174.16199999999998,175.57451456795445,180.2730304641147,168.05096953588526,174.16199999999998,167.62,179.695,85.71428571428574,81.90476190476194,-0.45846211578322027,-1.2575764999512937,0.7991143841680735,0.3911066270906448,3.938071428571423,51.00840336134451,50.201116700659846,-14.285714285714253,2.4287769784172655,34.98460222607086,3.241725133644871,0.04733749905615366,171.06398120478391,183.06401317324887,167.99298682675115,175.5285,178.51604999999998,169.80794999999998,27.19392105700327,173.6575,174.98000000000002,,,177.97,472199178762.1026,2661015731,177.45072802882373,324656988.888929,-0.07093397100849333,2082585.2884615362,2.427892647058826,-0.1012699265116268,-0.13249496243479958,178.60999999999999,180.08999999999997,177.58999999999997,181.10999999999999,176.10999999999999,182.58999999999997,175.08999999999997
2023-09-15,176.48,176.495,173.82,175.01,109259461,174.54199999999997,175.47187555559907,180.29955966823943,168.78444033176052,174.54199999999997,167.62,179.695,61.20082815734984,80.57971014492752,-0.45761293389401203,-1.0975837867398373,0.6399708528458252,0.4408794722416809,3.8909285714285664,50.20678246484698,-2.9229108076186745,-38.79917184265016,2.219496524735695,32.45501392257796,3.1469789606775205,0.0501250485998907,171.01061842274828,182.9102375145864,167.7627624854136,175.3365,178.90554999999998,170.17844999999997,25.966207168355215,174.3725,174.98000000000002,,,178.19,491331420878.71094,2770275192,177.35834414486246,312607814.6851901,-0.11501483586965727,5005450.10897436,2.3895073529411945,-0.08863019928445626,-0.12372200980473091,177.84,179.51000000000002,176.3,181.05,174.63,182.72000000000003,173.09
2023-09-14,174.0,176.1,173.58,175.74,60895757,175.047,175.52062545458105,180.1518303922204,169.9421696077796,175.047,167.62,179.695,67.2463768115943,71.38716356107663,-0.39349904000479796,-0.9567668373928295,0.5632677973880316,0.465357137270951,3.7894999999999937,54.39560439560443,4.388674630290843,-32.7536231884057,2.9585798816568114,39.28325799475181,2.885711806743449,0.0490096338472946,171.181953948987,182.53505063885711,167.64094936114293,175.08800000000002,179.423175,170.670825,24.912866062102644,175.6775,174.98000000000002,,,179.8,501996703759.6909,2831170949,177.31062970146735,356104783.97090495,-0.10404224684277492,5861831.596153848,2.263124999999974,-0.07707589227439193,-0.11439278629866312,175.10833333333335,176.3966666666667,173.7216666666667,177.78333333333336,172.43333333333334,179.07166666666672,171.04666666666668
2023-09-13,176.51,177.3,173.98,174.21,84267928,175.425,175.2823299173845,179.4575591543506,171.39244084564942,175.425,167.62,179.695,54.575569358178136,61.0075914423741,-0.4608343192653024,-0.8575803337673241,0.39674601450202174,0.4516349127171652,3.8237857142857092,53.7818637693272,10.481112952864466,-45.424430641821864,2.217919380390777,37.710846506005176,2.6677889031140625,0.04943716146559537,171.2364105876694,182.21519810691424,167.40180189308577,174.8085,179.81062500000002,171.039375,23.396996644055502,176.6375,174.98000000000002,,,178.85,516757354921.2643,2915438877,177.24856418633271,283512532.74199015,-0.18851086799085198,7602207.2051282,1.6980955882353044,-0.06828984005896599,-0.1051721970507237,175.14000000000001,176.70000000000002,174.18000000000004,177.66,172.62000000000003,179.22,171.66000000000005
2023-09-12,179.49,180.13,174.82,176.3,90370192,175.85899999999998,175.4673608414964,179.0883301679042,172.62966983209577,175.85899999999998,167.62,180.13,69.38449240607525,63.735479525282564,-0.3416145600618279,-0.754387179026225,0.4127726189643971,0.4438624539666116,4.005928571428565,55.168220510741804,66.03451958024974,-30.615507593924754,2.5238427541288693,40.389621020755676,2.5588225088072334,0.05073149375165771,168.72384647004804,182.33236320156854,167.07563679843147,174.704,180.255475,171.46252499999997,22.548698304587482,176.85500000000002,174.98000000000002,175.5275,,181.99,532760409754.5976,3005809069,177.24359649092455,243518191.64971203,-0.26170879892653104,9072400.455128208,1.2978308823529403,-0.059288936317403174,-0.0959955449040596,175.16333333333333,176.34666666666666,173.02666666666664,178.48333333333335,171.8433333333333,179.66666666666669,169.70666666666662
2023-09-11,180.07,180.3,177.34,179.36,58953052,176.187,176.17511341576977,180.10825886815877,172.26574113184125,176.187,167.62,180.3,92.58675078864356,72.18227085096565,-0.00021315829204127112,-0.6035523748793883,0.603339216587347,0.4757578064907587,4.048142857142851,66.17705438666137,113.4047808176883,-7.413249211356445,1.8627896410722404,46.41854554368229,2.592555891901114,0.05367119744587432,168.86685344868226,182.3694450414901,167.07555495850994,174.72250000000003,180.591675,171.78232500000001,21.820406969645763,176.94,174.98000000000002,175.41625,,191.17,543313006062.5976,3064762121,177.2773822606892,265028089.0010636,-0.21658238498931354,8354348.916666672,1.1855073529411868,-0.04701774329221031,-0.08619998458168975,177.08333333333334,179.3466666666667,174.0366666666667,182.39333333333335,171.77333333333334,184.6566666666667,168.7266666666667
2023-09-08,178.35,180.239,177.79,178.18,65602066,176.526,176.53963824926618,180.4963254834392,172.55567451656083,176.526,169.05,180.3,81.15555555555551,81.04226625009143,0.17313794746257827,-0.448214310410995,0.6213522578735733,0.5048766967673217,3.908071428571424,64.48742746615088,97.67105273005339,-18.844444444444484,1.9394702214085557,45.81791924272641,2.6355566674552873,0.0533979459564554,169.05258738283305,182.2664977894156,167.2475022105844,174.757,180.93915,172.11285,21.144136444342738,176.94,174.98000000000002,175.57999999999998,,192.58,555038478798.5289,3130364187,177.3079570433154,220320106.9046984,-0.2851698474787237,7935503.282051288,1.648355882352945,-0.03429416081593972,-0.07581881982853975,179.0,180.66,177.7,181.96,176.04,183.62,174.73999999999998
2023-09-07,175.18,178.21,173.54,177.56,112488803,176.889,176.72515856758142,180.4467827052505,173.3312172947495,176.889,171.66,180.3,68.287037037037,80.67644779374535,0.25752256937900597,-0.3070669344529949,0.5645895038320008,0.5168192581802575,3.9566428571428554,63.60167874856922,36.754860455715026,-31.712962962963015,2.0870465129649833,43.608619592135426,2.709236588918812,0.05125746913695609,168.9270152290679,182.4905228999448,167.2884771000552,174.8895,181.311225,172.466775,20.470442691092693,176.92000000000002,174.98000000000002,177.1225,,195.605,574885628237.1722,3242852990,177.27773352968808,301495110.35437703,-0.16921020401913078,11114429.519230768,1.737120588235257,-0.022434630967849145,-0.06514198205640162,178.73633333333336,179.68266666666673,177.23366666666672,181.18533333333338,176.28733333333335,182.13166666666675,174.7846666666667
2023-09-06,188.4,188.85,181.47,182.91,81755816,177.631,177.8496751916575,182.67611601011873,172.58588398988127,177.631,173.54,188.85,61.20182887001961,70.21480715420404,0.7474817737935666,-0.09615719280368257,0.8436389665972492,0.582183199863656,4.422357142857142,68.2317682317682,176.49619801138797,-38.79817112998038,4.228161148783399,44.843425701422504,3.228148565028309,0.05805995903357112,176.45442362774662,183.7019717549476,167.00202824505246,175.35200000000003,182.071775,173.190225,21.09278373522056,181.195,178.235,177.225,,196.45,589962218265.7323,3324608806,177.45312386859277,251644003.03730384,-0.16256244011591994,12238271.961538464,3.27053235294116,-0.005678792610241956,-0.05324934416716969,176.43666666666664,179.3333333333333,174.66333333333327,181.10666666666665,171.76666666666662,184.0033333333333,169.99333333333325
2023-09-05,188.28,189.98,187.61,189.7,45280027,178.69400000000002,180.00427970226522,187.87272031748796,169.51527968251207,178.69400000000002,173.54,189.98,98.29683698296836,75.92856763000833,1.6644870561833613,0.2559716569937262,1.408515399189635,0.7474496397288518,4.569499999999999,70.82568807339445,191.5144010052281,-1.7031630170316374,5.936226056849274,44.98164899870878,4.473219845868662,0.06613695869259247,177.1837680083036,184.8564731672002,167.57752683279983,176.217,183.16135000000003,174.22665,21.873950562781232,181.76,178.8,176.85999999999999,,195.83,598524520438.0089,3369888833,177.60957411321493,286224951.9275991,-0.1452632935739064,10836530.096153848,5.039679411764695,0.021189551127664963,-0.038361565108202766,184.41,187.35,179.97,191.79,177.03,194.73,172.59
2023-09-01,189.485,189.92,188.28,189.46,45766503,179.84300000000002,181.7235015745806,191.22994398569398,168.45605601430606,179.84300000000002,173.54,189.98,96.83698296836994,85.44521627378596,2.3448246756490505,0.6737422607247912,1.6710824149242594,0.9321761947679335,4.470285714285713,73.175355450237,154.3978400934129,-3.1630170316300603,6.456144293982137,45.30700532731869,5.316978638484909,0.06632249135625197,177.5417785533807,185.37399950884017,168.63100049115982,177.0025,184.339075,175.34692500000003,22.59931975980186,181.76,178.8,177.19,,193.22,607184458135.669,3415655336,177.76514267587945,306317563.00077075,-0.09752991956389774,9701166.519230768,6.652444117647093,0.05335522875145049,-0.020018206336272118,189.09666666666666,190.58333333333331,188.21333333333334,191.46666666666664,186.7266666666667,192.9533333333333,185.84333333333336
2023-08-31,187.84,189.12,187.48,187.87,60794467,181.12900000000002,182.84104674283867,192.9851280919755,169.27287190802454,181.12900000000002,173.54,189.98,87.16545012165459,94.09975669099764,2.7242934695250085,1.0838525024848347,1.6404409670401738,1.0738291492223817,4.437428571428571,71.52563310685609,121.5511540234695,-12.834549878345411,7.3481515341980534,45.203411019850755,5.655954919607402,0.06469673740898715,177.83715225549977,185.98642453339818,169.6845754666018,177.8355,185.657225,176.60077500000003,22.97164036360459,181.76,178.8,177.34375,,194.5,618623342398.1656,3476449803,177.9468646043228,274437537.6227228,-0.0699192641029376,9740625.929487176,8.162926470588246,0.08578280097610858,0.0011419951262040193,189.22,190.16,188.52,190.85999999999999,187.58,191.79999999999998,186.88000000000002
2023-08-30,184.94,187.85,184.74,187.65,60813888,182.32,183.71540188050437,194.16295008292536,170.47704991707462,182.32,173.54,189.98,85.82725060827259,89.94322789943237,2.9730021431369664,1.461682430615261,1.5113197125217055,1.1613272618822466,4.249214285714286,69.58762886597938,94.68660878507106,-14.172749391727399,6.77705701604643,39.17155650815951,5.797871002177811,0.0644896071311787,177.96228169843158,186.7398783067283,170.62712169327173,178.6835,186.878,177.762,22.355127390178836,181.76,178.8,176.93875,,193.62,629980133269.2057,3537263691,178.0981539126102,327429703.6934628,0.03973814589747789,9067220.910256408,9.954205882352994,0.11653553291013363,0.024220702682989943,188.15666666666667,188.83333333333334,187.19333333333333,189.79666666666668,186.51666666666665,190.47333333333336,185.5533333333333
2023-08-29,179.695,184.9,179.5,184.12,53003948,183.311,183.7889651749581,193.7080485128123,172.91395148718772,183.311,173.54,189.98,64.35523114355239,79.11597729115987,2.852383558153349,1.7398226561228785,1.1125609020304705,1.1515739899118915,4.535642857142859,58.14778960955148,42.67872603074036,-35.644768856447605,5.688536823374086,33.917802292606936,5.576054632368435,0.06851427506310656,177.39717798486652,187.83655939139186,170.89944060860813,179.368,187.893775,178.728225,21.19068299301918,181.76,178.8,176.2025,,192.75,639671375121.5256,3590267639,178.16815887845448,365121400.0490183,0.04880625113878396,4207106.493589751,9.197794117647078,0.14065787081496417,0.04750813630938479,186.74666666666667,188.75333333333333,185.64333333333335,189.85666666666665,183.63666666666668,191.86333333333332,182.53333333333336
2023-08-28,180.09,180.59,178.545,180.19,43820697,183.7,183.13460787042027,193.18203447461417,174.2179655253858,183.7,173.54,189.98,40.45012165450126,63.54420113544208,2.411871748742783,1.8742324746468595,0.5376392740959235,1.028787046748698,4.704571428571431,53.28208160851567,-0.30380264074396635,-59.54987834549874,2.2064662507090107,34.70761599543438,5.297297697386509,0.07279633198151816,177.20889716737258,188.38213142182227,171.17686857817776,179.7795,188.2925,179.1075,20.336377761727185,181.76,178.8,175.60750000000002,,191.94,647549240924.7007,3634088336,178.1875345488852,391799526.095473,0.06900054205774699,3138015.17307692,7.300088235294112,0.15465191994823435,0.0689368930371547,182.84,186.18,180.78,188.24,177.44,191.58,175.38
2023-08-25,177.38,179.15,175.82,178.61,51449594,183.625,182.3119518939802,193.27006667219595,173.97993332780405,183.625,173.54,189.98,30.8394160583943,45.214922952149315,1.9132158097602314,1.882029141669534,0.031186668090697367,0.8292669710170979,4.720285714285716,55.54870530209621,-27.312758330200296,-69.16058394160571,-0.4181534344335414,36.80251856930728,5.234135327977154,0.06996563175623138,177.19349275067384,188.51549985073115,171.29650014926887,179.906,188.215625,179.034375,20.1535026727562,181.76,178.8,175.3175,,193.13,656700065713.5406,3685537930,178.18296221239558,426562765.2846625,0.1245051785331966,331808.5833333358,5.052088235294121,0.15921693488407662,0.08699290140653909,179.775,181.00500000000002,178.96,181.82000000000002,177.73,183.05000000000004,176.915
2023-08-24,180.674,181.104,176.01,176.38,54945798,183.445,181.23341518598377,193.59563106959882,173.29436893040116,183.445,173.54,189.98,17.274939172749416,29.521492295214994,1.3228361902182257,1.7701905513792726,-0.4473543611610469,0.573942704581469,4.904142857142863,50.942840306423086,-29.930342537888063,-82.72506082725059,-1.0102143899427607,30.51814091396409,5.16394430541938,0.07078721670359488,177.08006126200684,188.6739248581946,171.2970751418054,179.9855,188.031125,178.85887499999998,19.413524909680564,182.89999999999998,178.8,175.2925,,195.1,666471150232.9447,3740483728,178.17779696352275,379598885.3294211,0.025837205746028644,-2727195.903846152,3.1662235294117522,0.15452009970937652,0.10049834106710658,177.86,179.90000000000003,176.57000000000002,181.19000000000003,174.53,183.23000000000005,173.24
2023-08-23,178.52,181.55,178.325,181.12,52722752,183.801,181.21279424307764,193.2604923518944,174.34150764810556,183.801,173.54,189.98,46.10705596107064,31.407137064071453,1.223332657070273,1.6608189725174727,-0.43748631544719974,0.3716569005757353,5.036285714285719,59.30013458950201,0.27149526201431834,-53.89294403892936,2.0049560711872054,37.49629992361208,4.966695925970524,0.07512291463543662,176.9614221137338,189.11600361528485,171.57399638471514,180.345,188.39602499999998,179.205975,18.59789158876762,182.89999999999998,178.8,174.55025,,193.73,675978731972.358,3793206480,178.2077341522305,418262236.7960876,0.15351410053589942,-3279528.6858974323,1.8590617647058991,0.14877218128104275,0.11015310910989382,177.83133333333333,179.65266666666668,174.55866666666665,182.92533333333336,172.7373333333333,184.7466666666667,169.46466666666663
2023-08-22,177.06,177.68,176.25,177.23,42084245,183.233,180.48864983524533,193.57154513727875,172.89445486272126,183.233,173.54,189.98,22.445255474452544,28.609083536090868,0.8211195452641107,1.4928790870668003,-0.6717595418026896,0.16297361210005032,4.9612857142857205,51.193838254171986,-46.08969346903051,-77.55474452554746,-3.105352359083706,29.003266491875465,4.89185208710411,0.07833874672747862,176.88908474492771,189.2514534345206,171.61254656547936,180.432,187.813825,178.652175,18.33914410834039,182.87,179.515,173.8375,,193.99,683429887830.4247,3835290725,178.19506703248024,433859894.033849,0.2294706591849415,-4692801.948717952,0.8670617647058805,0.1380022238901102,0.11572293206593709,180.33166666666668,182.33833333333337,179.11333333333334,183.5566666666667,177.10666666666665,185.5633333333334,175.88833333333332
2023-08-21,175.07,176.13,173.735,175.84,46311879,181.847,179.6434407742916,192.04758407913744,171.64641592086258,181.847,173.54,189.98,13.990267639902749,27.51419302514198,0.38575463378901986,1.2714541964112442,-0.8856995626222244,-0.046761022844404615,4.92521428571429,45.27896995708153,-67.59205368349359,-86.00973236009725,-7.30627306273062,22.3611615870429,4.991486936986296,0.07589870254379874,177.00753543834008,188.99848076279463,171.54251923720543,180.27050000000003,186.393175,177.300825,18.64614541021785,181.4275,180.82,173.67000000000002,,190.69,691545349946.9896,3881602604,178.15975010794526,468956370.1862501,0.24965496376504445,-9414856.038461536,0.013370588235289915,0.12255831543033224,0.11709000873881613,177.0533333333333,177.85666666666663,176.42666666666662,178.48333333333332,175.6233333333333,179.28666666666663,174.9966666666666
2023-08-18,172.3,175.1,171.96,174.49,61172150,180.35,178.7064515426022,189.961900031847,170.738099968153,180.35,171.96,189.98,14.039955604883483,16.825159573079592,-0.06743160322182007,1.0036770364846315,-1.0711086397064515,-0.251630546216814,5.027428571428574,45.07343124165554,-80.90115374294419,-85.96004439511653,-7.901403990288186,22.526914758372868,5.134507894218203,0.07602687401697181,177.06810200932463,188.77608172465486,171.41691827534513,180.0965,184.85875,175.84125,19.285428686473647,179.905,180.97,173.405,,190.54,702180128224.4896,3942774754,178.0928843353575,506360996.9378429,0.3520890811273069,-10998746.346153848,-0.7171882352941168,0.10295087632659072,0.11426218225637105,175.235,176.735,174.34000000000003,177.63,172.84000000000003,179.13,171.94500000000005
2023-08-17,177.14,177.5054,173.48,174.0,66062882,178.963,177.85073308031087,187.7166356891167,170.20936431088327,178.963,171.96,189.98,11.3207547169811,13.116992653922447,-0.4608119130938917,0.7107792465689269,-1.1715911596628186,-0.435622668906015,4.981385714285717,45.23043944265809,-65.57245730244267,-88.6792452830189,-7.382764677702669,23.87125439928505,5.191815826755311,0.07423658306757336,177.10608828162805,188.6941426384221,171.39785736157788,180.046,183.437075,174.488925,19.099393382210803,178.43,180.97,173.15,,189.77,713740811068.4639,4008837636,178.04183553331214,457366082.66278976,0.2034909878708099,-10031847.224358968,-1.3720394117647174,0.08067946426866257,0.10754563865882937,173.85,175.73999999999998,172.6,176.98999999999998,170.71,178.87999999999997,169.46
2023-08-16,177.13,178.54,176.5,176.57,46964857,177.85500000000002,177.61787252025434,184.1934067398678,171.51659326013223,177.85500000000002,171.96,189.98,25.582685904550445,16.981132075471677,-0.5587501967475532,0.4568733579056309,-1.015623554653184,-0.5516228460554488,4.49924285714286,40.82223508975101,-38.337365007305095,-74.41731409544956,-5.904609645616846,19.97882582461085,5.15879716192586,0.07562881847342472,177.0721751779177,188.75723550650102,171.417764493499,180.0875,182.301375,173.40862500000003,18.60898921226785,176.755,180.97,173.17725000000002,,188.08,722063140278.3872,4055802493,178.03212595401578,413624304.0843581,0.22152858254512547,-9556579.46794872,-2.0005394117646915,0.06024754296292123,0.09808601951964774,174.99513333333334,176.5102666666667,172.48486666666668,179.02053333333336,170.96973333333332,180.5356666666667,168.45946666666666
2023-08-15,178.88,179.48,177.05,177.45,43622593,177.188,177.58735024384447,181.7516028651837,172.62439713481626,177.188,171.96,189.92,30.56792873051218,22.49045645068124,-0.5589155164562953,0.25371558303324565,-0.8126310994895409,-0.6038244967422672,4.202100000000003,28.606356968215152,-30.265989007679035,-69.43207126948784,-3.6226374103845402,19.49263332491236,5.0133353484271375,0.07515681213925415,177.26207630619416,188.77674873117596,171.722251268824,180.24949999999998,181.61769999999999,172.7583,17.86539616248275,176.755,180.97,173.17725000000002,,188.61,729827671015.1006,4099425086,178.03171315596046,384363058.5740693,0.13452121980628998,-10236548.852564104,-1.9181864705882674,0.04276846146149538,0.08702250790801727,177.2033333333333,177.90666666666658,175.8666666666666,179.24333333333328,175.1633333333333,179.94666666666657,173.8266666666666
2023-08-14,177.97,179.69,177.305,179.46,43675627,177.115,177.92783201769092,181.4844011794145,172.7455988205855,177.115,171.96,189.12,43.706293706293714,33.28563611378545,-0.39233375250779545,0.12450571592503742,-0.5168394684328329,-0.5864274910803804,4.25531428571429,33.552631578947384,-20.28806777882965,-56.293706293706286,-0.4051279205283255,25.60645541198548,4.93143821767407,0.07505760947870153,177.51493647409444,188.74688629461716,172.06811370538284,180.4075,181.542875,172.687125,17.108641090770757,176.755,180.97,174.31875000000002,,190.68,737637673842.5289,4143100713,178.0400055272634,419614874.91578877,0.15574683061738384,-11097023.653846152,-1.3782011764705828,0.03012793764118893,0.07564359385465161,177.99333333333334,178.93666666666667,176.5066666666667,180.42333333333332,175.56333333333336,181.36666666666665,174.0766666666667
2023-08-11,177.32,178.62,176.55,177.79,52036672,177.033,177.90277165083802,181.30745175171973,172.75854824828025,177.033,171.96,187.85,36.68974197608552,36.987988137630474,-0.3905693077902299,0.02149071118198395,-0.4120600189722139,-0.5515539966587472,4.321742857142859,33.464566929133866,-35.321468537471716,-63.31025802391448,-0.4591008342198206,26.044559428060452,4.961395071210431,0.07366478693757583,177.68471208890833,188.5424169798863,172.11558302011372,180.329,181.458825,172.60717499999998,16.618791232290395,176.755,180.97,174.31875000000002,,191.81,746882162078.9022,4195137385,178.03520922805302,429921655.3602325,0.21634451691070064,-11185696.564102568,-0.7401276470588414,0.019381935901141567,0.0643912622639496,178.81833333333336,180.3316666666667,177.94666666666672,181.20333333333335,176.43333333333337,182.7166666666667,175.56166666666672
2023-08-10,179.48,180.75,177.6,177.97,54686851,177.19199999999998,177.91499498704928,181.4767720022322,172.90722799776776,177.19199999999998,171.96,184.9,46.445131375579535,42.28038901931959,-0.3703770014412555,-0.05688283134266394,-0.3134941700985916,-0.503942031346716,4.323171428571432,34.099868593955335,-19.88907805009944,-53.554868624420465,0.9014627508787864,34.08705350414294,4.9664021447278595,0.07338740796308495,177.8140433575943,188.43624613089202,172.20075386910804,180.31850000000003,181.62179999999998,172.76219999999998,15.463442472664909,176.35500000000002,180.97,174.31875000000002,,191.33,756658712721.6755,4249824236,178.0447074286193,388081874.11896276,0.08511862023668444,-9796694.42307692,-0.2786676470587963,0.010523669677731107,0.05361774374670591,177.65333333333334,178.75666666666666,176.68666666666667,179.72333333333333,175.58333333333334,180.82666666666665,174.61666666666667
2023-08-09,180.87,180.93,177.01,178.19,60378492,176.899,177.96499589849486,180.29943722678948,173.49856277321052,176.899,171.96,181.55,64.9635036496349,49.36612566709999,-0.33278614032519727,-0.1120634931391706,-0.22072264718602666,-0.44729815451457816,4.021028571428575,39.07113896056028,-22.648333128152384,-35.03649635036509,-1.6177120141342796,42.23842425742307,4.949955874338105,0.07330717289487362,177.83249593224912,188.45385882434738,172.2461411756526,180.35,181.321475,172.476525,14.574429342502727,176.445,180.97,174.67625,,,767448953026.9955,4310202728,178.0540270278896,364053698.7312077,-0.0014830522002945402,-7172582.320512816,-0.22175588235296573,0.0035287914833981304,0.043599953294044355,178.77333333333334,179.9466666666667,176.79666666666668,181.92333333333335,175.62333333333333,183.0966666666667,173.64666666666668
2023-08-08,179.69,180.27,177.58,179.8,67823003,177.156,178.29863300785942,181.02395610684073,173.28804389315928,177.156,171.96,181.55,81.75182481751825,64.38681994757758,-0.17110912788015753,-0.12387262008736799,-0.04723650779278954,-0.36728582517022046,3.8149571428571454,49.214026602176574,-12.158264337502851,-18.248175182481745,1.4500930993624226,50.0748823423001,4.914021265725211,0.06720615962964664,178.01783702623777,188.16216588313003,172.22683411686998,180.1945,181.5849,172.7271,13.748917150209275,176.445,180.97,175.32875,,,779603965547.9788,4378025731,178.0720382769214,408176470.1996093,0.022013874035914226,-6365914.442307696,-0.2513735294117794,-0.00016623458132247748,0.03484671571897099,178.71,180.41000000000003,176.49,182.63000000000002,174.79,184.33000000000004,172.57
