date,open,high,low,close,volume,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Lowest,Highest,Stochastic,Stochastic_Signal,MAE_Upper,MAE_Lower,RVI,PVT,Chaikin_Oscillator,DPO,Williams_R,Bull_Power,Bear_Power,ROC,OBV,MFI,PPO,PPO_Signal,PPO_Histogram,CCI,Stoch_RSI,Ultimate_Oscillator,PSAR,ADL,ADX,ForceIndex,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,CoppockCurve,Ichimoku_a,Ichimoku_b,Ichimoku_base_line,Ichimoku_conversion_line,HMA,QStick,TRIX,Vortex_Positive,Vortex_Negative
2023-07-28,62.585,62.77,62.2207,62.48,9723263,61.45799999999999,61.57761132986721,62.61622853242934,60.29977146757064,61.45799999999999,60.37,62.77,87.91666666666643,73.85032605969398,62.99444999999999,59.92154999999999,-0.1911523757509622,15670855.246891651,-11685067.449413285,2.556999999999995,-12.083333333333565,1.3591669162530025,0.8098669162530001,2.1415726663397012,31639297,60.2078523190991,0.9377127762154753,0.7999737218442641,0.13773905437121126,144.6519263511006,1.0,30.98325917334398,61.152515,-124508030.91027609,65.37454943021785,1372466.8253846136,62.595349159434264,59.40565084056574,61.0005,3.335061005454004,61.32,59.755,60.945,61.695,62.38761904761905,-0.20187500000000025,0.001488772041518278,1.033155071003522,0.729962711309755
2023-07-27,63.05,63.265,62.38,62.44,11517112,61.61,61.73440926989135,62.850465862309655,60.369534137690344,61.61,60.37,63.265,71.50259067357506,76.61605041514446,63.15025,60.06975,-0.6892655367231647,9715889.688860435,-13716717.157389134,2.4024999999999963,-28.497409326424936,1.7069159313761517,0.8219159313761537,2.4950755088640775,20122185,58.567904532269765,0.9866262014333164,0.8373073937596359,0.14931880767368044,138.94410256849608,1.0,25.45533299865699,61.3466132,-134463500.60519147,66.32137693458833,1342558.3607692288,62.72060670146254,59.51339329853745,61.117,3.70457325202039,61.738749999999996,60.0025,61.535,61.942499999999995,62.64690476190476,-0.24437500000000068,0.0015246927006488055,1.0492088332463922,0.6828129269443828
2023-07-26,61.86,63.17,61.39,63.05,17145517,61.80899999999999,61.97360758445655,63.27525600311361,60.34274399688637,61.80899999999999,60.62,63.265,91.87145557655943,83.76357097226698,63.35422499999999,60.26377499999999,0.6685393258426949,11684613.046925047,-8581354.819573581,2.8830000000000027,-8.128544423440573,1.3985029152637978,-0.38149708473620336,3.259089420242376,37267702,66.76590842811403,1.0893173077764784,0.8877128069776674,0.20160450079881098,109.91172789237032,1.0,42.36527039125077,63.265,-119629738.70631514,64.24144908281941,1920749.5961538414,62.95742636638943,59.55457363361059,61.25600000000001,4.23026439930795,61.78125,60.0025,61.620000000000005,61.942499999999995,62.85071428571428,-0.14562500000000078,0.0015798818637913156,0.9725598775436703,0.7256888168557539
2023-07-25,62.3,62.39,62.045,62.25,13422655,61.94199999999999,62.02386075091899,63.286050263610385,60.5979497363896,61.94199999999999,60.62,63.265,61.625708884688116,74.9999183782742,63.49054999999999,60.393449999999994,-0.1449275362318763,16975205.754956383,-4895787.157829404,1.9465000000000003,-38.374291115311884,0.5500677990719183,0.2050677990719194,2.1831910702560706,23845047,58.88804797085674,1.05672551196162,0.9215171884600487,0.1352083235015712,75.25467526941827,0.367623458272757,45.03775017491464,63.265,-117100832.69182247,62.31008750617685,905483.5592307678,63.08235504806996,59.648644951930066,61.36550000000001,4.482894327091642,61.78125,60.0025,61.620000000000005,61.942499999999995,62.92071428571429,-0.03062500000000057,0.0016159498544908153,0.9646679977781453,0.7991547942532017
2023-07-24,62.42,62.81,62.4,62.46,10251135,62.069,62.10315879620644,63.33498051591117,60.803019484088836,62.069,60.62,63.265,69.56521739130439,74.35412728418397,63.620725,60.517275000000005,0.09756097560975314,13457237.142168675,-5249890.5425542,2.049500000000002,-30.434782608695606,0.8814005542776115,0.47140055427760785,2.075502533093648,34096182,59.44947514002435,1.0452391895696995,0.9462626664995581,0.09897652307014138,94.77231524703114,0.3410352130978445,43.754870766542936,63.2275,-124351635.49670044,60.97609774861845,1222431.0092307685,63.15401229566645,59.77998770433355,61.467,4.6259551103478085,61.97375,60.0025,61.620000000000005,62.3275,62.97738095238095,0.003124999999998934,0.0016412776752505887,0.9846194107970695,0.7377374009271723
2023-07-21,62.46,62.68,62.24,62.44,12815069,62.242,62.164402651441634,63.084630800924515,61.39936919907548,62.242,60.62,63.265,68.80907372400749,66.66666666666667,63.798049999999996,60.68595,-0.0454545454545528,10247031.551713096,-5288118.819951817,1.9109999999999872,-31.19092627599251,0.6782824525265525,0.23828245252655478,2.849612913852737,21281113,57.4247970386357,1.0216035030375687,0.9613313588744559,0.060272144163112884,76.95540217004552,0.47756231762539153,46.61056169738008,63.19075,-125516641.7694279,59.323677339860296,1117594.7969230728,63.18816168088313,59.89483831911687,61.5415,4.933592802435881,61.97375,60.0025,61.620000000000005,62.3275,62.919999999999995,-0.04937500000000128,0.001654346962577688,0.9638263166071158,0.7789575889389468
2023-07-20,61.68,62.41,61.67,62.39,11563020,62.31700000000001,62.20542035117951,63.04754317691247,61.586456823087545,62.31700000000001,60.62,63.265,66.91871455576563,68.43100189035918,63.874925000000005,60.75907500000001,0.9594594594594672,12805809.695067266,-1342883.602654174,1.7909999999999968,-33.08128544423437,0.3527739156451659,-0.38722608435482897,1.2167423750811162,9718093,50.98550883689113,0.9850121361570516,0.9660676463594005,0.018944489797651176,44.9302670533721,0.39946723109993454,53.699397208076526,63.154735,-114578649.87753588,56.470138254174024,1158802.3323076912,63.27182859683898,59.98917140316103,61.630500000000005,5.0876187739499406,61.97375,60.0025,61.620000000000005,62.3275,62.67166666666665,0.07937499999999886,0.0016537007892254761,0.9196411783140087,0.7880209965528053
2023-07-19,60.77,61.79,60.68,61.64,12936044,62.285000000000004,62.10261665096505,63.107313808712966,61.46268619128704,62.285000000000004,60.62,63.265,38.56332703213618,58.0970384373031,63.842125,60.727875000000004,0.7837837837837819,11407513.781054657,3396611.7033802867,0.9505000000000052,-61.43667296786382,-0.20758587479031831,-1.3175858747903177,-0.5164622336991612,-3217951,49.39709915946541,0.8508556178506254,0.9430247267833674,-0.092169108932742,-34.19977659940889,0.0,58.84367963544786,63.1194403,-105138833.98564395,52.761318971402424,267467.89461538556,63.41876216699702,59.958237833002975,61.6885,4.666720722670549,61.79625,60.0025,61.620000000000005,61.9725,62.19547619047618,0.25312499999999893,0.001616301922913173,0.8191428987194417,0.7842185681024448
2023-07-18,60.96,61.2488,60.41,60.57,11152930,62.165,61.82395907806231,63.507212104450474,60.822787895549524,62.165,60.41,63.265,5.604203152364395,37.028748246755406,63.719125,60.610875,-0.464949928469239,12742441.873134328,2831899.5020492226,-0.1939999999999955,-94.3957968476356,-0.5447380464959508,-1.383538046495957,-1.9426906265177315,-14370881,43.98141882739181,0.6010842397737127,0.8746354092752412,-0.27355116950152847,-99.28363160256673,0.0,58.898904063424204,63.021862688,-112036950.442487,49.69638595901954,-304929.9561538477,63.46024905864718,59.926750941352836,61.69350000000001,3.906020876599174,61.728750000000005,60.0025,61.620000000000005,61.8375,61.70547619047619,0.21749999999999936,0.0015182728502122198,0.7728953771289538,0.8028015293708725
2023-07-17,60.76,61.1,60.49,60.81,10015422,62.05300000000001,61.63960288205097,63.64587441089653,60.46012558910349,62.05300000000001,60.41,63.265,14.010507880910863,19.392679355137144,63.60432500000001,60.50167500000001,0.08196721311476117,11192614.683506686,2500149.83344692,-0.017499999999998295,-85.98949211908914,-0.5529694357555783,-1.1629694357555778,-1.808493460358465,-4355459,49.789229638481686,0.4286902498933026,0.7854451044322854,-0.3567548545389828,-90.25041683140088,0.1830396198071257,53.94851412105983,62.86515092672,-111544388.70478207,46.85037673323542,-695131.9853846153,63.42941160571481,59.950588394285184,61.69,3.3648478092880567,61.81515,60.0025,61.7928,61.8375,61.21619047619047,0.2999999999999998,0.0013889803132283236,0.7765464480874325,0.8450346083788708
2023-07-14,60.14,61.04,60.09,60.9,11634211,61.895,61.50512963076897,63.60850842166334,60.18149157833667,61.895,60.09,63.265,25.511811023621917,15.042174018965724,63.442375000000006,60.347625,0.8000000000000015,10032640.861864824,4747828.728279293,0.003999999999997783,-74.48818897637808,-0.5053609200844917,-1.4553609200844875,-2.5288092189500615,7278752,50.799180425585824,0.30006068763394,0.6883671126378981,-0.38830642500395807,-97.50892904559272,0.0,58.37165325643857,62.717841871116796,-103339208.3153084,44.76898884954671,-886860.2353846187,63.42394102542907,59.92905897457092,61.6765,2.507137050736248,61.65375,60.0025,61.6775,61.63,60.740952380952386,0.24624999999999986,0.00124470703362208,0.7318582736524696,0.9229626837542403
2023-07-13,60.12,60.46,59.98,60.35,11269754,61.686,61.29510606153825,63.60194943101907,59.77005056898093,61.686,59.98,63.265,11.263318112633307,16.928545672388697,63.22815,60.14385,0.47916666666667096,11532431.612479474,7177993.179931492,-0.650500000000001,-88.73668188736669,-0.9145386701668343,-1.3945386701668383,-3.3472133247917943,-3991002,44.23847273478725,0.12553677185422657,0.5758000162499408,-0.45026324439571425,-122.04434465460271,0.0,62.27397654657261,62.507614521427456,-97234758.231975,42.984201652138985,-1227976.5030769256,63.40006897415762,59.89593102584239,61.648,1.374690710968886,61.50875,60.0025,61.6225,61.394999999999996,60.16071428571428,0.28125,0.0010766172851435962,0.6852659574468086,0.9683206686930093
2023-07-12,59.75,60.05,59.445,59.84,14241274,61.364999999999995,61.03054132307675,63.33998241904977,59.39001758095022,61.364999999999995,59.445,63.265,10.340314136125736,15.705147757460319,62.899125,59.83087499999999,0.1487603305785188,11149405.205633804,8905182.374136299,-1.276999999999994,-89.65968586387426,-1.1052567985557147,-1.7102567985557116,-5.091197462331473,-18232276,43.09318417040268,-0.07837583809299191,0.4449638892952854,-0.5233397273882773,-139.76887391692242,0.0,64.23326486998785,62.25485306928471,-92879988.49643756,41.99424999678935,-1978481.904615381,63.341965525449744,59.83203447455026,61.587,-0.1304551593996311,61.24125,60.3425,61.355000000000004,61.1275,59.59666666666667,0.28750000000000053,0.0008814912253280898,0.6219962476547847,0.9600825515947468
2023-07-11,59.46,59.56,58.84,59.52,15970131,61.092000000000006,60.755897446153696,63.26780227859881,58.916197721401204,61.092000000000006,58.84,63.265,15.367231638418083,12.323621295725708,62.61930000000001,59.5647,0.08333333333333662,14155872.229946524,13318939.309334219,-1.7360000000000042,-84.63276836158192,-1.361591999672001,-2.081591999672,-4.385542168674694,-34202407,34.10432054772855,-0.2790696933849938,0.30015632621326743,-0.5792260195982613,-147.26381182296709,0.0,65.3317898285013,61.91767070097054,-78684316.49643753,41.703873945129445,-2782961.640769225,63.284217249177246,59.749782750822746,61.516999999999996,-1.4994004385865356,60.90625,60.3425,61.0525,60.760000000000005,59.22095238095238,0.2975000000000012,0.0006648216726224131,0.5566409408305774,0.9829547960308708
2023-07-10,59.97,60.15,59.14,59.31,15480649,60.777,60.49300700139848,62.98442283116665,58.569577168833355,60.777,58.84,63.265,10.621468926553653,12.10967156703249,62.296425,59.257575,-0.6534653465346514,15915511.774697581,10646249.926973775,-2.055500000000009,-89.37853107344635,-0.5413166889638674,-1.5513166889638654,-5.043227665706049,-49683056,27.592457145281685,-0.4610215348666476,0.14792004201783285,-0.6089415768844805,-116.20619901332401,0.0,56.27595728336553,61.48679680283466,-88953657.91227905,40.297277854667996,-2997596.3953846116,63.20285638671839,59.643143613281616,61.423,-2.9427301861881032,60.838750000000005,60.447500000000005,61.0525,60.625,59.09666666666667,0.12625000000000153,0.0004351142086327911,0.5693720508166967,0.9846678765880219
2023-07-07,60.31,60.495,59.73,59.76,14573961,60.509,60.35973300114421,62.45426090795046,58.56373909204954,60.509,58.84,63.17,21.24711316397217,15.745271242981303,62.021725,58.996275,-0.7189542483660181,15591225.3353566,4311592.196562842,-1.7070000000000007,-78.75288683602783,-0.0632477308589614,-0.828247730858962,-4.292120435618193,-35109095,35.07241199150741,-0.5403932486312006,0.010256868828946466,-0.5506501174601471,-81.1501016395574,0.11055595645581501,55.2639345551389,61.11624525043781,-102384563.14757313,38.400713147538895,-3297633.543076923,63.18486356738247,59.56613643261753,61.3755,-4.258008183080082,60.68375,60.447500000000005,61.0525,60.315,59.16023809523809,-0.051249999999998685,0.00022014378403462678,0.5793108348134989,0.9658117229129667
2023-07-06,60.73,61.02,60.5,60.56,12604354,60.32600000000001,60.39614518275435,61.7626071140017,58.88939288599831,60.32600000000001,58.84,62.81,43.3249370277078,25.064506372744543,61.83415000000001,58.81785000000001,-0.32692307692306455,14742693.985274432,-1756783.0827568024,-0.9814999999999969,-56.67506297229221,0.46150190673061786,-0.058498093269385265,-2.9331623657637413,-22504741,33.22892634619011,-0.4923468426474507,-0.09026417434143143,-0.4020826683060193,-36.49377128345012,0.1897500279926858,50.41146125170649,58.84,-112080220.07064995,35.82770557421845,-1695971.4507692296,63.166395389013346,59.476604610986655,61.3215,-5.448565846583184,60.54845,60.447500000000005,61.0525,60.0444,59.30380952380953,-0.02374999999999794,4.941123017841556e-05,0.6384212467724089,0.8649059387679826
2023-07-05,60.28,61.1,60.16,61.03,14717678,60.265,60.51139151316265,61.48982651832833,59.04017348167167,60.265,58.84,62.81,55.163727959697695,39.91192605045922,61.771625,58.758375,0.7978723404255278,12718576.401915455,-94163.9668880105,-0.6005000000000038,-44.83627204030231,0.47413567026677583,-0.465864329733229,-0.9896171317326402,-7787063,41.26869896693901,-0.3878462314649389,-0.14978072827996652,-0.23806550318497238,-28.807297944708058,0.4112838482824186,52.54287053616098,58.8836,-99554536.66639464,33.892806558360846,-1329466.0423076933,63.12165061956268,59.42834938043732,61.275,-5.9807212208142975,60.511250000000004,60.5075,61.0525,59.97,59.50095238095238,0.06375000000000153,-6.948682902341784e-05,0.6118458117123793,0.8494292068198667
2023-07-03,60.2,60.63,60.03,60.58,9694520,60.266000000000005,60.52386578349671,61.491949065463736,59.040050934536275,60.266000000000005,58.84,62.68,45.312499999999915,47.933721662468464,61.772650000000006,58.759350000000005,0.6333333333333242,14646196.204161888,3165064.1610337347,-1.1084999999999994,-54.68750000000009,0.010688452841876028,-0.5893115471581254,0.016509823344886924,-17481583,35.556008919894595,-0.3602031822656358,-0.19186529969512292,-0.16833788257051288,-44.954960228690794,0.2971520711137231,54.92823510254915,58.972256,-91475769.9997281,32.266430408057765,-1645330.0899999999,63.06981808858454,59.36118191141546,61.2155,-6.1280180833058555,60.511250000000004,60.6375,61.0525,59.97,59.7607142857143,0.016250000000001208,-0.0001628722399121252,0.5713424264178035,0.8986934673366839
2023-06-30,60.0,60.35,59.87,60.22,19739193,60.206999999999994,60.468617459224575,61.37185764509386,59.042142354906126,60.206999999999994,58.84,62.41,38.6554621848739,46.377230048190505,61.712174999999995,58.70182499999999,0.45833333333332715,9577218.754044238,7089272.014352843,-1.4735000000000085,-61.3445378151261,-0.21226155198992558,-0.6922615519899296,-0.9702351586910104,-37220776,34.328906381144705,-0.381415471151986,-0.22977539208354303,-0.15164007906844296,-54.97087271435919,0.2659272762315145,55.819578323816735,59.05736576,-82428639.87472822,30.96871130316694,-2147480.7423076937,62.962602184155315,59.297397815844676,61.129999999999995,-6.40240028550556,60.511250000000004,60.6375,61.0525,59.97,60.09571428571429,0.015000000000000568,-0.0002463854704181756,0.5632957746478874,0.8949859154929584
2023-06-29,60.22,60.35,59.765,60.02,17142305,60.11900000000001,60.387050648456466,61.17945902011047,59.05854097988954,60.11900000000001,58.84,61.79,40.00000000000005,41.322654061624625,61.621975000000006,58.61602500000001,-0.3418803418803341,19682260.734971773,7350871.10564059,-1.6699999999999946,-59.99999999999995,-0.13478922758668688,-0.7197892275866877,-1.4449917898193685,-54363081,33.40347071428988,-0.419893709402856,-0.26779910216433855,-0.15209460723851742,-55.153683054590736,0.29889612869410853,50.74451033238887,59.139071129600005,-84626371.2849845,29.905477195710034,-1664898.2807692266,62.80647207494754,59.20752792505244,61.00699999999999,-6.625812973826631,60.511250000000004,60.6375,61.0525,59.97,60.4559523809524,-0.021249999999999325,-0.00032564341152351023,0.5928505173028903,0.8764752051373533
2023-06-28,60.88,61.04,60.4,60.52,11173182,60.136,60.41122325782801,61.218146016025706,59.0538539839743,60.136,58.84,61.2488,69.7442710063102,49.46657773039471,61.6394,58.632600000000004,-0.5624999999999987,17235383.823725425,4567691.540788069,-1.156499999999994,-30.255728993689797,0.5501803065131767,-0.08981969348682384,0.28169014084507327,-43189899,39.685762099004116,-0.3798756117421523,-0.290214426064787,-0.08966118567736531,-13.148522110646823,0.6698312670398028,50.542948225931475,59.217508284416006,-91609610.03498435,27.785970069290336,-317188.58076922636,62.722498471200176,59.09950152879983,60.911,-6.26915638900863,60.511250000000004,60.6375,61.0525,59.97,60.76523809523811,-0.07374999999999954,-0.00038203486421565635,0.7102288930581622,0.7957823639774868
2023-06-27,61.22,61.36,60.98,61.09,9068545,60.261,60.53463721095019,61.47226013354334,59.04973986645667,60.261,58.84,61.36,89.28571428571442,66.34332843067489,61.767525000000006,58.754475,-0.3421052631578805,11258592.949272968,1798950.6107882261,-0.5579999999999998,-10.714285714285573,0.7844350680041146,0.404435068004112,2.088903743315508,-34121354,45.0330297921893,-0.2696127046037632,-0.2860940785396021,0.016481373935838928,25.07389918537018,1.0,54.69446105655925,59.292807953039365,-95427944.77182618,26.28529159964123,-104467.85999999697,62.61792354764017,59.00807645235984,60.813,-5.331838093453899,60.651250000000005,60.6375,61.0525,60.25,60.941666666666684,-0.007499999999999396,-0.00040169976803561215,0.7618863548511801,0.7177270970235807
2023-06-26,61.205,61.29,60.39,61.22,12856073,60.431,60.65924862714106,61.657139379425544,59.20486062057445,60.431,58.84,61.36,94.44444444444441,84.491476578823,61.941775,58.920224999999995,0.016666666666667326,9095902.824357504,3956995.831371829,-0.36700000000000443,-5.5555555555555864,0.6223681345378083,-0.2776318654621903,2.8561827956989174,-21265281,45.871923369399596,-0.16323917252655207,-0.2615230819135275,0.09828390938697545,18.275049477569254,0.9734122702129918,63.434009018534546,59.416839475857,-84571705.34960397,24.802604229362057,-56451.66769230584,62.56617737025815,58.95682262974184,60.7615,-4.084777843182701,60.79875,60.7825,61.0525,60.545,61.08904761904762,0.06312500000000121,-0.0003909508782270719,0.7164461247637061,0.7179584120982999
2023-06-23,61.94,61.97,61.18,61.2,25112061,60.620000000000005,60.75756705856996,61.644196161766914,59.595803838233095,60.620000000000005,58.84,61.97,75.3993610223643,86.37650658417438,62.13550000000001,59.1045,-0.9367088607594882,12847869.12512251,-3105519.8608388454,-0.31699999999999307,-24.60063897763569,1.2263121586296464,0.43631215862964723,3.1866464339908958,-46377342,37.0062109842045,-0.08073777707220589,-0.2253660027883301,0.14462822571612421,65.28435976359029,0.9451736055800071,51.41458747789087,59.53342910730558,-108412269.5901101,23.579346192180648,381711.676923084,62.491943501745254,58.90505649825475,60.6985,-2.7736071823423196,60.96,60.8425,61.0525,60.8675,61.26071428571428,-0.008124999999998828,-0.00036014170092834625,0.8040566398775363,0.6578645235361664
2023-06-22,61.81,62.1,61.585,61.85,15194155,60.82900000000001,60.95619122973906,61.92377344180848,59.73422655819154,60.82900000000001,58.84,62.1,92.33128834355828,87.391697936789,62.34972500000001,59.30827500000001,0.07766990291261962,25273436.829248365,-5571599.12373358,0.4269999999999996,-7.668711656441722,1.1982615346676155,0.683261534667615,3.497322623828654,-31183187,43.72295652856286,0.06945573231044144,-0.1664016320805532,0.23585736439099464,109.32001540828205,1.0,47.923053076316876,59.72835477872113,-107969721.38622658,22.609084690765805,1700115.5607692339,62.46277132665799,58.875228673342015,60.669000000000004,-1.2353100536175712,60.99250000000001,60.9675,61.0525,60.932500000000005,61.49999999999999,-0.09687499999999893,-0.0002956603038919078,0.8474511307014196,0.6071291682637034
