date,open,high,low,close,volume,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Lowest,Highest,Stochastic,Stochastic_Signal,MAE_Upper,MAE_Lower,RVI,PVT,Chaikin_Oscillator,DPO,Williams_R,Bull_Power,Bear_Power,ROC,OBV,MFI,PPO,PPO_Signal,PPO_Histogram,CCI,Stoch_RSI,Ultimate_Oscillator,PSAR,ADL,ADX,ForceIndex,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,CoppockCurve,Ichimoku_a,Ichimoku_b,Ichimoku_base_line,Ichimoku_conversion_line,HMA,QStick,TRIX,Vortex_Positive,Vortex_Negative
2023-08-11,241.77,243.79,238.02,242.65,99038642,230.70499999999998,235.08501731038268,247.88451816683084,213.52548183316912,230.70499999999998,212.36,260.51,62.90758047767395,53.74264699522081,236.472625,224.93737499999997,0.15251299826689743,99789115.09818152,-13936402.812743843,-15.806000000000012,-37.092419522326054,7.503691818135053,1.7336918181350711,1.7016639423278437,524614260,47.55570670664876,-2.1453801658727496,-2.409611414409129,0.2642312485363796,7.633774568714055,0.6801057711400424,50.857597929928644,215.50608128000002,100271349.64535357,14.505121536791437,-172629469.35923046,265.66466489497617,215.33833510502387,240.50150000000002,-20.1152005311859,236.8725,245.67000000000002,245.67000000000002,228.075,229.6497619047619,-0.7563999999999993,-0.00422210566953677,0.6855228661993505,0.8595142983030207
2023-08-10,245.4,251.8,243.0,245.34,109498608,232.23499999999999,236.9495596175858,251.72160679657875,212.74839320342122,232.23499999999999,212.36,257.48,73.09397163120565,64.04203041072988,238.04087499999997,226.429125,-0.006818181818182068,100252535.49070677,-18375841.99419,-12.695999999999998,-26.906028368794352,14.210919310821652,5.41091931082164,6.651017214397502,634112868,55.39881012035027,-1.679288218079605,-2.263430959054492,0.5841427409748869,38.68707149070439,0.8013708798208463,42.43193983752811,217.76879477760002,49006092.2635354,14.736096885149891,-152858859.6146154,265.16350665022736,215.5234933497727,240.34350000000003,-17.02435319790867,238.875,245.67000000000002,245.67000000000002,232.08,236.80761904761903,0.1186000000000007,-0.004084901205135273,0.7355277130822385,0.8078686604886742
2023-08-09,250.87,251.1,241.9,242.19,101596324,232.76799999999997,237.9023669598429,253.09049066100636,212.4455093389936,232.76799999999997,212.36,251.8,75.63387423935087,70.54514211607682,238.58719999999997,226.94879999999998,-0.9434782608695671,108194179.77549523,-48784742.36403656,-15.103999999999985,-24.366125760649123,12.84956011152022,3.6495601115202305,2.2502744237102017,532516544,47.43022507964221,-1.3942753962711523,-2.089489598062491,0.6952142017913387,30.79976137641726,0.7153253923829677,34.61602401054927,221.17191529984,-46185246.0929865,14.816142239195472,-25407997.5284615,264.3775063177159,215.37949368228402,239.87849999999997,-15.341190553998803,238.72750000000002,245.67000000000002,245.375,232.08,244.5069047619048,-2.182500000000001,-0.0038848142895713663,0.7892464034407277,0.7817357337834127
2023-08-08,247.45,250.92,245.01,249.7,96642183,234.41899999999995,240.04739114896236,257.40222760430163,211.43577239569828,234.41899999999995,212.36,251.8,94.67545638945228,81.1344340866696,240.27947499999996,228.55852499999995,0.38071065989847735,104593073.63594697,-38741471.11210259,-6.651999999999987,-5.3245436105477255,11.025202934673814,5.1152029346738175,7.08006346755864,629158727,54.34517702057698,-0.9215695874181832,-1.8557870946861574,0.9342175072679743,52.02703831679609,1.0,40.642832568910535,224.234723769856,10557287.749653108,14.890470067952082,32307664.583846036,263.91455600183014,215.62044399816983,239.76749999999998,-12.33389680919557,238.72750000000002,245.67000000000002,245.375,232.08,250.72976190476194,-2.0725000000000016,-0.0035829593970418145,0.8723947514476954,0.7439136137178723
2023-08-07,251.45,253.6511,242.76,251.45,111097943,236.436,242.1205927582419,261.62888647394163,211.2431135260584,236.436,212.36,253.6511,94.66931130437304,88.32621397772539,242.3469,230.5251,0.0,97420802.94493392,-10059041.64418926,-3.4320000000000164,-5.3306886956269635,12.098034472895819,1.2069344728957958,8.72103078519543,740256670,61.61421622554363,-0.4886426792383823,-1.5822472506534107,1.0936045714150284,58.54490405229235,1.0,48.61420601998902,226.9912513928704,76749264.89913255,15.223956435415102,112886006.4184615,263.54431320173865,215.48668679826133,239.51549999999997,-8.646371032485987,240.807775,245.67000000000002,245.375,236.24055,255.63690476190482,-1.2175000000000011,-0.00320460084960659,0.8919098032409639,0.6954650931086126
2023-08-04,260.97,264.77,253.11,253.86,99539907,240.27299999999997,244.25503043856156,262.83815120465414,217.7078487953458,240.27299999999997,212.36,264.77,79.18336195382565,89.509376549217,246.27982499999996,234.26617499999998,-0.6097770154373956,112051974.3218135,-24997537.25897117,0.7390000000000043,-20.816638046174347,21.451935669356658,9.79193566935669,17.805930669636645,839796577,68.2309788099085,-0.07169020877199184,-1.280037769693464,1.2083475609214722,98.69481444447777,1.0,46.464085432941935,230.19043322572594,-9985336.740661576,16.462855433794118,78312291.43153845,264.1173725416517,215.79862745834828,239.958,-3.7077200771911953,244.34,245.67000000000002,243.60500000000002,245.075,258.98166666666674,-1.8037500000000009,-0.0027653321646873485,0.962341077615015,0.6191256336503506
2023-08-03,252.04,260.49,252.0,259.32,97829545,244.283,246.99411581336855,264.332128659371,224.23387134062895,244.283,212.36,264.77,89.60122114100363,87.81796479973411,250.390075,238.17592499999998,0.8574793875147224,101644016.80737413,-6294266.372102395,8.688499999999976,-10.398778858996359,14.878297814704098,6.388297814704089,18.292126630781862,937626122,68.35349728960644,0.4210771300939475,-0.9397264398635418,1.3608035699574892,99.63071793640316,0.9830620824222032,47.24193588501286,235.0315725741243,60880588.08265965,17.45143542961662,156269488.14846152,263.8204039145691,216.21959608543085,240.01999999999998,1.6102509920274204,243.6275,245.67000000000002,238.565,248.69,261.6919047619048,-0.17250000000000298,-0.0022545225622835254,0.9479092532642331,0.6438655097033403
2023-08-02,255.57,259.52,250.49,254.11,101752865,247.13400000000001,248.28791293821064,263.0596667748083,231.20833322519175,247.13400000000001,212.36,264.77,79.66037015836677,82.81498441773202,253.31235,240.95565000000002,-0.16168327796234594,95785227.4516042,-4487106.761822194,6.237000000000023,-20.33962984163323,12.690775914476887,3.6607759144769147,12.637411347517741,835873257,69.24505343597419,0.6383582983857531,-0.6240439275209976,1.2624022259067507,86.03865433283337,0.946404588043977,45.4155280635354,239.1949524137469,40710308.0881971,18.142069811690394,135427924.6838463,263.39388371884064,216.36711628115933,239.88049999999998,6.402225983785051,243.9125,245.67000000000002,238.565,249.26,264.24119047619047,-0.8625000000000007,-0.001755330744794399,0.9357143734353901,0.6568720667101454
2023-08-01,266.26,266.47,260.25,261.07,83645720,249.945,250.61192876762686,264.62609971660487,235.26390028339512,249.945,212.36,266.47,90.02032895952684,86.42730675296575,256.193625,243.696375,-0.8344051446945298,104043897.27421194,-22932567.244751096,15.718999999999966,-9.979671040473171,17.60138389026119,11.381383890261162,12.06644917582417,919518977,77.2465221016532,1.0127634692505154,-0.2966280468723422,1.3093915161228575,119.1963324426594,1.0,42.7292563144666,242.77545907582234,-20880913.390902855,19.345552487020253,345734191.80384606,263.6487145328986,216.50128546710135,240.075,11.11179167713915,245.83,245.67000000000002,239.41500000000002,252.245,266.66714285714284,-1.6212499999999999,-0.0012260112940551168,1.0239542512645579,0.5316251146728852
2023-07-31,267.48,269.08,263.78,267.43,84582172,252.712,253.6697599007856,269.18259548272493,236.24140451727504,252.712,218.83,269.08,96.7164179104478,88.79903900944714,259.02979999999997,246.39419999999998,-0.009433962264153068,85706250.17933887,-18239091.09776678,23.99599999999998,-3.2835820895521954,17.554178656803117,12.254178656803106,11.540707374040714,1004101149,85.28929586042783,1.4838315777830826,0.05951121708674798,1.4243203606963346,121.2993431901007,1.0,48.07019551415742,246.56658562369077,11036887.363814965,20.657392324473307,352477493.22769237,264.7015288062537,218.30947119374628,241.50549999999998,15.893389074789132,248.10500000000002,245.67000000000002,240.72,255.49,267.99309523809524,-1.620000000000001,-0.0006459737492993639,1.142388320256689,0.4530170789356546
