date,open,high,low,close,volume,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Stochastic,Stochastic_Signal,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Signal,ATR,RSI,CCI,Williams_R,ROC,MFI,Standard_Deviation,Historical_Volatility,Chandelier_Exit_Long,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,MAE_Upper,MAE_Lower,ADX,Ichimoku_Conversion_Line,Ichimoku_Base_Line,Ichimoku_Leading_Span_A,Ichimoku_Leading_Span_B,Ichimoku_Lagging_Span,PSAR,ZigZag,OBV,VWAP,ADL,CMF,Volume_Oscillator,Awesome_Oscillator,TRIX,TRIX_signal,Pivot_Point,R1,S1,R2,S2,R3,S3,Fib_0%,Fib_23%,Fib_38%,Fib_50%,Fib_61%,Fib_100%
2024-01-08,236.14,241.25,235.3,240.45,85166580.0,222.379,225.57813309359403,244.5427631181069,200.21523688189308,222.379,97.7129788450543,93.37583014113704,6.357925932199237,3.243442180804461,3.1144837513947756,1.7338026274721856,,95.18037518037521,0.0,-2.2870211549457165,14.97083293487616,0.0,0.0,,,,,,227.93847499999998,216.819525,0.0,224.405,,,,244.14,210.1797048297616,240.45,350562377.0,,3706827.98782894,,-2558359.2757465243,,0.20581684223504038,0.09493001380520477,235.32153333333335,238.6030666666667,231.6784666666667,242.24613333333335,228.39693333333335,245.5276666666667,224.7538666666667,241.25,232.99472,227.88764,223.76,219.63236,206.27
2024-01-05,236.86,240.1196,234.9001,237.49,92240035.0,225.248,227.74392707657694,247.0237700208282,203.47222997917177,225.248,89.25100057175531,91.57182451577962,6.976884302668793,3.9901306051773275,2.9867536974914657,1.984392841476042,,87.68944429672968,0.0,-10.748999428244689,13.740421455938694,0.0,0.0,,,,,,230.87919999999997,219.61679999999998,0.0,224.995,,,,246.72,210.80111073316635,237.49,258322342.0,,3005241.745947848,,-3170890.19903484,,0.2555711517414627,0.12705824139245636,239.0,242.7,236.75,244.95,233.05,248.64999999999998,230.8,241.25,232.99472,227.88764,223.76,219.63236,206.27
2024-01-04,239.25,242.7,237.73,237.93,102629283.0,227.82199999999997,229.5959403353811,248.80857094429675,206.8354290557032,227.82199999999997,86.90639582761465,91.29012508147476,7.417414258989169,4.675587335939696,2.741826923049473,2.135879657790728,,87.83180026281217,0.0,-13.093604172385355,12.130637636080875,0.0,0.0,,,,,,233.51754999999994,222.12644999999998,0.0,227.355,,,,236.08,211.41008851850302,237.93,360951625.0,,-91364139.20173757,,-2785885.9229896665,,0.3023824887317783,0.16212309086032076,237.50323333333336,240.1063666666667,234.88686666666672,242.72273333333334,232.28373333333337,245.32586666666668,229.66736666666674,242.7,234.10252,228.78374,224.485,220.18626,206.27
2024-01-03,244.98,245.68,236.32,238.45,121082599.0,230.47900000000004,231.2057693653118,249.08833923240343,211.86966076759666,230.47900000000004,81.65440243592992,85.9372662784333,7.719511355718936,5.284372139895544,2.4351392158233915,2.1957315693972608,7.90805714285714,87.99585169821111,0.0,-18.34559756407008,12.54011704738531,68.52306192282286,0.0,,,,,,236.24097500000002,224.71702500000004,0.0,228.93,,,,235.45,212.03588674813295,238.45,482034224.0,,-157338632.24660957,-0.10686560367766601,-980437.0124358684,,0.344920970927598,0.1986826668737762,239.4533333333333,241.1766666666666,236.2066666666666,244.4233333333333,234.4833333333333,246.1466666666666,231.2366666666666,245.68,236.37924,230.62538,225.97500000000002,221.32462,206.27
2024-01-02,250.08,251.25,244.41,248.42,104654163.0,233.766,234.33562948070963,252.26708273107883,215.26491726892115,233.766,93.70831480658067,87.42303769004177,8.663553111211229,5.960208334158682,2.703344777052547,2.297254210928318,8.258171428571426,90.46147507210554,0.0,-6.291685193419327,15.24936209696125,70.96812414607658,0.0,,,,,,239.61014999999998,227.92184999999998,0.0,234.20005,,,,234.21,212.7087690131703,248.42,586688387.0,,-139284259.0974871,-0.047714573927163016,-865268.9484699517,,0.39108829180485305,0.2371637918599916,240.15,243.98000000000002,234.62,249.51000000000002,230.79,253.34000000000003,225.26,251.25,240.63472000000002,234.06764,228.76,223.45236,206.27
2023-12-29,255.1,255.19,247.43,248.48,100891578.0,236.623,236.90733321148969,254.42488766520128,218.8211123347987,236.623,85.91224018475748,87.09165247575602,9.309243340030463,6.630015335333038,2.679228004697425,2.3736489696821392,7.98888571428571,91.11065064235393,0.0,-14.087759815242512,12.99167841389659,78.43879372190162,0.0,,,,,,242.53857499999998,230.70742499999997,0.0,240.28,,,,241.2,213.4795936329069,248.48,687579965.0,,-212872703.875838,-0.053366606852136074,-1065326.175294727,,0.4367046232965688,0.277071958147307,248.02666666666664,251.6433333333333,244.80333333333328,254.86666666666665,241.18666666666664,258.4833333333333,237.96333333333328,255.19,243.64488,236.50256000000002,230.73000000000002,224.95744000000002,206.27
2023-12-28,263.66,265.13,252.71,253.18,113619943.0,240.052,239.86599990030973,255.75954609875285,224.34445390124714,240.052,78.80829934385531,86.1429514450645,10.083966529674797,7.32080557420139,2.7631609554734062,2.451551366840393,8.776028571428569,91.3455719184991,0.0,-21.191700656144693,15.66540271369182,78.9193505655866,0.0,,,,,,246.05329999999998,234.05069999999998,0.0,248.20999999999998,,,,235.6,214.31380176024877,253.18,801199908.0,,-317893391.9305884,-0.1696727482033249,-194557.55043898523,,0.48314186833691153,0.31828594018522793,250.36666666666667,253.30333333333334,245.54333333333335,258.12666666666667,242.60666666666668,261.06333333333333,237.78333333333336,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-27,258.35,263.34,257.52,261.44,105853348.0,243.474,243.78854537298068,261.4964704188966,225.45152958110342,243.474,93.0534638554217,85.92466779467816,11.23494376908647,8.103633213178407,3.1313105559080636,2.5875032046539275,8.879599999999996,93.0806675938804,0.0,-6.9465361445783085,15.060293988205265,85.85589889255824,0.0,,,,,,249.56084999999996,237.38715,0.0,248.58499999999998,,,,234.3,215.33012572504379,261.44,907053256.0,,-281153913.75876635,-0.12413554694123143,-129671.67568945885,,0.5343471165615066,0.3614981754604837,257.00666666666666,261.3033333333333,248.88333333333333,269.4266666666666,244.58666666666667,273.7233333333333,236.46333333333334,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-26,254.49,257.97,252.91,256.61,86892382.0,245.74099999999999,246.11971894152964,264.13285435639017,227.3491456436098,245.74099999999999,83.90934844192638,85.25703721373446,11.62337387097213,8.807581344737152,2.815792526234979,2.633161068970138,9.218171428571425,84.98636673483303,0.0,-16.090651558073624,9.690518936479446,79.4501111484461,0.0,,,,,,251.88452499999997,239.59747499999997,0.0,250.01505,,,,233.59,216.3261232105429,256.61,820160874.0,,-240970480.185644,-0.1644195475868114,-1589913.116547361,,0.5806793814164823,0.4053344166516834,260.76666666666665,264.0133333333333,258.1933333333333,266.58666666666664,254.94666666666666,269.8333333333333,252.37333333333333,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-22,256.76,258.22,251.37,252.54,93370094.0,247.49899999999997,247.2870427703424,264.6282665731296,230.36973342687034,247.49899999999997,73.75984526853952,83.5742191886292,11.470566983606489,9.34017847251102,2.130388511095468,2.532606557395204,8.899599999999998,77.94142832676829,92.85968775819227,-26.240154731460482,7.482124616956071,72.49201439371909,17.024321386892648,0.0783067004786623,,,,233.3735,253.68647499999994,241.31152499999996,0.0,250.01505,,,,242.84,217.30220074633203,252.54,726790780.0,,-302444804.8484182,-0.239870963689618,-2199117.697087899,,0.6166224113074881,0.44759201558284434,255.83,258.75,253.69,260.89000000000004,250.76999999999998,263.81000000000006,248.62999999999997,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-21,251.9,254.7999,248.55,254.5,109594227.0,248.904,248.59848953937103,265.7663425287105,232.0416574712895,248.904,73.26458752515092,76.97792707853894,11.376481052096608,9.747438988428138,1.6290420636684697,2.3518936586498578,8.76102857142857,80.01011292769259,79.79593824099241,-26.73541247484909,5.843210646704102,80.37977900669395,16.643179186112615,0.07770620346405875,,252.82293,218.46007,235.6415,255.12659999999997,242.6814,0.0,250.725,,,,237.41,218.25875673140538,254.5,836385007.0,,-203368284.9084674,-0.12172180499798171,-1357120.730877921,,0.6443842178465831,0.4869504560355921,254.04333333333332,256.71666666666664,249.86666666666662,260.8933333333333,247.1933333333333,263.56666666666666,243.0166666666666,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-20,256.41,259.84,247.0,247.14,125096987.0,249.869,248.33330962312175,264.8249633591422,234.91303664085783,249.869,46.83806146572102,64.62083141980382,10.585997988354137,9.915150788413339,0.6708471999407983,2.015684366908046,8.818171428571423,67.06648389307745,68.0315775139444,-53.16193853427898,4.063328982272928,71.88405056875038,15.561701393586674,0.08645393688628174,,255.1648585,219.9521415,237.5585,256.115725,243.622275,0.0,250.725,,,,223.71,219.19618159677728,247.14,711288020.0,,-325737300.22933996,-0.18091409410143902,554716.6726299375,,0.6574753628571184,0.5210554373998975,252.61663333333334,256.68326666666667,250.43336666666667,258.86653333333334,246.36673333333334,262.9331666666667,244.18346666666667,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-19,253.48,258.3399,253.01,257.22,106287276.0,251.798,249.9490715098269,264.75208918707415,238.84391081292588,251.798,76.0954971290421,65.39938203997134,10.650138061053298,10.062148242941332,0.587989818111966,1.73014545714883,9.02673571428571,68.85936487362282,85.75625313468335,-23.904502870957895,8.107426554028505,72.34044421427015,14.943390019107358,0.09181456279532121,238.4226090909091,257.656030575,221.96396942500002,239.81,258.09295,245.50305,0.0,254.76999999999998,,,,214.65,220.11485796484175,257.22,817575296.0,,-264115447.74287564,-0.15283364104362757,545783.6563169509,,0.6677515637789622,0.5503946626757104,251.32666666666668,255.65333333333336,242.8133333333334,264.16666666666663,238.4866666666667,268.49333333333334,229.97333333333341,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-18,253.78,258.74,251.36,252.08,116416490.0,253.16099999999997,250.3365130534947,262.127646592295,244.19435340770497,253.16099999999997,56.830819817465525,59.92145947074289,10.168992670022135,10.083517128357492,0.08547554166464266,1.4012114740519925,9.059264285714281,63.00121506682867,66.87563885192216,-43.16918018253447,5.7160830362759585,64.77098410505162,13.63520829555447,0.09600726438932278,238.63021776859506,259.51172904624997,224.12827095375,241.82,259.49002499999995,246.83197499999997,0.0,256.065,,,,209.98,221.01516080554492,252.08,701158806.0,,-357816525.0599488,-0.20444031684311978,1340593.5648316592,,0.6696967390490638,0.574255077950381,256.18996666666663,259.3699333333333,254.04003333333327,261.51986666666664,250.86006666666663,264.6998333333333,248.71013333333326,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-15,251.21,254.13,248.3,253.5,135932762.0,253.669,250.91169249831384,261.99456678084005,245.34343321916,253.669,61.52815589863017,64.81815761504593,9.789417304741022,10.0246971636342,-0.23527985889317726,1.0739132074629587,9.026407142857138,60.563380281690144,48.90275653612452,-38.47184410136984,2.0449239191691544,66.06032032241194,12.368803233177099,0.09562672269540214,239.039753324568,261.10764259393744,226.32735740606248,243.71749999999997,260.010725,247.32727500000001,0.0,256.065,,,,222.11,221.89745758943403,253.5,837091568.0,,-251262027.23147523,-0.1683450366843482,3504884.0679148883,,0.6658462114164099,0.5925733046435868,254.06000000000003,256.76000000000005,249.38000000000005,261.44000000000005,246.68000000000004,264.14000000000004,242.00000000000006,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-14,241.22,253.88,240.79,251.05,160829239.0,253.92600000000002,250.93683931680224,261.6786150426811,246.17338495731897,253.92600000000002,51.12808052759464,56.49568541456345,9.185027291432561,9.856763189193872,-0.6717358977613106,0.7247833864181048,9.564985714285712,61.06758080313417,20.714948138439844,-48.87191947240535,1.034288473921451,63.05933932585648,11.110076258679952,0.09634684996573839,238.44067362799672,263.1041354642406,227.44486453575936,245.2745,260.27415,247.57785,0.0,252.065,235.7,,,222.18,222.76210843764534,251.05,676262329.0,,-159973925.9503442,-0.10294610713026962,7146655.315995306,,0.6547986283353735,0.6050183693819442,251.9766666666667,255.65333333333336,249.82333333333338,257.8066666666667,246.1466666666667,261.48333333333335,243.9933333333334,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-13,234.19,240.3,228.2,239.29,146286348.0,252.53699999999998,248.81923216829273,264.6401604687923,240.43383953120764,252.53699999999998,30.02978608177634,47.56200750266705,7.668710018425287,9.419152555040155,-1.7504425366148677,0.22973820181151028,10.824985714285715,50.93689721686414,-84.67267873978075,-69.97021391822366,-5.486215340864213,55.49490036008774,9.358661889844125,0.11039921684728769,236.53791573581506,265.5176536910286,227.07134630897144,246.29450000000003,258.850425,246.22357499999998,0.0,244.01999999999998,235.7,,,219.27,223.60946626889242,239.29,529975981.0,,-38108935.21976611,0.03273602197990655,8758334.87143159,,0.6280460780096364,0.6096239111074826,248.57333333333335,256.3566666666667,243.2666666666667,261.66333333333336,235.48333333333335,269.4466666666667,230.1766666666667,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-12,238.55,238.99,233.87,237.01,95328313.0,250.094,246.67209904678495,263.94617897019185,236.24182102980816,250.094,23.855943677227188,35.004603428866055,6.2114391063150265,8.77760986529513,-2.5661707589801033,-0.3294435903468125,10.543557142857141,49.03147699757869,-88.23125549691697,-76.14405632277281,-9.344400244798043,49.14920203173127,8.527601254625742,0.10554768790015294,237.09846502055075,265.58799600647717,227.98000399352287,246.78400000000002,256.34635,243.84165,63.24687405884212,244.01999999999998,236.345,,,219.96,224.43987694351458,237.01,434647668.0,,-16511114.305704221,0.08795930225108721,5856208.256785572,,0.5889919796012277,0.6054975248062316,235.92999999999998,243.65999999999997,231.55999999999995,248.03,223.82999999999996,255.76,219.45999999999992,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-11,242.74,243.441,237.45,239.74,97913888.0,248.407,245.41171740191496,262.8295719697363,233.9844280302637,248.407,31.24830760899003,28.37801245599785,5.216694783649558,8.065426848966016,-2.848732065316458,-0.8333012853407417,10.08862857142857,43.53204172876307,-63.58252534214085,-68.75169239100997,-6.574178714781187,48.83842239519762,8.158454704041356,0.10220701055300523,237.49567115598023,265.5808962061533,228.56710379384668,247.07399999999998,254.61717499999997,242.19682500000002,59.17798480140774,244.01999999999998,236.935,,,218.51,225.2536794046443,239.74,532561556.0,,-39571787.97754482,0.06254259918709006,3721981.612754807,,0.5447718771706134,0.593352395279108,236.62333333333333,239.37666666666667,234.25666666666666,241.74333333333334,231.50333333333333,244.49666666666667,229.13666666666666,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-08,240.27,245.27,239.2701,243.84,103126829.0,247.53700000000003,245.12595060156679,261.90100764256124,233.17299235743883,247.53700000000003,42.35039263471435,32.484881306977194,4.704952709952664,7.393332021163346,-2.6883793112106815,-1.20431689051473,9.962907142857143,46.738824852403724,-46.444650737873154,-57.64960736528564,-3.4449988120693704,48.81000384440829,7.692834396542762,0.10338359842276569,237.9336088307084,265.69954139584564,229.3364586041544,247.51800000000003,253.725425,241.34857500000004,55.638340866604345,244.01999999999998,238.57,,,205.66,226.0512058165514,243.84,635688385.0,,14397099.900102876,0.14235073786679,2423298.121132374,,0.5015155730445198,0.5749850308321904,240.21033333333332,242.97066666666666,236.97966666666665,246.20133333333334,234.2193333333333,248.96166666666667,230.98866666666663,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-07,241.55,244.08,236.98,242.64,107142262.0,246.35100000000003,244.6739595831001,260.1053833821158,232.59661661788425,246.35100000000003,41.09277177006261,38.230490671255666,4.154670997398682,6.745599816410413,-2.590928819011731,-1.4816392762141302,9.280764285714286,42.20875221762271,-63.755426166217404,-58.90722822993739,-4.66011787819254,41.83522193103757,7.6019830342241255,0.10109574248700051,238.20162661113076,265.60996432605333,229.6450356739466,247.62749999999997,252.50977500000002,240.192225,51.99243527724855,243.47,238.655,,,200.84,226.83278170022038,242.64,528546123.0,,78078838.72263743,0.24902810557756502,1698514.56363751,,0.45881578896014297,0.551751182457781,242.79336666666669,246.31663333333336,240.31673333333336,248.79326666666668,236.7934666666667,252.31653333333335,234.31683333333336,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-06,242.92,246.57,239.1709,239.37,125905295.0,245.57399999999998,243.70960329526372,259.9921435081713,231.1558564918287,245.57399999999998,35.3034134007586,39.582192601845186,3.4153372226353156,6.079547297655394,-2.664210075020079,-1.7181534359753199,9.083557142857146,32.3862729449322,-63.55924492614254,-64.6965865992414,-3.1439669822772442,34.602780739146,7.480689016253424,0.10126050537532519,238.4166754015339,265.5447511097507,229.89824889024933,247.72150000000002,251.71334999999996,239.43464999999998,48.95423736912314,243.47,241.14005,,,197.36,227.59872606621596,,402640828.0,,-41050566.173295334,0.1491211778548267,2608074.0719974935,,0.41474259001685887,0.5243494639695966,241.23333333333335,245.4866666666667,238.38666666666668,248.33333333333337,234.13333333333333,252.58666666666673,231.28666666666666,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-05,233.87,246.66,233.7,238.72,137971115.0,243.724,242.80240269612486,256.10426099168427,231.34373900831568,243.724,33.24905183312268,36.54841233464796,2.745314040440263,5.412700646212368,-2.667386605772105,-1.908000069934677,9.399985714285718,34.701556353685675,-84.34218303779642,-66.75094816687732,-7.192286758416929,33.68527332946262,7.428167515045608,0.10129442391375103,237.86364470146418,265.9890885542631,229.53291144573683,247.76099999999997,249.81709999999995,237.6309,45.62328539900242,241.165,245.25,,,207.3,228.34935154489165,238.72,264669713.0,,-72136650.72576432,0.10163358723940165,4253485.834137127,,0.37036425587737565,0.49355242235115243,241.70363333333333,244.23636666666667,236.83726666666666,249.10273333333333,234.30453333333332,251.63546666666667,229.43816666666666,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-04,235.75,239.3733,233.2902,235.58,104099817.0,242.074,241.4892385695567,253.88992973724675,230.25807026275328,242.074,23.324905183312346,30.625790139064538,1.938597142248227,4.71787994541954,-2.779282803171313,-2.0822566165820042,9.345207142857145,35.26242613833858,-114.84419712053324,-76.67509481668766,-6.545541098064106,33.61489976871307,7.642147586695899,0.10214180966798582,238.27351085139762,265.54249412654997,229.69250587345,247.61749999999998,248.12584999999999,236.02215,42.59030184275515,241.04,246.665,,,205.76,229.0849645139938,235.58,160569896.0,,-97865978.67689076,0.12236081798254339,2792169.4445412606,1.890107352941186,0.3244208369438173,0.45972610526968544,239.69333333333336,245.68666666666672,232.72666666666672,252.65333333333336,226.73333333333335,258.64666666666676,219.7666666666667,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-12-01,233.14,240.19,231.9,238.83,121331709.0,240.60700000000003,241.00574064781912,249.36512283286496,231.8488771671351,240.60700000000003,33.59671302149187,30.0568900126423,1.5437209725279786,4.083048150841228,-2.5393271783132496,-2.1736707289282533,9.490928571428572,36.6819649838518,-92.68570993451043,-66.40328697850813,-5.7869822485207045,33.787342783542144,7.886109440355424,0.09375806590735769,238.36380581269773,264.9957444202225,229.28025557977747,247.13799999999998,246.622175,234.59182500000003,39.9848018265222,237.43,246.665,,,212.42,229.80586522371394,238.83,281901605.0,,-16343949.831293255,0.1110814593021264,2990067.709734902,-0.07090852941178127,0.28151763662500606,0.4240844115407496,236.0811666666667,238.87213333333338,232.78903333333338,242.1642666666667,229.9980666666667,244.95523333333338,226.70593333333338,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-11-30,245.14,245.22,236.91,240.08,132353196.0,239.51,240.83742416639745,244.30689714526125,234.71310285473874,239.51,38.89980353634583,31.940473913716684,1.316467894000425,3.529732099473068,-2.213264205472643,-2.1815894242371314,9.167357142857146,43.30424886191202,-53.02571191950582,-61.10019646365417,-4.369647480581556,41.50118667559749,8.033188132923758,0.09401343434781598,238.44726918484784,264.5138571992114,228.92214280078863,246.71800000000002,245.49774999999997,233.52224999999999,37.49674061729993,239.28,246.665,,,216.52,230.51234791923966,240.08,414254801.0,,-47720098.582195304,0.16441727305676332,3990248.302581951,-0.8177320588235091,0.24298715114694502,0.38786495946198873,236.97333333333336,242.0466666666667,233.75666666666672,245.26333333333335,228.68333333333337,250.3366666666667,225.46666666666673,265.13,251.23904,242.64548,235.7,228.75452,206.27
2023-11-29,249.21,252.75,242.76,244.14,135401335.0,239.99499999999998,241.4378924997797,245.6048821536438,234.38511784635614,239.99499999999998,52.19384413883428,41.56345356555733,1.4472927710058627,3.1132442337796276,-1.6659514627737648,-2.078461831944458,9.272364285714287,35.9957173447537,3.376440118072774,-47.80615586116573,2.026829370220233,42.363684937149685,7.903738888719207,0.0935821085443325,237.9323933128093,264.4390643392508,228.0929356607492,246.266,245.99487499999995,233.99512499999997,36.17647648348592,242.325,246.665,,,212.08,231.20470096085486,244.14,549656136.0,,-145713256.94555882,0.06883693827277519,4971549.04851532,-0.9402338235294394,0.21189797486584894,0.3526715625427608,240.73666666666668,244.56333333333336,236.25333333333336,249.04666666666668,232.42666666666668,252.87333333333336,227.94333333333336,265.13,251.23904,242.64548,235.7,228.75452,206.27
