date,open,high,low,close,volume,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Stochastic,Stochastic_Signal,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Signal,ATR,RSI,CCI,Williams_R,ROC,MFI,Standard_Deviation,Historical_Volatility,Chandelier_Exit_Long,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,MAE_Upper,MAE_Lower,ADX,Ichimoku_Conversion_Line,Ichimoku_Base_Line,Ichimoku_Leading_Span_A,Ichimoku_Leading_Span_B,Ichimoku_Lagging_Span,PSAR,ZigZag,OBV,VWAP,ADL,CMF,Volume_Oscillator,Awesome_Oscillator,TRIX,TRIX_signal,Pivot_Point,R1,S1,R2,S2,R3,S3,Fib_0%,Fib_23%,Fib_38%,Fib_50%,Fib_61%,Fib_100%
2024-03-26,178.58,184.25,177.38,177.67,113186227.0,172.939,174.08271394479993,182.98978858155473,162.88821141844525,172.939,72.28306655433863,80.91044375234942,1.0433676752756753,0.21205960221659076,0.8313080730590845,0.22934752370758457,,56.848203939745055,0.0,-27.716933445661372,3.4408476944573807,0.0,0.0,,,,,,177.26247499999997,168.615525,0.0,172.38,,,,199.95,161.67095768,177.67,-86634428.0,,39746762.78961629,,2942682.1555305123,,0.013636394352145587,-0.0012689076603103616,179.24666666666667,182.49333333333334,176.58333333333334,185.15666666666667,173.33666666666667,188.40333333333334,170.67333333333335,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-25,168.76,175.24,168.73,172.63,74228615.0,172.51399999999998,173.81858413665447,182.176045792113,162.85195420788696,172.51399999999998,51.0530749789385,71.20550512168428,0.8794463688792291,0.34553695554911845,0.5339094133301107,0.2902599016320898,,50.90267690392198,0.0,-48.9469250210615,-2.402758932609679,0.0,0.0,,,,,,176.82684999999998,168.20114999999998,0.0,172.38,,,,200.45,162.12253852639998,172.63,-160863043.0,,54455658.84952399,,1008057.279332757,,0.024229009375575927,0.003830675746866896,179.76666666666665,182.1533333333333,175.2833333333333,186.63666666666666,172.89666666666665,189.0233333333333,168.4133333333333,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-22,166.69,171.2,166.3,170.83,75580637.0,172.299,173.27520520271727,182.01051641666282,162.5874835833372,172.299,43.470935130581374,55.602358887952825,0.5974060704902229,0.39591077853733936,0.20149529195288352,0.2725069796962486,,49.06981396279258,0.0,-56.529064869418626,-1.242918256445819,0.0,0.0,,,,,,176.606475,167.991525,0.0,173.765,,,,188.71,162.56508775587199,170.83,-236443680.0,,118622077.20054509,,-411308.6866835207,,0.029205159348855148,0.008905572467264547,172.20000000000002,175.67000000000004,169.16000000000003,178.71000000000004,165.69,182.18000000000006,162.65,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-21,176.39,178.18,171.8,172.82,73178014.0,173.091,173.19244062040502,181.29558110515777,164.88641889484225,173.091,51.85341196293175,48.79247402415053,0.5283727190972343,0.4224031666493184,0.1059695524479159,0.23919949424658207,7.792142857142857,51.019622931896876,0.0,-48.14658803706825,4.802910855063667,44.14266120834079,0.0,,,,,,177.418275,168.763725,0.0,173.765,,,,184.02,162.99878600075454,172.82,-163265666.0,,68842675.82750393,0.05202140025194406,-1710322.5040844977,,0.03241111152574305,0.013606680278960248,169.44333333333336,172.5866666666667,167.68666666666672,174.34333333333333,164.54333333333338,177.48666666666668,162.78666666666675,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-20,173.0,176.25,170.82,175.66,83846726.0,173.546,173.64108778033136,181.76695533783436,165.32504466216562,173.546,63.81634372367313,53.04689693906207,0.6948181250532173,0.4768861583300982,0.2179319667231191,0.2349459887418895,7.828571428571428,53.55709595038308,0.0,-36.18365627632687,2.659108176027107,47.720855448659954,0.0,,,,,,177.88464999999997,169.20735,0.0,173.84,,,,188.13,163.42381028073945,175.66,-79418940.0,,134468566.34315762,0.12011042329659401,-1857512.1729418486,,0.03745712127891654,0.018376768478951505,174.26666666666665,176.7333333333333,170.3533333333333,180.64666666666665,167.88666666666666,183.1133333333333,163.9733333333333,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-19,172.36,172.82,167.42,171.32,77271428.0,173.84,173.2190718202711,181.4255828165453,166.2544171834547,173.84,45.53496208930075,53.73490592530186,0.47109508840839,0.47572794434575655,-0.0046328559373665645,0.1870302198060383,7.884285714285714,44.855662472242784,0.0,-54.46503791069925,1.7460505998337081,40.68620773170732,0.0,,,,,,178.18599999999998,169.494,0.0,175.275,,,,193.57,163.84033407512464,171.32,-156690368.0,,168811423.23204654,0.12059327544490675,-2476188.6807595193,,0.038511801305851634,0.022403775044331532,174.24333333333334,177.66666666666669,172.23666666666668,179.67333333333335,168.81333333333333,183.0966666666667,166.80666666666667,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-18,170.02,174.72,165.9,173.8,108214358.0,174.557,173.32469512567633,180.227352134862,168.88664786513797,174.557,55.98146588037075,55.11092389778153,0.48827965983019794,0.47823828744264485,0.010041372387553094,0.15163245032234127,7.864999999999999,50.77917141771192,0.0,-44.01853411962925,4.302946648262627,48.84841387614449,0.0,,,,,,178.92092499999998,170.193075,0.0,175.075,,,,189.56,164.24852739362214,173.8,-48476010.0,,254450450.31141192,0.14228021257635112,-464306.1876735538,,0.03959092359302474,0.025841204754070174,170.52,173.62000000000003,168.22000000000003,175.92000000000002,165.12,179.02000000000004,162.82000000000002,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-15,163.16,165.1845,160.76,163.57,97146832.0,173.392,171.55111419373517,182.31254706842583,164.47145293157416,173.392,11.962537249893575,37.82632173985501,-0.31988946124764084,0.31861273770458776,-0.6385021989522286,-0.006394479532572717,7.905714285714287,48.78583165966769,0.0,-88.03746275010643,-6.6487843853441415,50.35947066180089,0.0,,,,,,177.72679999999997,169.0572,0.0,172.505,,,,187.58,184.25,163.57,-145622842.0,,280699526.5134681,0.18389339545337424,234366.69651259482,,0.028950391748461257,0.026463042152948393,171.47333333333336,177.0466666666667,168.22666666666672,180.29333333333335,162.65333333333336,185.8666666666667,159.40666666666672,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-14,167.77,171.17,160.51,162.5,125494925.0,172.06300000000002,169.9054570676015,183.10371676417193,161.0222832358281,172.06300000000002,8.382476832350498,25.442159987538265,-1.0347810579753514,0.04793397856859993,-1.0827150365439513,-0.22165859093484847,7.7892857142857155,41.32581100141043,0.0,-91.6175231676495,-7.560157005517944,40.7504244404174,0.0,,,,,,176.364575,167.761425,0.0,172.38,,,,185.1,183.7752,162.5,-271117767.0,,202059179.5153445,0.15257371583660032,3040475.472481653,,0.009657853505307123,0.02310200442342014,163.1715,165.58300000000003,161.1585,167.59600000000003,158.74699999999999,170.00750000000005,156.73399999999998,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-13,173.05,176.05,169.15,169.48,104717978.0,171.028,169.8281012371285,180.68667623780124,161.36932376219875,171.028,37.784330244313374,19.376448108852472,-1.0262798182836548,-0.166908780801851,-0.8593710374818038,-0.34920108024423957,8.197857142857144,51.02078693392723,-0.5969484731372058,-62.21566975568662,-5.755435689262093,48.0924893401087,4.709568758892564,0.1307288747358287,,,,171.688,175.30369999999996,166.7523,0.0,169.345,,,,181.06,183.309896,169.48,-166399789.0,,107357703.75882228,0.022727750090898235,3546924.1776143312,,-0.0066988560445846446,0.017141832329819185,164.72666666666666,168.94333333333333,158.28333333333333,175.38666666666666,154.06666666666666,179.60333333333332,147.62333333333333,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-12,177.77,179.43,172.4101,177.54,87009098.0,171.01500000000001,171.23026464855965,180.6342134120554,161.39578658794463,171.01500000000001,71.73546756529062,39.30075821398482,-0.36496084338804735,-0.2065191933190903,-0.15844165006895705,-0.3110491942091831,8.555000000000003,59.06296727031068,83.43646909032691,-28.264532434709373,-0.07316935892384503,55.99457379022111,4.8881759594480965,0.1389748853813855,,189.363,154.591,171.977,175.290375,166.73962500000002,0.0,169.97,,,,187.91,182.85389808000002,177.54,-79390691.0,,147515081.58616993,0.009124038967899876,2490619.4972753525,,-0.011234227284162568,0.011466620407022836,171.56000000000003,173.97000000000006,167.07000000000005,178.46000000000004,164.66000000000003,180.87000000000006,160.17000000000004,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-11,175.45,182.87,174.8,177.77,85013157.0,171.529,172.41930743973063,182.03974984110184,161.01825015889816,171.529,72.70429654591413,60.7413647851727,0.17567323487361364,-0.13008070768054952,0.30575394255416316,-0.18768856685651383,8.408571428571431,52.45996527107854,113.6338520190831,-27.295703454085878,2.977466257313338,56.219693864709114,4.938947549300038,0.1358819608636376,,189.3452,154.6978,172.0215,175.81722499999998,167.24077499999999,0.0,171.69,,,,188.86,160.51,177.77,5622466.0,,125076664.68282422,-0.042638721689808784,1475426.8674111962,,-0.007372421355711367,0.007698812054475996,176.4600333333333,180.50996666666663,173.49006666666662,183.47993333333332,169.4401333333333,187.52986666666663,166.47016666666661,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-08,181.5,182.73,174.7,175.34,85544644.0,171.98000000000002,172.95034245068868,182.74149101606693,161.2185089839331,171.98000000000002,62.46840775063187,68.9693906206122,0.40339881488063156,-0.023384803168313303,0.4267836180489449,-0.06479412987542209,8.671428571428574,49.580927547029255,87.26934358388475,-37.531592249368124,2.6400515132002518,49.60103213501137,4.990971295618141,0.13465408252086608,158.34636363636363,189.400015,154.878985,172.1395,176.2795,167.68050000000002,0.0,171.69,,,,187.29,160.98479999999998,175.34,-79922178.0,,53168028.69278717,-0.05186641395020331,705631.8683163524,,-0.0007921982898007052,0.006000609985620656,178.48000000000002,182.16000000000003,174.09000000000003,186.55,170.41000000000003,190.23000000000002,166.02000000000004,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-07,174.35,180.04,173.7,178.65,102129004.0,172.563,173.9866438232907,184.1283930134499,160.99760698655007,172.563,76.41112047177762,70.5279415894412,0.8412647386481638,0.14954510519498213,0.6917196334531817,0.08650862279029867,8.68714285714286,48.88595166163141,76.88329795301992,-23.588879528222378,3.3734521467422827,50.38197527887116,4.887197130203948,0.12555140920793464,158.6592561983471,189.85848925,155.79551075,172.827,176.87707499999996,168.24892499999999,0.0,171.69,,,,191.59,161.45010399999998,178.65,22206826.0,,110514914.21960151,-0.025424183376205656,1417443.628360957,,0.011084314599418832,0.0070173509083802914,177.59,180.48000000000002,172.45000000000002,185.62,169.56,188.51000000000002,164.42000000000002,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-06,179.99,181.576,173.7,176.54,107920944.0,172.651,174.4508904008742,184.33391991660383,160.9680800833962,172.651,71.690518783542,70.1900156686505,1.00641593546149,0.32091927124828373,0.6854966642132063,0.20630623107488022,8.759000000000002,48.932148932148934,66.76747092735393,-28.309481216458,0.5009677786633243,50.657702206511516,4.937361616981495,0.12148851617920914,158.74847182569496,190.0660147875,156.1309852125,173.0985,176.967275,168.33472500000002,0.0,171.69,,,,190.93,161.90610191999997,176.54,-85714118.0,,80424209.16322777,0.03159913104517091,2421012.800722271,,0.02357936027459484,0.010329752781623201,177.46333333333334,181.2266666666667,174.88666666666668,183.80333333333334,171.12333333333333,187.5666666666667,168.54666666666668,184.25,178.64736,175.18132,172.38,169.57868,160.51
2024-03-05,183.05,184.59,177.57,180.74,119660758.0,173.59300000000002,175.59436487344252,186.27528177857252,160.91071822142752,173.59300000000002,84.01162790697677,77.37108905409879,1.459381506349871,0.5486117182686012,0.9107697880812697,0.3471989424761581,8.695428571428575,57.78759362396774,115.98916313080383,-15.988372093023225,5.49848237216905,58.08567079684529,5.086944357346251,0.12188666910861604,159.149904924527,190.64063904812502,156.79236095187503,173.71650000000002,177.932825,169.25317500000003,0.0,172.55,172.55,,,183.25,162.35297988159996,180.74,33946640.0,,68833138.58772957,0.010788003487463203,4116204.433760658,,0.04066508087878784,0.01639681840105613,177.27199999999996,180.84399999999994,172.96799999999993,185.14799999999997,169.39599999999996,188.71999999999994,165.09199999999993,184.59,178.90712,175.39144,172.55,169.70856,160.51
2024-03-04,198.73,199.75,186.72,188.14,134334869.0,175.027,177.8753894419075,190.70287544959172,159.35112455040826,175.027,70.41284403669722,75.37166357573865,2.3879513239251082,0.9164796393999026,1.4714716845252056,0.5720534908859676,9.601142857142861,65.0078030171666,243.9893693456142,-29.58715596330278,8.250863060989628,65.5560337110913,5.74157469689283,0.1261928995621667,172.87400015523033,192.77093209571876,156.81306790428124,174.792,179.40267499999996,170.65132499999999,0.0,180.13,180.13,,,182.63,162.79772028396798,188.14,168281509.0,,-36222296.186637536,-0.11128012550380842,6568022.0672379285,,0.06839020511355542,0.02679549574355599,180.96666666666667,184.36333333333334,177.34333333333333,187.98666666666668,173.94666666666666,191.38333333333335,170.32333333333332,199.75,190.48936,184.76032,180.13,175.49967999999998,160.51
2024-03-01,200.52,204.52,198.5,202.64,82243119.0,178.934,182.3780459070152,200.34498202117584,157.52301797882416,178.934,95.72824358100426,83.38423850822608,4.244945325456399,1.582172776611202,2.662772548845197,0.9901973024778136,10.246142857142862,71.24536905101166,299.951532993925,-4.271756418995735,23.8857981292413,66.09137399296624,8.473124757602395,0.1368598584101233,176.6320001481744,194.8809854909328,157.44501450906716,176.16299999999998,183.40734999999998,174.46065,20.127622595567065,186.835,182.515,,,207.83,163.5367658782886,202.64,250524628.0,,-5346972.4424520545,-0.052971877254800494,4258645.317771509,,0.11830829560219858,0.04509805571528451,191.53666666666666,196.35333333333332,183.32333333333332,204.56666666666666,178.50666666666666,209.38333333333333,170.29333333333332,204.52,194.13364,187.70818,182.515,177.32182,160.51
2024-02-29,204.18,205.28,198.4463,201.88,85906974.0,182.872,185.92385574210334,205.31037942256788,160.43362057743215,182.872,92.40562876926512,86.18223879565552,5.59085292978483,2.383908807245928,3.2069441225389026,1.4335466664900314,10.346407142857148,69.25110132158589,230.7627246035073,-7.594371230734878,24.23384615384615,59.53897034764123,10.237376244351914,0.13725526189891726,177.72776832325738,195.93295621638617,159.00204378361383,177.4675,187.4438,178.30020000000002,22.323714188114202,188.84505000000001,182.89499999999998,,,209.14,164.35643056072283,201.88,164617654.0,,-4923327.122376774,-0.09938050026810796,2693046.322402999,,0.17972172653777374,0.07202278987978236,201.88666666666666,205.2733333333333,199.2533333333333,207.90666666666667,195.86666666666665,211.29333333333332,193.2333333333333,205.28,194.71428,188.17786,182.89499999999998,177.61214,160.51
2024-02-28,200.42,205.3,198.44,202.04,99806173.0,186.128,188.85406378899364,209.36478271859335,162.89121728140663,186.128,92.72158964054472,93.61848733027136,6.594389053634359,3.2260048565236144,3.3683841971107444,1.8205141726141743,10.247835714285719,74.03003754693366,181.26486613488788,-7.278410359455275,19.211706396034934,65.7522386102442,11.618577954474906,0.1363464063388926,178.0646879449275,196.80618340556688,160.34981659443312,178.578,190.78119999999996,181.4748,24.364238168650587,189.5,182.905,,,208.8,165.17490194950838,202.04,264423827.0,,23334.513191364706,-0.11843591028946021,2544515.447713673,,0.24582126658763137,0.10678248522135217,201.8687666666667,205.29123333333337,198.45753333333337,208.70246666666668,195.0350666666667,212.12493333333336,191.62383333333338,205.3,194.72956,188.19022,182.905,177.61978,160.51
2024-02-27,204.04,205.6,198.26,199.73,108645412.0,188.347,190.83150673644934,212.1695309785134,164.52446902148662,188.347,86.98159237081391,90.70293692687456,7.121212067435181,4.005046298705928,3.116165768729253,2.07964449183719,10.142121428571434,70.33725490196076,142.02660047316058,-13.01840762918608,12.498591866621606,57.804655642309704,12.538543061506898,0.1362667888559943,178.6017475837944,197.7317742352885,161.63022576471147,179.68099999999998,193.05567499999998,183.638325,26.27981514080846,189.64999999999998,183.055,,,212.19,165.9774039105182,199.73,155778415.0,,-65104705.37781686,-0.22415895703708885,3104272.255889103,,0.30887537420531963,0.14720106301814567,201.92666666666665,205.4133333333333,198.55333333333328,208.78666666666666,195.06666666666663,212.2733333333333,191.69333333333327,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-26,192.29,201.78,192.0,199.4,111747116.0,190.51,192.38941460254944,213.98967821093163,167.03032178906835,190.51,86.24972277666892,88.65096826267585,7.426486940727159,4.689334427110174,2.7371525136169854,2.2111460961931493,9.90926428571429,83.26833797585888,101.14032078401617,-13.75027722333109,12.167407324070425,56.45314953939354,13.159701034438017,0.13163173928244615,178.49530451180377,199.14573552352408,162.8932644764759,181.0195,195.27274999999997,185.74724999999998,26.788569541187222,189.64999999999998,183.055,,,211.88,166.76985583230785,199.4,44031299.0,,-7745756.2653423175,-0.20028499926403026,3754881.2166431993,,0.3659482274734449,0.19095049590920554,201.1966666666667,204.13333333333338,196.79333333333338,208.5366666666667,193.85666666666668,211.4733333333334,189.45333333333338,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-23,195.31,197.57,191.5,191.97,78841917.0,192.17299999999997,192.3131574020859,213.09360557865827,171.25239442134168,192.17299999999997,62.606310013717426,78.61254172040007,6.988323528739642,5.149132247436068,1.8391912813035738,2.1367551332152344,9.712121428571434,74.47267895698388,66.53427022004932,-37.39368998628258,9.484430249800385,57.61873995215954,13.147181917369995,0.1382265517919165,178.65006339763087,200.08642374734788,164.06657625265208,182.07649999999998,196.97732499999995,187.36867499999997,27.165556763484457,189.64999999999998,183.055,,,215.55,167.5464587156617,191.97,-34810618.0,,-74378216.59647907,-0.19837330314862506,1596910.7532266974,,0.4072828145420093,0.2342169596357663,197.72666666666666,203.45333333333332,193.67333333333332,207.50666666666666,187.94666666666666,213.23333333333332,183.89333333333332,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-22,194.0,198.32,191.36,197.41,92739461.0,194.049,193.23985605625205,212.83578365234487,175.26221634765514,194.049,75.32381839053447,74.72661706030694,6.999354205629885,5.519176639074831,1.4801775665550538,2.0054396198831985,9.241407142857145,73.80262485086075,69.21653192497841,-24.676181609465527,10.500979568989639,57.648423839022804,13.383649647788017,0.1399010281964436,178.92596960682945,201.11142755998048,165.50057244001948,183.30599999999998,198.90022499999998,189.197775,27.592866835301287,191.58499999999998,183.055,,,219.91,168.30752954134846,197.41,57928843.0,,-5889591.662570998,-0.0819716247987565,996630.729145661,18.995398529411716,0.441470110597586,0.2756675898281302,193.67999999999998,195.85999999999996,189.78999999999996,199.74999999999997,187.60999999999999,201.92999999999995,183.71999999999997,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-21,193.36,199.44,191.95,194.77,103844008.0,195.872,193.5180640460244,210.09004424744262,181.6539557525574,195.872,66.05015673981197,67.99342838135462,6.717633462958361,5.758868003851537,0.9587654591068233,1.7961047877279235,9.06569285714286,66.17840375586856,60.2473910189068,-33.94984326018803,10.326271666477863,50.826299327569664,13.490780194753652,0.14090279815769657,179.11706189742813,201.92565618198145,166.59734381801852,184.26149999999998,200.7688,190.9752,28.108859630272054,196.16,183.055,,,218.89,169.05337895052148,194.77,-45915165.0,,-31538645.70796435,-0.1280439081175687,1400801.0609437376,17.077310294117638,0.46544952849134624,0.3136239775607734,195.6966666666667,200.03333333333336,193.07333333333338,202.65666666666667,188.7366666666667,206.99333333333334,186.1133333333334,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-20,196.13,198.6,189.13,193.76,104545762.0,197.174,193.56205240129268,206.91223712086725,187.43576287913277,197.174,62.88401253918495,68.08599588984379,6.339788055304496,5.875052014142129,0.4647360411623662,1.529831038414812,9.16569285714286,64.79733481399221,46.04426740012523,-37.115987460815056,7.203718048024776,44.293234719824085,13.289456158925368,0.13779387382006958,179.02946817481777,203.1114483728824,167.6555516271176,185.3835,202.10334999999998,192.24465,27.97748472394873,197.365,183.055,,,227.22,169.78431137151105,193.76,-150460927.0,,-33856978.33943223,-0.11209006564292226,1757475.559521228,14.926222058823555,0.4794539036925949,0.34678996278713775,195.38666666666666,198.82333333333332,191.33333333333331,202.87666666666667,187.89666666666665,206.31333333333333,183.8433333333333,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
2024-02-16,202.06,203.17,197.4,199.95,111346705.0,198.355,194.72349741923944,205.8240546776545,190.8859453223455,198.355,82.28840125391848,70.40752351097179,6.465296205372795,5.993100852388262,0.4721953529845324,1.318303901328756,9.264264285714289,71.29261117840456,74.65349969589029,-17.71159874608152,6.277240352928672,51.15643232334895,13.375935933805248,0.13990751185863165,178.95403780323514,204.47355095423825,168.9084490457617,186.69099999999997,203.31387499999997,193.39612499999998,28.38014764324601,197.365,183.055,,,233.94,170.50062514408083,199.95,-39114222.0,,-46786318.4347532,-0.06923425985067291,2559418.5477568954,14.748163235294129,0.49200722660456275,0.3758334155506228,193.83,198.53000000000003,189.06000000000003,203.3,184.36,208.00000000000003,179.59000000000003,205.6,194.95875999999998,188.37562,183.055,177.73438,160.51
