Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Lowest,Highest,Stochastic,Stochastic_Signal,MAE_Upper,MAE_Lower,RVI,PVT,Chaikin_Oscillator,DPO,Williams_R,Bull_Power,Bear_Power,ROC,OBV,MFI,PPO,PPO_Signal,PPO_Histogram,CCI,Stoch_RSI,Ultimate_Oscillator,PSAR,ADL,ADX,ForceIndex,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,CoppockCurve,Ichimoku_a,Ichimoku_b,Ichimoku_base_line,Ichimoku_conversion_line,HMA,QStick,TRIX,Vortex_Positive,Vortex_Negative
40,8991302.0,110.0774,113.4,108.49,113.51,107.59,1637557200000,110407,116.16600000000001,115.57567292409757,123.12787841829424,109.20412158170578,116.16600000000001,107.59,125.86,4.9261083743841905,3.820942361968177,119.07015000000001,113.26185000000001,-0.8293918918918934,5428956.0704697985,-6262432.608313292,-10.701000000000008,-95.07389162561581,-2.849322090432352,-8.769322090432354,-12.082658022690445,-17229739.0,25.430054736419436,-1.083445400427942,0.0687204336763786,-1.1521658341043206,-168.3437572571459,0.0,37.488616443080154,120.73259111455896,-22336820.547328867,21.8800782799944,-9343171.686153846,125.75097639869352,113.00102360130649,119.376,-8.942319482986296,115.45625,116.10499999999999,116.725,114.1875,110.28761904761905,-1.285000000000002,0.0006989398460323631,0.6793663170587771,1.2190109143279584
41,10301376.0,105.8285,107.96,105.96,108.59,103.58,1637643600000,126319,114.70500000000001,113.82736875607982,123.46030188577821,105.94969811422182,114.70500000000001,103.58,125.86,10.682226211849171,5.7994059515719245,117.57262500000002,111.83737500000001,-0.39920159680638684,8751072.658309521,-6840189.116008282,-13.88900000000001,-89.31777378815083,-6.2814094926946495,-11.291409492694655,-12.117442149788504,-27531115.0,18.546793301456233,-1.6788539208917166,-0.28082417320378383,-1.3980297476879326,-175.41191679564773,0.0,35.41408833091016,119.15548018081188,-22850861.26589177,24.584455665681038,-11204976.380769232,125.17122757875885,112.05677242124116,118.614,-11.910068034292891,113.0175,114.72,114.72,111.315,108.24261904761903,-1.4175000000000022,0.0001598812059192284,0.6186133150212898,1.3147725146643696
42,7798003.0,106.6349,105.03,107.77,108.02,103.64,1637730000000,100503,113.828,112.72602898224712,123.4776438621675,104.17835613783251,113.828,103.58,124.501,20.027723340184487,11.878685975472616,116.6737,110.98230000000001,0.6255707762557072,10434580.84550774,-4256912.1433843095,-12.520499999999998,-79.9722766598155,-5.8355793198196295,-10.215579319819625,-7.525313197185524,-19733112.0,27.765895573317167,-2.0112450516781117,-0.6269319037702027,-1.3843131479079092,-139.61744954273018,0.12259723425402186,42.53224988413673,116.97491295549821,-15943041.256759353,27.095663238104343,-9181182.80923077,124.73586619982092,111.40113380017911,118.06850000000001,-13.66258504542144,113.0175,114.72,114.72,111.315,106.40523809523809,-1.1650000000000027,-0.00038051074831748694,0.5952563136819569,1.3383816358085876
43,6118950.0,107.5121,107.572,107.12,108.8099,106.33,1637902800000,87697,112.806,111.70675098547491,122.95441947190685,102.65758052809315,112.806,103.58,124.3,17.084942084942117,15.931630545658592,115.62615,109.98585,-0.18226541392798018,7761097.390832328,-3519551.715785334,-13.325999999999993,-82.91505791505789,-4.082361984297549,-6.56226198429755,-8.709732401568091,-25852062.0,27.93191935601307,-2.297460778289173,-0.9610558701130545,-1.3364049081761187,-111.30464723612576,0.15657062741509203,38.30926870560892,115.09962514172847,-18163470.751900256,28.996464802786488,-9779901.006153844,123.91798788982986,110.75401211017017,117.33600000000001,-15.563656919463199,113.0175,114.72,114.72,111.315,104.68166666666667,-1.0565000000000033,-0.0009090921461550499,0.6873287234881655,1.3017722758059986
44,5724151.0,106.7386,108.55,106.92,108.77,104.905,1638162000000,89617,111.649,110.83643262447947,121.55251430329437,101.74548569670563,111.649,103.58,124.22,16.182170542635674,17.764945322587426,114.440225,108.857775,-0.4217335058214742,6108262.638162808,-2820176.96425266,-13.614000000000019,-83.81782945736433,-3.2682521225855794,-7.133252122585574,-9.764537091737695,-31576213.0,22.84208321029881,-2.5133561451827493,-1.271529448158546,-1.2418266970242033,-103.14166028952141,0.08303583963980576,40.073713084041046,113.48687762188648,-17919102.080490157,30.98758391650151,-8621867.97538461,123.25738849533838,109.97861150466164,116.61800000000001,-17.24525308435181,112.985,114.72,114.72,111.25,102.75357142857143,-1.5327500000000036,-0.0014093286697477879,0.6547800371000337,1.2915849300373967
45,9609186.0,106.0444,107.0,105.69,108.88,103.73,1638248400000,130228,110.465,109.90071760184684,120.07018494240369,100.85981505759632,110.465,103.58,120.785,12.263876780005809,15.176996469194535,113.226625,107.70337500000001,-0.2543689320388358,5613607.614478114,-3007866.4970214926,-14.978499999999997,-87.7361232199942,-2.2506032341399447,-7.400603234139936,-10.07402365353527,-41185399.0,22.07537382408431,-2.743271955368243,-1.5658882065062147,-1.1773837488620285,-99.06560592385453,0.12576228620089624,42.726106609596236,112.09991475482236,-20214111.55233483,33.01281177401159,-7096966.344615389,122.46891907057146,108.82408092942858,115.64650000000002,-18.947643739640665,112.9325,114.72,114.72,111.145,100.90071428571427,-1.4902500000000032,-0.0018877676911587258,0.6740228008257827,1.2845708683024775
46,11352102.0,102.1579,106.75,98.6,106.98,98.53,1638334800000,158285,108.43299999999999,107.84604167423831,118.66551918585495,98.20048081414504,108.43299999999999,98.53,119.05,0.3411306042884658,9.595725975643317,111.14382499999999,105.722175,-0.9644970414201187,8847653.18535339,-6363216.427703466,-22.0925,-99.65886939571153,-2.3592386044939104,-10.809238604493913,-17.087117389841914,-52537501.0,21.566013772928045,-3.3992698633169347,-1.932574759597594,-1.4666951037193408,-126.44508772694655,0.06121319798846407,36.32438745421047,110.90712668914723,-31378131.38902124,35.51585255379383,-13533032.435384622,121.74829811704286,107.09570188295713,114.422,-21.62238010788959,110.1625,112.195,112.195,108.13,98.87833333333332,-2.0952500000000036,-0.002446845229813286,0.6774247247289831,1.2410991234608777
47,14404737.0,98.8334,98.64,99.02,101.12,96.47,1638421200000,186839,106.66300000000001,106.24130682437679,116.64489939618493,96.6811006038151,106.66300000000001,96.47,119.05,11.293179805137278,7.966062396477184,109.329575,103.99642500000002,0.0817204301075258,11413460.920283975,-6713816.65485125,-21.638500000000008,-88.70682019486271,-6.744159322550502,-11.394159322550507,-15.164496230294725,-38132764.0,28.480876815116744,-3.8585414365921515,-2.3177766852865003,-1.5407647513056513,-129.02071675175148,0.028731135334579966,40.5420526078182,108.92678641888368,-29984124.582569666,38.03126911625715,-13398557.232307693,120.56598321119073,105.71601678880928,113.141,-23.924825130486642,108.52499999999999,111.16499999999999,111.16499999999999,105.88499999999999,97.1397619047619,-1.9165000000000028,-0.0030261477568158087,0.6309865090509233,1.308986824235191
48,20003907.0,93.6689,98.66,93.53,99.0,91.66,1638507600000,247736,104.63399999999999,103.93016012903556,116.26290727645747,93.0050927235425,104.63399999999999,91.66,119.05,6.827309236947808,6.153873215457851,107.24984999999998,102.01814999999999,-0.6989100817438683,13295653.487275299,-9368518.164832603,-27.0295,-93.17269076305219,-6.815348016805828,-14.155348016805831,-17.826392549639777,-58136671.0,21.526004078213077,-4.589649524460886,-2.772159359579171,-1.8174901648817148,-140.84960051181713,0.0,36.841218550100685,106.98,-39795305.12752877,40.73079767529914,-21573853.145384613,119.3877340506312,103.8082659493688,111.598,-26.53493237096585,105.6725,108.75999999999999,108.75999999999999,102.58500000000001,95.64714285714285,-1.9440000000000008,-0.0036826262793459006,0.5924217531991183,1.3110041289869068
49,19380268.0,92.9811,92.03,94.95,95.08,89.03,1638766800000,199396,102.80499999999999,102.29740374193818,114.1683924903125,91.44160750968749,102.80499999999999,89.03,118.92,19.80595516895283,12.642148070345973,105.375125,100.23487499999999,0.4826446280991741,20298143.93531487,-3701521.2844883353,-25.31750000000001,-80.19404483104717,-9.18245752988011,-15.232457529880108,-16.1515365595196,-38756403.0,32.564029528350176,-5.02434821624743,-3.222603559867278,-1.8017446563801522,-132.5008390214123,0.10680336823140099,40.83229636885801,103.916,-21247908.149016347,43.3979935439741,-19812396.798461534,118.23624734809962,102.22575265190036,110.231,-28.268162043371422,103.19999999999999,107.445,107.445,98.955,94.71309523809525,-1.3290000000000006,-0.0043352250909870944,0.5760292028161162,1.3615325691503375
50,13208976.0,99.9554,97.88,100.11,101.33,97.85,1638853200000,140445,101.967,101.8996939706767,112.68471969943035,91.24928030056965,101.967,89.03,118.71,37.331536388140165,21.321600264680267,104.516175,99.417825,0.6408045977011498,20098101.766824644,209293.52811411768,-19.932000000000002,-62.66846361185984,-2.3390207050118477,-5.819020705011852,-7.724214213291544,-25547427.0,36.84205370804576,-4.929682425709884,-3.5640232313593065,-1.3656591943505774,-74.37285919327468,0.45331929185844294,42.329766380411165,89.03,-17300398.08005081,43.43062089230008,-13925932.816923073,117.30948498069463,100.82351501930535,109.06649999999999,-28.69479284691584,103.19999999999999,107.445,107.445,98.955,94.08738095238095,-1.3927499999999995,-0.004865329564765558,0.6909519690258776,1.288829935489834
51,11292943.0,101.6491,100.52,103.22,103.92,98.28,1638939600000,117838,101.69300000000001,102.13974961237183,112.09239335837549,91.29360664162454,101.69300000000001,89.03,117.73,49.44250871080138,35.52666675596479,104.23532500000002,99.150675,0.4787234042553196,13559800.620217761,4491370.890814997,-16.156000000000006,-50.557491289198616,0.3151462974398669,-5.324853702560134,-2.585881464703657,-14254484.0,42.66362644031297,-4.566207344083448,-3.764461884788011,-0.8017454592954372,-52.99232842581031,0.826755400994104,46.776771758765236,89.03,-8810667.881469263,42.64936993689863,-9878791.00692307,116.59383573165991,99.80416426834009,108.199,-27.425159605905115,103.19999999999999,107.445,107.445,98.955,93.85642857142858,-0.9987499999999994,-0.005230607286098408,0.7115127351670274,1.2413533532312375
52,14074234.0,99.8431,102.68,97.73,103.54,97.44,1639026000000,162424,100.68900000000001,101.33797695557695,110.39642877044871,90.9815712295513,100.68900000000001,89.03,115.3,33.117624666920456,39.963889921954,103.206225,98.17177500000001,-0.8114754098360649,10544371.553962411,1782493.9775790535,-20.884,-66.88237533307954,0.7746487097178516,-5.325351290282157,-9.316136216015583,-28328718.0,40.77543295726021,-4.647617070087865,-3.9410942125901633,-0.7065228574977014,-64.39208306469234,0.8998759223628429,43.14259962872052,89.6256,-21546696.02573153,42.053367278410555,-15563406.546923067,115.84359394507692,98.67340605492308,107.2585,-27.217759142809758,103.19999999999999,107.445,107.445,98.955,93.55904761904765,-1.4137500000000003,-0.0055540098554039,0.7463543524643642,1.2280098040146545
53,13081308.0,97.2191,98.95,96.17,100.57,95.61,1639112400000,132365,99.59400000000001,100.39834478183568,108.51588918708751,90.6721108129125,99.59400000000001,89.03,113.51,29.166666666666664,37.24226668146283,102.08385000000001,97.10415,-0.5604838709677429,13865425.645554077,-2710065.5340540856,-21.898500000000013,-70.83333333333334,-1.2529296264968366,-6.21292962649683,-10.222180731889472,-41410026.0,39.26924483992944,-4.783944994505514,-4.109665354441233,-0.674279640064281,-74.17497537862936,0.8652971417662787,45.37745337472449,90.197376,-31674160.283796027,41.77796931463877,-13847880.083846144,114.85183924782308,97.54816075217693,106.2,-27.75274328316906,103.19999999999999,107.445,107.445,98.955,93.92476190476191,-1.5975000000000001,-0.0058536569810838735,0.7340136579797867,1.227109401282023
54,17018473.0,94.7339,95.79,94.5,96.89,92.46,1639371600000,182614,98.352,99.32591845786555,106.12526357887529,90.57873642112472,98.352,89.03,108.88,27.556675062972296,29.94698879885314,100.8108,95.89320000000001,-0.29119638826185196,12785780.809504002,-4729369.596336152,-22.836000000000013,-72.44332493702771,-3.886579250360313,-8.31657925036032,-11.616161616161618,-58428499.0,37.85132123614044,-4.972911702774982,-4.282315431558768,-0.6905962712162141,-88.59268586605032,0.9800060863033327,45.480002059418204,90.74628096,-33018734.900048826,41.959116698402156,-14029293.055384608,113.66274728543193,96.3382527145681,105.00050000000002,-27.99686899942676,102.38525,107.445,106.7655,98.005,94.455,-0.7400000000000002,-0.006144462239144384,0.7590277805590823,1.256859030584114
55,12551322.0,92.9979,92.37,93.42,94.72,91.53,1639458000000,132856,97.125,98.25211510189,103.49772835343461,90.75227164656539,97.125,89.03,108.88,22.11586901763225,26.27973691575707,99.553125,94.696875,0.3291536050156733,16875029.32,-4386877.473560512,-23.198000000000008,-77.88413098236775,-5.005452015487393,-8.19545201548739,-11.609423786545554,-70979821.0,37.6815055351428,-5.157371500824577,-4.4573273002090685,-0.7000442006155083,-91.48269036268469,1.0,48.775582050729135,91.2732297216,-30697330.51760367,42.248663967116435,-16157740.223846147,112.34313492116033,95.24686507883968,103.795,-28.12856293793406,101.57,107.445,106.66499999999999,96.475,94.66095238095238,-0.65625,-0.0064265378742141945,0.7951697272624032,1.2256280025012007
56,23968047.0,92.456,93.05,95.43,95.79,90.055,1639544400000,230556,96.808,97.73900326518273,103.16999689126357,90.44600310873645,96.808,89.03,108.88,32.24181360201515,27.304785894206564,99.2282,94.38780000000001,0.41499564080209417,13067012.157032756,2820768.162081182,-20.21650000000001,-67.75818639798484,-3.321722254877713,-9.056722254877712,-3.2150101419878174,-47011774.0,42.39522270227027,-5.09121886962816,-4.584105993561212,-0.5071128760669481,-80.84397358513557,1.0,48.73854617386885,103.92,-9738349.575145077,42.708505987203274,-12145963.918461528,111.3147281751023,93.92627182489768,102.62049999999999,-27.09431935843286,101.55,107.445,106.625,96.475,94.23690476190477,0.28250000000000064,-0.0066461638932311115,0.7782775097763432,1.1994897897498518
57,20432289.0,93.5004,96.84,91.87,97.07,90.87,1639630800000,238304,96.093,96.67191176242223,102.93883928788564,89.24716071211436,96.093,89.03,108.88,14.307304785894228,22.88832913518054,98.49532500000001,93.690675,-0.8016129032258077,23205823.916692864,1108906.853621319,-22.551999999999992,-85.69269521410577,-1.0070550205280142,-7.207055020528003,-7.220763482124815,-67444063.0,39.74631919430576,-5.270609072320012,-4.721406938083417,-0.5492021342365945,-80.10345849266199,0.8884661629847985,43.804646759629186,103.6427,-23579577.60740313,42.665700721715005,-17653203.813846145,110.2575167663472,92.4984832336528,101.378,-25.965843376136593,100.69125,107.445,104.9075,96.475,93.44857142857143,-0.7037499999999994,-0.006865995144906967,0.7648413510747187,1.1837244114636645
58,26902838.0,95.1221,90.82,97.2,97.51,89.6,1639717200000,268779,96.46000000000001,96.76792780561817,103.08510377277238,89.83489622722763,96.46000000000001,89.03,108.88,41.15869017632244,29.23593618807727,98.87150000000001,94.0485,0.806573957016435,21993104.57135082,8196804.19928732,-15.941000000000003,-58.84130982367756,-0.44174738190456253,-8.351747381904573,3.9238746926119976,-40541225.0,47.864293389314376,-4.928319126404503,-4.762789455020788,-0.1655296713837151,-61.296812332467795,1.0,48.03376150997676,103.370946,1214567.6542909145,42.812579619509904,-5713863.404615372,109.77354092802983,91.32045907197016,100.547,-22.965422627753753,100.39999999999999,107.445,104.03999999999999,96.75999999999999,93.29690476190474,-0.18499999999999872,-0.006972113233471983,0.7782981570464085,1.1688461772398273
59,13357610.0,94.9838,95.0,94.73,96.46,93.28,1639976400000,165263,96.438,96.39739547732395,103.08680808031724,89.78919191968276,96.438,89.03,106.98,31.754874651810596,29.073623204675755,98.84895,94.02705,-0.08490566037735743,26563400.791152265,9977003.5509844,-16.867999999999995,-68.2451253481894,-1.0314534738548247,-4.211453473854817,-0.231700895208003,-53898835.0,47.33075620086382,-4.804190408457257,-4.771069658397456,-0.03312075005980031,-56.97748544382343,0.9620525862475522,52.46928468968025,102.82010816,38425.893284677295,42.94896716746232,-2060547.5215384464,108.77871388162833,90.46428611837166,99.6215,-20.295024063150354,100.39999999999999,107.445,104.03999999999999,96.75999999999999,93.8633333333333,-0.5562499999999986,-0.007028284393573058,0.8257486878666255,1.176597715344242
60,11462755.0,96.8808,96.14,98.37,98.49,94.7,1640062800000,137630,96.264,96.75605084508324,102.56783445919162,89.96016554080838,96.264,89.03,103.92,62.72666218938887,45.21340900584064,98.6706,93.8574,0.5883905013192635,13798066.330623878,13214534.237765694,-11.86099999999999,-37.27333781061113,0.8730295293618298,-2.9169704706381623,-1.7380881030865998,-42436080.0,52.443571748855675,-4.359259055336411,-4.688707436809458,0.3294483814730471,-24.04039320489312,1.0,61.38549128161751,102.2913038336,10775307.225738559,42.27749906602153,683640.067692321,108.19385318754694,90.03714681245309,99.11550000000001,-17.216941159940752,100.30499999999999,107.445,104.03999999999999,96.57,94.86071428571428,0.3412500000000023,-0.006970972888568512,0.9018541571119701,1.1358841643189412
61,12411091.0,98.2493,98.24,98.26,99.88,96.93,1640149200000,130861,95.768,97.02949614597719,100.11664781027167,91.41935218972833,95.768,89.03,103.92,61.987911349899285,52.15648273036624,98.1622,93.3738,0.006779661016952647,11448876.581681406,12949449.188520534,-10.806499999999986,-38.012088650100715,2.1711616747670632,-0.7788383252329254,-4.805270296454169,-54847171.0,46.43466638430663,-3.9695917389602755,-4.544884156178157,0.5752924172178817,-4.278507500978906,0.9835929819706546,61.82287183104868,101.783651680256,9555233.873196214,41.14015637161424,9026426.946153853,107.64993552816958,89.81106447183043,98.7305,-15.836116879429344,99.53,107.445,103.975,95.085,95.77309523809522,0.6912500000000037,-0.006827895714830574,0.9571131809957785,1.0418146485291162
62,8100725.0,98.328,98.11,99.07,99.71,96.03,1640235600000,95174,95.90200000000002,97.4004968467086,100.58878330817426,91.21521669182577,95.90200000000002,89.03,103.92,67.42780389523165,64.04745914483993,98.29955000000001,93.50445000000002,0.26086956521739013,12477868.806330144,13344757.604584336,-9.129000000000005,-32.57219610476836,1.8066982257239772,-1.8733017742760154,1.3711245267573817,-46746446.0,52.70710111537305,-3.5533809429984196,-4.346583357947924,0.793202414949504,0.11691373918417887,1.0,64.63669220026533,101.29630561304576,14838315.394935336,40.27448028923585,7414242.845384612,107.1369637517611,89.4540362482389,98.2955,-13.455503669540459,99.305,107.445,103.87,94.74,96.77404761904762,0.9725000000000037,-0.006604888359191095,1.010291111581025,1.016775921618383
63,7416255.0,97.8739,98.7,97.41,99.14,97.07,1640581200000,96645,96.026,97.40222469276159,100.80892518583933,91.24307481416066,96.026,89.6,103.92,54.53910614525138,61.3182737967941,98.42665,93.62535,-0.6231884057971022,7976459.497829817,10708770.544978658,-9.848500000000001,-45.46089385474861,1.3071735674395484,-0.762826432560459,1.2893833835915514,-54162701.0,46.45307781437649,-3.3206113653002682,-4.141388830615701,0.8207774653154325,1.4698806997699674,0.8754814359119294,58.45274815455553,100.82845338852393,9858318.076094773,39.47063821274164,1224296.7330769252,106.41639056417304,89.20360943582696,97.81,-10.645379004285328,99.06,107.445,103.38,94.74,97.27142857142856,0.6800000000000033,-0.00635444321213638,1.0657157792547232,0.9677395265476811
64,9604385.0,96.9007,97.24,95.63,99.03,95.48,1640667600000,108164,96.139,97.0800020213504,100.81386375321398,91.46413624678601,96.139,89.6,103.92,42.10893854748602,54.69194952932301,98.542475,93.735525,-0.4535211267605636,7240751.403859973,5859197.859819266,-10.570000000000007,-57.89106145251399,1.5118770652928504,-2.038122934707147,1.195767195767191,-63767086.0,40.5797864615106,-3.244962113414222,-3.9621033971439723,0.7171412837297502,-11.024402416981442,0.5069266191460552,58.81524952314351,100.37931525298296,1065571.2451088112,39.07429361039073,-2792384.6538461526,105.7765710359644,88.71442896403562,97.2455,-8.681399542560637,98.45249999999999,107.445,102.16499999999999,94.74,97.85095238095239,0.18125000000000213,-0.006116578066868114,0.9515009746588694,1.0243274853801168
