Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Bollinger_High,Bollinger_Low,Bollinger_Mid,Lowest,Highest,Stochastic,Stochastic_Signal,MAE_Upper,MAE_Lower,RVI,PVT,Chaikin_Oscillator,DPO,Williams_R,Bull_Power,Bear_Power,ROC,OBV,MFI,PPO,PPO_Signal,PPO_Histogram,CCI,Stoch_RSI,Ultimate_Oscillator,PSAR,ADL,ADX,ForceIndex,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,CoppockCurve,Ichimoku_a,Ichimoku_b,Ichimoku_base_line,Ichimoku_conversion_line,HMA,QStick,TRIX,Vortex_Positive,Vortex_Negative
30,55020868.0,150.8187,151.41,150.44,151.57,150.16,1636347600000,416754,150.36899999999997,150.10059445156094,152.78412732583664,147.9538726741633,150.36899999999997,146.4128,153.165,59.642783092917874,69.89565849165707,154.12822499999996,146.60977499999998,-0.6879432624113484,64858373.15653093,32216283.77592662,6.476499999999987,-40.357216907082126,1.876263654748044,0.46626365474804743,1.2109795479009766,182722558.0,49.614539799638564,0.9872411561920819,0.9617245178087399,0.02551663838334195,53.715725574748305,0.0,58.93318248039054,152.51625400415296,260488611.67007747,9.573466664557746,3001888.889230893,153.5087820840754,143.1002179159246,148.3045,7.917499777730852,147.7532,145.7175,145.7175,149.7889,150.91666666666666,0.6962500000000063,0.0019351326398808323,0.9890928365894277,0.807054369226108
31,56787930.0,150.792,150.2,150.81,151.428,150.0601,1636434000000,455006,150.518,150.22957727854987,152.82701229485266,148.20898770514734,150.518,146.4128,153.165,65.12247859956763,65.61614486142794,154.28095,146.75505,0.44593903063090673,55160535.203536294,22981624.343280494,6.682999999999993,-34.877521400432364,1.5736399412916455,0.20573994129165385,0.9978569515135342,239510488.0,49.56304575686407,0.9545744250476307,0.9602933653807465,-0.005718940333115818,50.058588416673814,0.0,53.37967272867327,152.3941849240699,265964397.88763735,9.690420504121663,3579997.8353847642,153.85035797987163,143.68864202012836,148.7695,7.195992339989064,147.7782,145.7175,145.76749999999998,149.7889,150.7288095238095,0.42875000000000796,0.0019305984998250383,0.9380133744541809,0.827652752755808
32,65160017.0,148.6034,150.02,147.92,150.13,147.85,1636520400000,544210,150.425,149.80965413699533,153.08138434300852,147.7686156569915,150.425,146.4128,153.165,22.32161369627656,49.028958462920684,154.18562500000002,146.664375,-0.9210526315789569,55539256.509316355,-2331366.1231674254,3.422499999999985,-77.67838630372344,0.5536945501996797,-1.7263054498003214,-0.6247900571044722,174350471.0,42.970085233965236,0.775261737510478,0.9232635693851328,-0.14800183187465477,-8.937420874036901,0.0,45.83557076211663,152.2745572255885,204805434.56307554,9.333420659811475,-7328993.407692268,154.24281508087805,143.99718491912196,149.12,6.091156636195339,147.59445,145.7175,145.76749999999998,149.4214,150.30666666666664,-0.15687499999999588,0.0018715485690000667,0.8623972421108445,0.8485488670850629
33,40699950.0,148.169,148.96,147.87,149.43,147.681,1636606800000,338584,149.955,149.45698974845072,152.58768768456255,147.32231231543747,149.955,146.4128,153.165,21.581114303486316,36.34173553311016,153.703875,146.20612500000001,-0.6232132647227023,65146259.580448896,-22617823.894978583,3.0715000000000146,-78.41888569651368,0.09874986978775269,-1.6502501302122425,-3.0805531887002613,133650521.0,43.8119074940944,0.6235698288776585,0.86329441330896,-0.2397245844313014,-31.808055714304402,0.06082429627549197,42.86588486224247,152.15732208107673,172901700.17199463,9.081155087655032,-7292375.696153709,154.3670743268341,144.28392567316584,149.32549999999998,4.465994725746449,148.119,145.7175,146.1825,150.0555,149.8388095238095,-0.2899999999999956,0.0017749163497648118,0.8357414782710549,0.8857883331381036
34,63804006.0,149.3536,148.43,149.99,150.4,147.48,1636693200000,404421,149.974,149.55390070327786,152.6044575013996,147.34354249860039,149.974,146.4128,153.165,52.97828855780355,32.29367218585548,153.72334999999998,146.22465,0.5342465753424637,41614702.77419355,-14265608.80939591,4.638000000000005,-47.02171144219645,0.9742137426902957,-1.9457862573097202,0.12683578104138699,197454527.0,49.88028584891645,0.603925241692369,0.8113995279192056,-0.2074742862268365,-7.267234705694139,0.24347895216285775,46.262279809898004,152.0424316394552,218788142.84322774,8.525290875076745,-72607.58230756338,154.66449561049242,144.50150438950757,149.583,3.4781092769953874,148.06875,145.7175,146.1825,149.95499999999998,149.47833333333332,-0.264999999999997,0.0016834714804565215,0.8643453542134408,0.8391776687401423
35,59182803.0,150.2881,150.37,150.0,151.88,149.43,1636952400000,422055,150.07800000000003,149.63500966631824,152.6106981659888,147.54530183401127,150.07800000000003,146.4128,153.165,53.126388436361516,42.56193043255046,153.82995000000003,146.32605000000004,-0.15102040816326787,63807951.78325222,-19616231.52398455,4.290500000000009,-46.873611563638484,2.3718628882954533,-0.0781371117045353,0.6981740064446778,256637330.0,49.80470392241735,0.5820713300283356,0.7655189992582294,-0.18344766922989386,43.576419544327074,0.1917968768494815,45.62974228651593,151.9298390066661,187143460.42281938,8.709373823190989,2000965.0838462363,154.82792082996784,144.6830791700322,149.7555,2.7260838224783828,148.06875,145.7175,146.1825,149.95499999999998,149.56142857142856,-0.4487500000000004,0.0015962244795573726,0.8914760283504497,0.8504319760691154
36,59256210.0,150.6976,149.94,151.0,151.488,149.34,1637038800000,388990,150.176,149.88318972698764,152.7737289226473,147.57827107735267,150.176,146.4128,153.165,67.9363762921715,58.01368442877885,153.9304,146.42159999999998,0.49348230912476915,59577844.4,-9737127.899689585,4.799500000000023,-32.0636237078285,1.7660266833981666,-0.38197331660182954,0.6532462338354817,315893540.0,55.87403634519602,0.6086874819405844,0.73414455052212,-0.1254570685815356,48.35309491513619,0.30903258133102746,48.26465237082762,151.88,219475061.0373445,8.82902178441889,-22074674.405384526,154.90109978846942,144.8339002115306,149.8675,2.1241828370395366,148.06875,145.7175,146.1825,149.95499999999998,150.23238095238096,-0.23874999999999957,0.0015259845585375038,0.9059684020933672,0.8344714903322895
37,88807000.0,153.5371,150.995,153.49,155.0,150.99,1637125200000,625976,150.376,150.5389734129899,153.64466877421964,147.10733122578037,150.376,146.4128,155.0,82.41568846655497,67.82615106502932,154.1354,146.6166,0.6221945137157132,60720643.311258286,2163678.1821021736,6.8440000000000225,-17.58431153344503,4.73819445961567,0.7281944596156791,1.320219156379959,404700540.0,55.37581850635453,0.7481009606560778,0.736936412395937,0.011164548260140794,160.1451957619806,0.25758506430034356,51.660528609852705,146.4128,241399981.23684597,10.307261875847448,21559918.31461536,155.26191979904596,144.89608020095406,150.079,1.694566720537382,149.17000000000002,146.635,147.1,151.24,151.90809523809523,0.14937499999999915,0.0015007016858482227,0.9408383809621222,0.854998742124454
38,137777673.0,156.3264,153.71,157.87,158.67,153.05,1637211600000,865061,151.067,151.87188733790083,156.84371994589807,145.29028005410194,151.067,147.48,158.67,92.85075960679194,81.06760812183947,154.84367500000002,147.290325,0.7402135231316751,92738632.07857189,38185685.71924788,10.749500000000012,-7.14924039320807,7.318640688612959,1.6986406886129828,4.577371489136192,542478213.0,69.22434122832672,1.0683715772832538,0.8032344610261885,0.2651371162570654,211.63334930012408,0.9277617353670249,57.793475276820395,146.584544,339952693.95214915,12.655392950432768,72799944.74692303,155.98427380909365,145.01272619090636,150.4985,2.1180044948088095,151.58249999999998,148.47,150.08999999999997,153.075,154.3057142857143,0.7906249999999986,0.001562246092041027,1.1643669548672786,0.7331267942382319
39,117264897.0,159.5736,157.65,160.55,161.02,156.5328,1637298000000,816964,151.994,153.44972600373703,160.3305924293645,143.6574075706355,151.994,147.48,161.02,96.52880354505172,90.59841720613288,155.79385,148.19415,0.6462827598502418,139768361.05954266,78938951.03715473,13.04600000000002,-3.471196454948288,8.351784341963793,3.8645843419637913,6.127710206240091,659743110.0,78.09922022665336,1.4380566566306758,0.9302157788593464,0.5078408777713295,204.41732562009034,1.0,65.84538452009994,147.06796223999999,432652382.5415591,15.314197414852847,91338453.88538462,156.75170511863897,145.43129488136103,151.0915,3.0881591543956555,153.17000000000002,149.645,152.09,154.25,157.0745238095238,1.0768749999999976,0.0017112189822052041,1.2112370514740793,0.6852219578669579
