Date,Open,High,Low,Close,Adj Close,Volume
2023-05-11,56.650001525878906,58.0,55.70000076293945,57.310001373291016,57.310001373291016,11818500
2023-05-12,57.29999923706055,57.29999923706055,55.11000061035156,55.560001373291016,55.560001373291016,11793900
2023-05-15,55.29999923706055,57.119998931884766,55.04999923706055,56.869998931884766,56.869998931884766,9421500
2023-05-16,55.7400016784668,56.595001220703125,55.04999923706055,55.540000915527344,55.540000915527344,8377500
2023-05-17,56.06999969482422,57.83000183105469,55.459999084472656,57.7599983215332,57.7599983215332,9165900
2023-05-18,57.939998626708984,60.130001068115234,57.52000045776367,59.52000045776367,59.52000045776367,9851300
2023-05-19,59.474998474121094,59.599998474121094,58.14500045776367,58.650001525878906,58.650001525878906,6607900
2023-05-22,58.0,61.31999969482422,57.540000915527344,60.619998931884766,60.619998931884766,11142100
2023-05-23,60.33000183105469,62.54999923706055,59.81999969482422,61.560001373291016,61.560001373291016,12693600
2023-05-24,60.595001220703125,62.025001525878906,59.959999084472656,61.86000061035156,61.86000061035156,8886700
2023-05-25,62.02000045776367,62.16999816894531,59.0099983215332,59.29999923706055,59.29999923706055,8927200
2023-05-26,59.5,60.400001525878906,58.970001220703125,59.0,59.0,10070300
2023-05-30,59.7599983215332,60.08000183105469,57.779998779296875,58.84000015258789,58.84000015258789,9715800
2023-05-31,58.40999984741211,61.20000076293945,58.36000061035156,60.38999938964844,60.38999938964844,15274700
2023-06-01,59.68000030517578,62.404998779296875,59.040000915527344,61.5,61.5,8765300
2023-06-02,62.5,63.9900016784668,61.27000045776367,63.459999084472656,63.459999084472656,10643200
2023-06-05,63.709999084472656,64.0,62.573001861572266,63.540000915527344,63.540000915527344,5880700
2023-06-06,62.36000061035156,66.18000030517578,62.209999084472656,65.9800033569336,65.9800033569336,10479600
2023-06-07,66.5,67.61000061035156,65.11000061035156,66.23999786376953,66.23999786376953,9270900
2023-06-08,66.37000274658203,66.91000366210938,64.81999969482422,65.08999633789062,65.08999633789062,8673000
2023-06-09,65.26000213623047,66.5,64.56999969482422,64.94000244140625,64.94000244140625,6558200
2023-06-12,65.20999908447266,65.64900207519531,63.58000183105469,64.19999694824219,64.19999694824219,6165600
2023-06-13,65.37999725341797,66.4000015258789,64.87000274658203,65.5199966430664,65.5199966430664,10102900
2023-06-14,64.83999633789062,65.87000274658203,62.869998931884766,63.689998626708984,63.689998626708984,9173900
2023-06-15,63.650001525878906,66.86000061035156,63.560001373291016,66.19000244140625,66.19000244140625,9395500
2023-06-16,66.51000213623047,67.79000091552734,65.70099639892578,66.51000213623047,66.51000213623047,12245500
2023-06-20,65.88999938964844,67.51499938964844,65.3499984741211,66.80000305175781,66.80000305175781,7456800
2023-06-21,66.70999908447266,67.27999877929688,64.80999755859375,65.45999908447266,65.45999908447266,8859000
2023-06-22,64.88999938964844,65.1500015258789,63.13999938964844,64.11000061035156,64.11000061035156,7225500
2023-06-23,62.79999923706055,63.34000015258789,61.85499954223633,62.86000061035156,62.86000061035156,17123000
2023-06-26,62.65999984741211,64.14900207519531,61.650001525878906,61.75,61.75,5506300
2023-06-27,62.33000183105469,64.55999755859375,62.04499816894531,63.93000030517578,63.93000030517578,5865400
2023-06-28,63.70000076293945,65.61000061035156,63.33000183105469,64.7699966430664,64.7699966430664,6638500
2023-06-29,64.875,65.7699966430664,63.7400016784668,64.38999938964844,64.38999938964844,6240900
2023-06-30,65.0999984741211,66.89800262451172,64.80999755859375,66.56999969482422,66.56999969482422,8715300
2023-07-03,66.66999816894531,67.30000305175781,66.04000091552734,66.19999694824219,66.19999694824219,5669900
2023-07-05,65.7300033569336,69.4000015258789,65.13999938964844,68.97000122070312,68.97000122070312,12995800
2023-07-06,67.37999725341797,67.37999725341797,63.439998626708984,64.61000061035156,64.61000061035156,16449000
2023-07-07,64.19999694824219,68.41999816894531,64.0999984741211,67.2699966430664,67.2699966430664,11725600
2023-07-10,66.83999633789062,69.6500015258789,66.72000122070312,69.05999755859375,69.05999755859375,9165900
2023-07-11,69.75,72.12000274658203,69.05999755859375,71.0999984741211,71.0999984741211,10022600
2023-07-12,72.83000183105469,73.04000091552734,70.58000183105469,71.22000122070312,71.22000122070312,7823900
2023-07-13,72.73999786376953,76.6500015258789,72.52999877929688,76.19999694824219,76.19999694824219,15648300
2023-07-14,76.31500244140625,77.11000061035156,74.83999633789062,75.45999908447266,75.45999908447266,9338000
2023-07-17,75.30500030517578,78.80000305175781,74.30999755859375,78.05999755859375,78.05999755859375,10001900
2023-07-18,78.06500244140625,79.20999908447266,77.56999969482422,79.02999877929688,79.02999877929688,6736800
2023-07-19,79.1500015258789,80.5999984741211,78.11000061035156,78.19000244140625,78.19000244140625,8320700
2023-07-20,77.2249984741211,77.94999694824219,75.66000366210938,76.16999816894531,76.16999816894531,7231300
2023-07-21,76.87999725341797,77.6050033569336,75.08000183105469,76.12000274658203,76.12000274658203,5255700
2023-07-24,75.86000061035156,77.26000213623047,74.36000061035156,77.13999938964844,77.13999938964844,5016000
2023-07-25,77.58000183105469,78.25,76.79000091552734,76.87000274658203,76.87000274658203,3362600
2023-07-26,76.16000366210938,77.84500122070312,75.76000213623047,77.41000366210938,77.41000366210938,4235200
2023-07-27,78.83000183105469,79.44000244140625,75.4000015258789,75.7699966430664,75.7699966430664,5911900
2023-07-28,78.31500244140625,78.9800033569336,77.3499984741211,78.36000061035156,78.36000061035156,6225700
2023-07-31,79.37999725341797,81.47000122070312,79.16000366210938,80.52999877929688,80.52999877929688,7815000
2023-08-01,79.87999725341797,79.9000015258789,77.77999877929688,78.76000213623047,78.76000213623047,6731500
2023-08-02,77.13500213623047,77.13500213623047,73.87000274658203,74.48999786376953,74.48999786376953,10439800
2023-08-03,73.36000061035156,73.87999725341797,71.51000213623047,73.55000305175781,73.55000305175781,13742600
2023-08-04,67.68000030517578,70.39800262451172,63.20000076293945,63.52000045776367,63.52000045776367,33447600
2023-08-07,64.16000366210938,65.1500015258789,63.279998779296875,64.01000213623047,64.01000213623047,16331200
2023-08-08,62.79999923706055,63.58000183105469,62.31999969482422,62.380001068115234,62.380001068115234,11439300
2023-08-09,63.630001068115234,64.5469970703125,62.40999984741211,62.709999084472656,62.709999084472656,12169200
2023-08-10,63.060001373291016,64.26000213623047,61.810001373291016,62.2400016784668,62.2400016784668,8642500
2023-08-11,61.599998474121094,62.36000061035156,60.529998779296875,60.56999969482422,60.56999969482422,7733100
2023-08-14,60.060001373291016,60.4900016784668,59.63999938964844,60.150001525878906,60.150001525878906,7408100
2023-08-15,60.09000015258789,60.36000061035156,58.130001068115234,58.36000061035156,58.36000061035156,9501100
2023-08-16,58.13999938964844,58.95000076293945,57.439998626708984,57.4900016784668,57.4900016784668,8309200
2023-08-17,57.06999969482422,57.52000045776367,56.08000183105469,56.099998474121094,56.099998474121094,10195200
2023-08-18,55.029998779296875,57.27000045776367,54.724998474121094,56.880001068115234,56.880001068115234,9827600
2023-08-21,56.84000015258789,57.560001373291016,55.9900016784668,57.560001373291016,57.560001373291016,9422900
2023-08-22,57.810001373291016,58.0,55.630001068115234,56.06999969482422,56.06999969482422,10503800
2023-08-23,56.29999923706055,57.400001525878906,55.900001525878906,57.220001220703125,57.220001220703125,12207300
2023-08-24,57.56999969482422,57.56999969482422,55.310001373291016,55.630001068115234,55.630001068115234,7952700
2023-08-25,55.400001525878906,56.630001068115234,54.970001220703125,55.86000061035156,55.86000061035156,7741000
2023-08-28,56.0099983215332,56.45000076293945,55.2599983215332,55.869998931884766,55.869998931884766,5333600
2023-08-29,55.56999969482422,57.900001525878906,55.459999084472656,57.7599983215332,57.7599983215332,7329800
2023-08-30,57.33000183105469,58.209999084472656,56.97999954223633,57.720001220703125,57.720001220703125,6813200
2023-08-31,57.79999923706055,58.5,57.16999816894531,57.650001525878906,57.650001525878906,7392900
2023-09-01,58.38999938964844,59.040000915527344,57.849998474121094,58.16999816894531,58.16999816894531,5737100
2023-09-05,58.15999984741211,59.19499969482422,57.78499984741211,58.7400016784668,58.7400016784668,5987000
2023-09-06,57.68000030517578,59.720001220703125,57.4900016784668,57.63999938964844,57.63999938964844,10491600
2023-09-07,56.220001220703125,56.5,55.13999938964844,56.040000915527344,56.040000915527344,9075800
2023-09-08,56.0,56.0,52.779998779296875,53.08000183105469,53.08000183105469,20691100
2023-09-11,53.95500183105469,55.20000076293945,53.27000045776367,53.939998626708984,53.939998626708984,10420000
2023-09-12,53.78499984741211,55.729000091552734,53.650001525878906,54.33000183105469,54.33000183105469,10233100
2023-09-13,54.07500076293945,54.58000183105469,53.61000061035156,54.150001525878906,54.150001525878906,5735300
2023-09-14,54.61000061035156,54.72999954223633,53.56999969482422,53.849998474121094,53.849998474121094,8090000
2023-09-15,53.68000030517578,54.08000183105469,52.2599983215332,52.83000183105469,52.83000183105469,11826900
2023-09-18,52.810001373291016,52.810001373291016,51.2400016784668,51.25,51.25,11564000
2023-09-19,49.939998626708984,50.630001068115234,49.369998931884766,49.79999923706055,49.79999923706055,17971800
2023-09-20,49.9900016784668,50.060001373291016,47.52000045776367,47.56999969482422,47.56999969482422,15313500
2023-09-21,46.5099983215332,46.93000030517578,45.27000045776367,45.619998931884766,45.619998931884766,19485700
2023-09-22,45.88999938964844,46.18000030517578,44.599998474121094,44.709999084472656,44.709999084472656,11850200
2023-09-25,44.619998931884766,45.7400016784668,44.33000183105469,45.59000015258789,45.59000015258789,8841300
2023-09-26,44.939998626708984,45.7400016784668,44.560001373291016,44.810001373291016,44.810001373291016,10168200
2023-09-27,45.2599983215332,45.36000061035156,43.75,44.13999938964844,44.13999938964844,11656100
2023-09-28,44.029998779296875,44.560001373291016,42.77000045776367,44.349998474121094,44.349998474121094,16585100
2023-09-29,45.209999084472656,45.630001068115234,44.209999084472656,44.2599983215332,44.2599983215332,11939600
