Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
73,99110438.0,180.5574,182.63,179.7,182.94,179.12,1641272400000,831890,178.13899999999998,174.46943453078117,5.861561119293071,60.84546814361418,4.691468427589427,183.06433339816596,169.35366660183405,176.209
74,94535602.0,177.2884,179.61,174.92,180.17,174.64,1641358800000,848513,178.332,174.5103950279829,1.1156714260939813,49.54274047133939,4.141030285114994,182.88675157435634,169.90524842564363,176.396
75,96882954.0,173.08,172.7,172.0,175.3,171.64,1641445200000,960340,177.96800000000002,174.28217729816626,-2.0724208608517345,43.9955143232743,3.429649628930008,182.99133952324294,169.49266047675704,176.242
76,86709147.0,172.4383,172.89,172.17,174.14,171.03,1641531600000,716881,177.557,174.09016118015114,-2.3315180394826487,44.39823873390209,2.8467770392815908,183.06849704866116,169.17650295133885,176.1225
77,106754551.0,170.2886,169.08,172.19,172.5,168.17,1641790800000,956337,176.743,173.91741925468284,-4.513946653357741,44.45045480773809,2.3592640184540983,182.73074515420376,168.78825484579625,175.7595
78,76138312.0,173.6337,172.32,175.08,175.18,170.82,1641877200000,649652,176.32199999999997,174.023108413348,-2.3481510402141668,51.728748285048965,2.180964483407422,182.70404763509424,168.74895236490573,175.7265
79,74805173.0,175.8343,176.12,175.53,177.18,174.82,1641963600000,642756,175.93699999999998,174.1600985575891,-2.1462816367487982,52.79872649544459,2.052314255283619,182.73556115961065,168.83743884038932,175.7865
80,84405760.0,173.9711,175.78,172.19,176.62,171.79,1642050000000,692343,175.33599999999998,173.98099868871736,-3.372615039281701,44.63873517070786,1.6616929739298314,182.35212389717228,168.5098761028277,175.43099999999998
81,80440778.0,172.3612,171.34,173.07,173.78,171.09,1642136400000,672552,174.88600000000002,173.8981806261067,-2.5342118601115056,47.035074476986125,1.406913417610724,182.32709705642108,168.6159029435789,175.4715
82,91063979.0,170.5404,171.51,169.8,172.54,169.405,1642482000000,780899,173.66500000000002,173.52561875100608,-6.708422614142069,39.90363308924771,0.9304119029149831,182.45163126030795,168.35736873969208,175.4045
83,94814990.0,168.2999,170.0,166.23,171.08,165.94,1642568400000,824022,172.318,172.8623806827328,-7.495826377295492,33.70461617999139,0.2616951959264213,182.97303168371138,167.4839683162886,175.2285
84,91420515.0,167.0706,166.98,164.51,169.68,164.18,1642654800000,795585,171.277,172.10307334793893,-5.951292019208779,31.11685716523226,-0.40241840864783285,183.81747614553643,165.79152385446355,174.8045
85,122824858.0,163.8807,164.415,162.41,166.33,162.3,1642741200000,1079476,170.31799999999998,171.22188486176265,-5.57558139534884,28.181586091501856,-1.085670738059008,184.6343547266313,163.6516452733687,174.143
86,162706686.0,158.6897,160.02,161.62,162.3,154.7,1643000400000,1632710,169.263,170.34898623796605,-6.127664517627916,27.1125600081413,-1.6716300190728077,185.17312543501976,161.64687456498024,173.41
87,115777137.0,159.4274,158.98,159.78,162.76,157.02,1643086800000,1008306,168.022,169.38816930724187,-7.207154887043381,24.688894227910097,-2.258445637883341,185.09966143642157,159.66533856357842,172.3825
88,108275307.0,161.41,163.5,159.69,164.3894,157.82,1643173200000,1017706,166.483,168.50651755203808,-8.790267306374238,24.56952807513676,-2.699643679539662,184.83982841750944,157.9651715824905,171.40249999999997
89,121954638.0,161.2969,162.45,159.22,163.84,158.28,1643259600000,1161003,164.852,167.66228868367097,-9.291858941491485,23.89906733909953,-3.052039368250007,184.30320587078492,156.48579412921507,170.3945
90,179435660.0,167.3083,165.71,170.33,170.35,162.8,1643346000000,1518049,164.666,167.90480789424635,-1.0802021023288142,55.67076678112832,-2.407083974866339,183.4415504351573,156.5604495648427,170.001
91,115522090.0,173.1568,170.16,174.78,175.0,169.51,1643605200000,933480,164.83700000000002,168.5298253584058,0.9880395215808678,62.61671269478536,-1.5193601313336558,183.040284883289,156.68271511671097,169.86149999999998
92,85595911.0,173.7061,174.01,174.61,174.84,172.31,1643691600000,735250,165.31799999999998,169.0825685076416,2.832744405182569,62.20299994091427,-0.8200966057016785,181.662170113022,157.320829886978,169.4915
93,84914158.0,174.9413,174.745,175.84,175.88,173.33,1643778000000,676308,166.279,169.69688046149238,5.781146604102758,64.10935415844733,-0.16477507871709918,180.9258045457667,157.67119545423333,169.29850000000002
94,89418074.0,174.3835,174.48,172.9,176.2399,172.12,1643864400000,724838,167.118,169.98807314681125,5.099993921342176,56.53626466320495,0.11600133221062947,180.66167528651786,157.73332471348218,169.19750000000002
95,82446700.0,172.3165,171.68,172.39,174.1,170.68,1643950800000,702966,168.116,170.20643013346478,6.144941813927708,55.277681712000664,0.29397713755614063,180.70148536069453,157.7325146393055,169.217
96,77251204.0,172.4426,172.86,171.66,173.9458,170.95,1644210000000,571410,169.12,170.33857284860431,6.212102462566508,53.38749606892948,0.37183308604559784,180.65188441763655,157.73111558236343,169.1915
97,74829217.0,173.8127,171.73,174.83,175.35,171.43,1644296400000,634268,170.625,170.7468844078221,9.419201401927657,59.98880495915657,0.6814714150781356,180.97815791003782,157.66884208996223,169.32350000000002
98,71204538.0,175.8287,176.05,176.28,176.65,174.9,1644382800000,573996,172.284,171.24989491620192,10.388878452000753,62.675323861027366,1.0319690071682714,181.16771702956996,157.59928297043004,169.3835
99,90715899.0,173.5408,174.14,172.12,175.48,171.55,1644469200000,761963,173.574,171.3289953783654,8.101997236528078,51.625497648464965,0.9629632003195923,180.73225709410144,157.69374290589855,169.213
100,98490687.0,170.1997,172.33,168.64,173.08,168.04,1644555600000,815714,173.405,171.08454125305946,-0.9921916280162192,44.35671561238031,0.6203180445228043,180.47492389283687,157.59607610716316,169.0355
101,86185530.0,168.3917,167.37,168.88,169.58,166.56,1644814800000,757491,172.815,170.8841284118722,-3.3756722737155314,44.95065082256761,0.3639400102715342,180.1146782220066,157.53732177799338,168.826
102,64286317.0,171.6596,170.97,172.79,172.95,170.25,1644901200000,562851,172.63299999999998,171.0573894653384,-1.0423228910142726,53.86483151105996,0.47083539642486016,180.39030525458082,157.56069474541914,168.97549999999998
103,61139697.0,171.6489,171.85,172.55,173.34,170.05,1644987600000,543032,172.304,171.19308133212581,-1.87101910828025,53.27645337657505,0.5300743981526637,180.7346731176281,157.84832688237188,169.29149999999998
104,69589344.0,170.1812,171.03,168.88,171.91,168.47,1645074000000,584118,171.902,170.98280121102346,-2.3250433776749624,44.93651372284866,0.27768245479805387,180.74461436810392,158.2753856318961,169.51000000000002
105,82772674.0,167.7969,169.82,167.3,170.5413,166.19,1645160400000,687677,171.393,170.64800110093043,-2.952607459829442,41.80600590331153,-0.049264879223898106,180.56524738396965,158.9437526160303,169.75449999999998
106,91148358.0,164.5551,164.98,164.32,166.69,162.15,1645506000000,897217,170.659,170.07272827357312,-4.275894209483865,36.48015761680944,-0.5425795724978002,180.3523915219459,159.4266084780541,169.8895
107,90009247.0,162.1577,165.54,160.07,166.15,159.75,1645592400000,820313,169.183,169.16338933961194,-8.442486987359159,30.35273189125732,-1.261927784350604,180.31146731919,159.49653268081005,169.90400000000002
108,141147540.0,158.0144,152.58,162.74,162.85,152.0,1645678800000,1383829,167.829,168.57944485419267,-7.680962105740862,37.66170089041311,-1.5981472918210216,179.9368730192745,160.1761269807255,170.0565
109,91974222.0,163.7895,163.84,164.85,165.12,160.8738,1645765200000,812155,167.102,168.24040441290245,-4.223797350685574,42.92132382301739,-1.6750355407870927,179.23970680263102,161.43629319736897,170.338
110,95056629.0,164.268,163.06,165.12,165.42,162.43,1646024400000,791485,166.75,167.95673128445677,-2.087286527514221,43.597926222411814,-1.694648436235866,179.26523285419248,160.88976714580755,170.07750000000001
111,83468865.0,164.16,164.695,163.2,166.6,161.97,1646110800000,749653,166.182,167.52430116768798,-3.3633349123638125,39.86423789096794,-1.8438648251346024,178.88523377698584,160.11176622301417,169.4985
112,79724750.0,165.8095,164.39,166.56,167.36,162.95,1646197200000,668260,165.559,167.4366374251709,-3.605532727588397,48.448603470026285,-1.6717253597403499,178.25919900471482,159.9328009952852,169.096
113,76678441.0,166.918,168.47,166.23,168.91,165.55,1646283600000,651764,164.927,167.3269431137917,-3.6627064618951146,47.70545501234784,-1.54413204229769,177.30958873890796,159.92141126109203,168.6155
114,83819592.0,163.398,164.49,163.17,165.55,162.1,1646370000000,743696,164.356,166.94903919435612,-3.3810990052108054,41.19509760664711,-1.6706713856996203,176.8982505951196,159.35974940488038,168.129
115,96418845.0,161.4026,163.36,159.3,165.02,159.04,1646629200000,847057,163.55599999999998,166.2536719948692,-4.781829049611476,34.5662749815628,-2.0594908554795097,176.80966464771802,158.13933535228193,167.47449999999998
116,131139480.0,158.7737,158.82,157.44,162.88,155.8,1646715600000,1139149,162.868,165.4524290862447,-4.186952288218109,31.831002196775643,-2.4890275813129676,176.85100568773095,156.67599431226904,166.7635
117,91445405.0,161.9446,161.475,162.95,163.41,159.41,1646802000000,733685,163.156,165.22493553294973,1.7992128443805808,45.91744689093156,-2.357650057891192,175.66904204159357,156.66995795840643,166.1695
118,105342033.0,158.0284,160.2,158.52,160.39,155.98,1646888400000,882861,162.734,164.6153959390452,-2.593093277620744,38.76209015753329,-2.58124145625996,174.13280786946217,156.43019213053782,165.2815
119,96917302.0,156.1598,158.93,154.73,159.28,154.5,1646974800000,880727,161.72199999999998,163.71672358095017,-6.138914164391875,33.761028578897466,-3.0293402275601977,173.805367021468,155.01863297853203,164.412
120,108712111.0,151.683,151.45,150.62,154.12,150.1,1647230400000,969357,160.272,162.52611234631834,-8.781492248062015,29.21872299209636,-3.6737556155867424,174.44062927093142,152.58137072906857,163.511
121,92964302.0,153.4741,150.9,155.09,155.57,150.38,1647316800000,719955,159.46099999999998,161.85010213301666,-4.969362745098031,39.11739819271937,-3.780192109162101,174.0452503090545,151.59774969094553,162.82150000000001
122,102300157.0,157.6528,157.05,159.59,160.0,154.46,1647403200000,833066,158.764,161.6446383027424,-4.184678194044188,47.352990983538426,-3.4615290530269647,172.4786939499071,151.84430605009288,162.1615
123,75615376.0,159.4208,158.61,160.62,161.0,157.63,1647489600000,629003,158.203,161.55148936612946,-3.3748420862660082,49.1039186634431,-3.0902513987555267,170.7253657132234,152.4046342867766,161.565
124,122610172.0,162.5971,160.51,163.98,164.48,159.76,1647576000000,713986,158.284,161.7722630601177,0.4964147821290693,54.579226871409126,-2.4961136194972653,169.93027293411762,152.70972706588236,161.32
125,95811352.0,164.7355,163.51,165.38,166.35,163.015,1647835200000,721125,158.892,162.10023914556155,3.8166980539861792,56.73407405500264,-1.8904944064659048,169.60520373216153,152.84279626783845,161.224
126,81532007.0,168.2308,165.51,168.82,169.42,164.91,1647921600000,638943,160.03,162.71112649596503,7.228150406504062,61.69543057766092,-1.1200463688320212,170.3745182482587,152.52348175174131,161.449
127,98062674.0,170.7915,167.99,170.21,172.64,167.65,1648008000000,784481,160.75600000000003,163.39284226905912,4.455354403191175,63.570927665960824,-0.3927717368529784,171.63109049053287,152.2809095094671,161.956
128,90131418.0,172.2655,171.06,174.07,174.14,170.21,1648094400000,688102,162.31099999999998,164.36349297187192,9.809487761796607,68.3521602947999,0.4894265843483083,173.54749682539637,151.4975031746036,162.52249999999998
129,80529356.0,174.0232,173.88,174.72,175.28,172.75,1648180800000,663600,164.31,165.30499361079265,12.919278743617921,69.11070861435863,1.2268819461516216,175.232739990685,150.79926000931505,163.01600000000002
130,90371916.0,174.3754,172.17,175.6,175.73,172.0,1648440000000,716107,166.808,166.24090328253877,16.58478289735758,70.18566564376982,1.8608782330784095,176.9167140957711,150.16328590422887,163.54
131,99459940.0,177.8604,176.69,178.96,179.01,176.34,1648526400000,775943,169.195,167.39718480230798,15.39106325359469,74.02112661313755,2.6044265691825785,179.29412388028388,149.36187611971613,164.328
132,91340654.0,178.1191,178.55,177.77,179.61,176.7,1648612800000,695863,171.01299999999998,168.34016800209815,11.391691208722357,70.45443186930649,3.062369834572678,180.94681034075515,148.83018965924484,164.8885
133,103049285.0,175.8765,177.84,174.61,178.03,174.4,1648699200000,716272,172.412,168.91015272918014,8.709998754825058,61.68471760152261,3.1341787195982533,181.91197755877926,148.70302244122075,165.3075
134,78251328.0,173.4143,174.03,174.31,174.88,171.94,1648785600000,661160,173.445,169.4010479356183,6.299548725454332,60.88528631339325,3.130790481716872,182.88692341736348,148.8420765826365,165.8645
135,76545983.0,177.4855,174.57,178.44,178.49,174.44,1649044800000,630374,174.75100000000003,170.22277085056209,7.896964566453018,67.35651025348426,3.4219160448386674,184.40301333076897,149.23998666923106,166.82150000000001
136,73401786.0,175.9791,177.5,175.06,178.3,174.415,1649131200000,621541,175.375,170.66251895505644,3.6962445207913808,58.54835237102033,3.341380049622529,185.07998644079484,150.3250135592052,167.70250000000001
137,89058782.0,171.7887,172.36,171.83,173.63,170.13,1649217600000,769485,175.53699999999998,170.76865359550587,0.9517654661888283,51.41002242029019,2.982539824884867,185.46927376750065,150.82372623249935,168.1465
138,77594650.0,171.8049,171.16,172.14,173.36,169.85,1649304000000,628352,175.344,170.8933214504599,-1.1087493537082822,52.033664120054134,2.692137485561773,185.64651171293988,152.0084882870601,168.8275
139,76534208.0,170.5154,171.78,170.09,171.78,169.2,1649390400000,614848,174.881,170.8202922276908,-2.64995421245421,47.54947583738598,2.2704018922395335,185.12259692762976,154.06840307237022,169.5955
140,72246706.0,166.692,168.71,165.75,169.03,165.5,1649649600000,677210,173.89600000000002,170.359356570628,-5.609339407744872,39.53500907517615,1.5678979157934805,183.38063093344851,157.3233690665515,170.352
141,79265181.0,168.0916,168.02,167.66,169.87,166.64,1649736000000,678461,172.76600000000002,170.11396051875272,-6.314260169870368,44.13904185598809,1.151999952301054,182.07233569117446,159.8886643088255,170.98049999999998
142,70618925.0,169.6805,167.39,170.4,171.04,166.77,1649822400000,558072,172.029,170.139964107957,-4.145806379029085,50.18505089596019,1.0316012634986862,181.31788501514706,161.72411498485297,171.52100000000002
143,75069376.0,167.2264,170.62,165.29,171.27,165.04,1649908800000,596848,171.09699999999998,169.69905827996092,-5.337609529809302,40.99152134515321,0.517880339069535,180.68532185467902,162.82367814532094,171.75449999999998
144,69023941.0,164.9284,163.92,165.07,166.5984,163.57,1650254400000,576791,170.173,169.27823479996445,-5.3009006941655725,40.635421367684685,0.09194080751882439,180.56089328088572,163.05710671911427,171.809
145,67723833.0,166.5491,165.02,167.4,167.82,163.91,1650340800000,548306,169.069,169.10748618178587,-6.186953597848012,46.14127553245369,-0.056951313297474826,180.40566242267272,163.41433757732733,171.91000000000003
146,67929814.0,167.3492,168.76,167.23,168.88,166.1,1650427200000,595063,168.286,168.93680561980534,-4.47275219924598,45.79693809111383,-0.1865169200532648,180.4688944688821,163.1921055311179,171.8305
147,87227768.0,168.8014,168.91,166.42,171.53,165.91,1650513600000,752017,167.745,168.70800510891394,-3.148460687889207,44.056347123924105,-0.3505182709867256,180.5745164409102,162.70748355908978,171.641
148,84875424.0,164.2289,166.46,161.79,167.8699,161.5,1650600000000,730001,166.70999999999998,168.07909555355812,-6.012547926106655,35.48961744075312,-0.844359577034453,180.85187475747207,161.2021252425279,171.027
149,96017376.0,160.7032,161.12,162.88,163.17,158.46,1650859200000,925124,165.98899999999998,167.60645050323464,-4.238932329942976,38.61204753172403,-1.1346983828891268,180.71475583367678,160.15524416632323,170.435
150,95595226.0,158.6074,162.25,156.8,162.34,156.72,1650945600000,899965,165.094,166.62404591203148,-5.399698340874805,29.701947113928114,-1.8342550155913386,181.07023995431675,157.91976004568326,169.495
151,88063191.0,157.4448,155.91,156.57,159.79,155.38,1651032000000,777860,163.98499999999999,165.7100417382104,-6.614577120362641,29.416625699494787,-2.379785083770031,180.3949400451939,156.35605995480614,168.37550000000002
152,130149192.0,161.8622,159.25,163.64,164.515,158.93,1651118400000,1126019,163.30900000000003,165.52185612564583,-3.9671361502347526,46.85363750426845,-2.2160860194226757,179.04019325312913,156.2978067468709,167.669
153,131747495.0,160.7133,161.84,157.65,166.2,157.25,1651204800000,1032218,162.54500000000002,164.8062328414962,-4.6221792001935915,38.01327899728444,-2.5404119830317597,178.52006816802128,155.1219318319787,166.821
154,123050000.0,156.0357,156.71,157.96,158.23,153.27,1651464000000,1154671,161.834,164.18384803772383,-4.307263585145686,38.678599627805625,-2.7408336128333985,177.77980718858876,154.2271928114112,166.00349999999997
155,88966526.0,158.8014,158.15,159.48,160.71,156.32,1651550400000,706626,161.042,163.75622548883985,-4.731182795698934,42.066285156732135,-2.74537097392772,175.66985344239143,154.44114655760856,165.0555
156,108206503.0,162.4245,159.67,166.02,166.48,159.26,1651636800000,873681,160.921,163.96202317167257,-0.7235543861747172,54.170305348401264,-2.195930205851454,174.19596219695478,155.0110378030452,164.6035
157,130419230.0,158.143,163.85,156.77,164.08,154.95,1651723200000,1164746,159.956,163.30820288333868,-5.798581901213783,40.78054596140354,-2.478323561850374,173.4200129970133,154.28098700298673,163.8505
158,115494647.0,157.3298,156.01,157.28,159.44,154.18,1651809600000,1023008,159.505,162.7601844393988,-2.7875641263366036,41.663900031348135,-2.630645153452406,172.28674370523004,153.92825629477,163.10750000000002
159,131577921.0,153.1029,154.925,152.06,155.83,151.49,1652068800000,1103707,158.423,161.78744039945346,-6.642927308447934,35.62113168584581,-3.1364168260357133,171.98690466163555,152.42509533836443,162.206
160,115366736.0,154.8376,155.52,154.51,156.74,152.93,1652155200000,988257,158.19400000000002,161.12585490859402,-1.4604591836734824,40.148095967427004,-3.3014924461390365,171.8291075595697,151.4588924404303,161.644
161,142547625.0,149.4468,153.5,146.5,155.45,145.81,1652241600000,1310796,157.18699999999998,159.79623173508546,-6.4316280258031515,31.979321628930563,-4.032175710366516,172.32860005279932,148.8433999472007,160.586
162,182408091.0,142.066,142.77,142.56,146.2,138.8,1652328000000,1678454,155.079,158.2293015773504,-12.881935956978724,28.779031737567394,-4.8729996272357425,172.4553127555307,145.93268724446932,159.19400000000002
163,113990852.0,146.3255,144.59,147.11,148.105,143.11,1652414400000,920506,154.025,157.21845597940947,-6.685696162385025,36.883683905660604,-5.113269082022299,172.22521735842022,144.34478264157983,158.28500000000003
164,86643781.0,145.7814,145.55,145.54,147.5199,144.18,1652673600000,699719,152.783,156.1567781630995,-7.8627500633071765,35.341768556050326,-5.368485673869088,171.93023761903828,142.68676238096174,157.3085
165,78138254.0,148.443,148.86,149.24,149.77,146.68,1652760000000,609263,151.759,155.52798014827226,-6.420867820416341,41.72139103664903,-5.212105674046825,170.65356349526294,142.14743650473704,156.4005
166,109742890.0,142.6901,146.85,140.82,147.3601,139.9,1652846400000,982288,149.239,154.19089104388388,-15.178894109143487,33.39095311968259,-5.701869427188399,169.9551376464218,140.20486235357816,155.07999999999998
167,135863540.0,138.66,139.88,137.35,141.66,136.6,1652932800000,1219746,147.297,152.65990094898535,-12.387574153218099,30.593793458305782,-6.297418015237355,169.43695638177454,137.8160436182255,153.62650000000002
168,137392625.0,136.397,139.09,137.59,140.7,132.61,1653019200000,1133362,145.328,151.28990995362304,-12.51907426246185,31.037748640021007,-6.673105165244493,169.21588841148667,135.6171115885133,152.41649999999998
169,117726265.0,141.4344,137.79,143.11,143.26,137.65,1653278400000,851032,144.433,150.54628177602092,-5.885834538997757,40.72686258513466,-6.4510582865863455,167.9729733756205,134.88302662437948,151.428
170,104132746.0,139.4136,140.805,140.36,141.97,137.33,1653364800000,812515,143.018,149.620256160019,-9.157983302051633,37.78801026172801,-6.422946819984247,167.6283927812746,133.58360721872538,150.606
171,92482696.0,140.0769,138.43,140.52,141.785,138.34,1653451200000,688316,142.42,148.79296014547182,-4.081911262798628,38.076874948394114,-6.314962658743497,167.13605465879135,132.47094534120868,149.8035
172,90601098.0,142.3902,137.39,143.78,144.34,137.14,1653537600000,670652,142.542,148.33723649588347,0.8557800224466884,43.96693654348658,-5.898337316930991,165.1028300666291,132.51816993337087,148.8105
173,91425110.0,148.1995,145.39,149.64,149.68,145.26,1653624000000,686376,142.79500000000002,148.45566954171224,1.7198015090748233,52.91254171182049,-5.037239544092927,164.19951170872574,132.62048829127426,148.41
174,103718416.0,149.0998,149.07,148.84,150.66,146.84,1653969600000,706652,143.125,148.49060867428386,2.267417891988465,51.66147063086157,-4.369003516438113,163.12876246931023,132.77923753068978,147.954
175,74286635.0,149.3747,149.9,148.71,151.74,147.68,1654056000000,629251,143.072,148.51055334025807,-0.3551326722058437,51.4418612482548,-3.8060379276323317,161.6513020146385,133.1796979853615,147.4155
176,72348055.0,149.5215,147.83,151.21,151.27,146.86,1654142400000,574552,144.111,148.7559575820528,7.378213321971322,55.48522194610847,-3.1221641708456787,158.25596973487043,135.0940302651296,146.675
177,88570289.0,145.8127,146.9,145.38,147.97,144.46,1654228800000,761195,144.91400000000002,148.4490523473207,5.846377866763743,45.63838478623858,-3.0158566500487893,156.72506397409907,135.48593602590088,146.10549999999998
178,71598380.0,146.6167,147.03,146.14,148.5689,144.9,1654488000000,605199,145.769,148.23913849756426,6.214114397848668,47.00074429418568,-2.8375717645236023,154.85228906682556,136.24471093317447,145.54850000000002
179,67808150.0,147.5529,144.345,148.71,149.0,144.1,1654574400000,527360,146.329,148.2819440886948,3.9130738592690895,51.56179055581977,-2.460538628975087,154.32344686872574,136.43855313127432,145.38100000000003
180,53950201.0,148.6118,148.58,147.96,149.8697,147.46,1654660800000,430174,147.089,148.25267644426796,5.4146480478768835,50.162024702406995,-2.196931031277842,153.06604335401573,137.04095664598424,145.05349999999999
181,69472976.0,145.3266,147.08,142.64,147.95,142.53,1654747200000,558178,147.301,147.7424331311527,1.5086820381440194,41.320941589812804,-2.389752075460592,152.91024403319642,136.81075596680358,144.8605
182,91566637.0,138.1785,140.28,137.13,140.76,137.06,1654833600000,826197,146.636,146.7776664828661,-4.625121713729312,34.35315952166768,-2.9531332117808518,153.2721558779041,135.90584412209589,144.589
183,122128099.0,133.128,132.87,131.88,135.2,131.44,1655092800000,1019929,144.85999999999999,145.42333316624192,-11.868484362469923,29.149380216679475,-3.779678168022855,154.03094623154252,133.62405376845746,143.8275
184,84784326.0,132.5738,133.13,132.76,133.89,131.48,1655179200000,674981,143.252,144.27212106021992,-10.80354743348563,31.093370327371233,-4.313983439517045,154.43076004858358,131.94623995141643,143.1885
185,91532972.0,134.625,134.29,135.43,137.34,132.16,1655265600000,733275,141.924,143.46829187292718,-8.930132472597673,36.927505472209994,-4.470445023285805,153.8644411316813,131.13155886831868,142.498
186,107961508.0,130.4622,132.08,130.06,132.39,129.04,1655352000000,909222,139.80900000000003,142.24935624811562,-13.987170160703661,31.05222372280771,-4.970459711158355,154.5463354476184,129.37366455238157,141.95999999999998
187,134520290.0,131.491,130.065,131.56,133.079,129.81,1655438400000,744035,138.427,141.277596589196,-9.506121887467323,34.29666989074225,-5.185907575318822,154.91671376091958,128.42428623908043,141.6705
188,81000488.0,135.8508,133.42,135.87,137.06,133.32,1655784000000,604547,137.4,140.7859968992691,-7.027507869166541,42.87821656619582,-4.951789433845448,154.95729548187194,128.21170451812804,141.5845
189,73409234.0,135.8581,134.79,135.35,137.76,133.91,1655870400000,530526,136.06400000000002,140.2918153629719,-8.983928451348271,42.14037995967135,-4.753414372191429,154.81772795492296,127.57527204507706,141.19650000000001
190,72433768.0,137.2859,136.82,138.27,138.59,135.63,1655956800000,554898,135.095,140.1080139663381,-6.549067315490671,47.750155510735496,-4.310887878050039,154.76924767634097,127.41475232365904,141.092
191,88401837.0,140.8332,139.9,141.66,141.91,139.77,1656043200000,542278,134.99699999999999,140.2491036057619,-0.6870443073471606,53.5584776226437,-3.6446248085313186,154.8257392312632,127.47226076873679,141.149
192,70207908.0,142.0413,142.695,141.66,143.49,140.965,1656302400000,516175,135.45,140.377366914329,3.3034346970028454,53.5584776226437,-3.0810896422869405,154.66929971782412,127.41670028217584,141.04299999999998
193,67315328.0,139.3752,142.13,137.44,143.422,137.325,1656388800000,546240,136.006,140.1103335584809,4.215953897482562,45.74357566308165,-2.941099530359992,153.54796412499755,127.31803587500242,140.433
194,66242411.0,139.2737,137.46,139.23,140.67,136.67,1656475200000,572553,136.65300000000002,140.03030323498263,4.873455860198854,49.234662552716706,-2.655111841182361,152.49174539196724,127.41325460803272,139.9525
195,98964467.0,136.476,137.25,136.72,138.37,133.7737,1656561600000,710706,136.782,139.72936657725694,0.9525215978734342,44.748583122608245,-2.6010176477676055,151.29226815177427,127.41373184822574,139.353
196,71051552.0,137.4774,136.04,138.93,139.04,135.66,1656648000000,558680,137.669,139.6566968884154,6.8199292634168875,49.27059601164238,-2.3526986341490215,149.36708712798168,128.11091287201828,138.73899999999998
197,73429641.0,139.7669,137.77,141.56,141.61,136.93,1656993600000,601960,138.669,139.829724444014,7.601094557616296,54.22444702375688,-1.9215347501555584,148.8232782930668,128.2727217069332,138.548
198,74064254.0,142.5582,141.355,142.92,144.12,141.08,1657080000000,585624,139.374,140.11065858546726,5.188783395893121,56.65636626742692,-1.4533404279366948,148.27501516988974,128.49898483011026,138.387
199,66253709.0,145.6754,143.29,146.35,146.55,143.28,1657166400000,539961,140.474,140.67787144133388,8.127077946065755,62.27304975911042,-0.7963409968200494,147.70754628637107,128.83045371362888,138.26899999999998
200,64543598.0,146.6409,145.265,147.04,147.55,145.0,1657252800000,520274,141.351,141.25624676484898,6.342662905908715,63.33503473517137,-0.2174800066651983,147.47938611986177,128.96661388013825,138.223
201,63305113.0,145.1524,145.67,144.87,146.64,143.78,1657512000000,496267,141.672,141.58476978622633,2.265988987717075,57.66308134528973,0.06541655264888391,147.85109072357162,128.81790927642837,138.3345
202,77588759.0,146.7948,145.76,145.86,148.45,145.05,1657598400000,579531,142.092,141.97342707838757,2.964845404489635,59.50156524045003,0.3652880272949801,148.8129040027263,128.72909599727373,138.77100000000002
203,71185560.0,145.1932,142.99,145.49,146.45,142.1201,1657684800000,559357,142.897,142.29311552580688,5.857101280558798,58.44758808497407,0.5665515697978094,149.3771904545715,129.52580954542853,139.4515
204,78140744.0,146.591,144.08,148.47,148.95,143.25,1657771200000,614951,143.821,142.85465047800625,6.63650075414782,64.13308989708,0.9555010510203203,150.40374598876025,130.07025401123974,140.237
205,76259931.0,149.5097,149.78,150.17,150.86,148.2,1657857600000,550061,145.166,143.51968225273296,9.837624341720295,66.99552434696835,1.384957185299811,151.75831713183425,130.18968286816573,140.974
206,81380868.0,149.0297,150.74,147.07,151.57,146.7,1658116800000,620449,145.98,143.84243841157542,5.859065716547892,57.67021182423265,1.4583492314127966,151.67423395579672,131.97476604420328,141.8245
207,82969067.0,149.7493,147.92,151.0,151.23,146.91,1658203200000,576469,146.92399999999998,144.4931258287049,6.668550437976828,64.60920246342005,1.812735031285797,152.23069795213016,133.36230204786986,142.7965
208,64823413.0,152.6255,151.12,153.04,153.72,150.37,1658289600000,523491,147.936,145.27011438973173,7.080884410859226,67.66624484309357,2.2324648171545505,153.5265034315943,133.7834965684057,143.655
209,65064436.0,154.3545,154.5,155.35,155.57,151.94,1658376000000,522802,148.836,146.18646762702883,6.149641270925863,70.8358142635872,2.720145249762197,154.9993984842029,134.3106015157971,144.655
210,66675373.0,154.6233,155.39,154.09,156.28,153.41,1658462400000,527310,149.541,146.9049705700262,4.794613710554959,66.86345091638879,2.970719432007371,156.1302901495598,134.76170985044018,145.446
211,53580745.0,153.3004,154.01,152.95,155.04,152.28,1658721600000,487391,150.349,147.4545187000238,5.577414233450669,63.29517462296159,3.0422437123190207,157.02297742335855,134.99802257664146,146.0105
212,55099091.0,151.6799,152.265,151.6,153.085,150.8,1658808000000,472001,150.92299999999997,147.8313806363853,3.9352804058686277,59.142250990485685,2.955919502166381,157.58674884637864,135.42825115362135,146.5075
213,78620688.0,155.2412,152.58,156.79,157.33,152.16,1658894400000,579181,152.05299999999997,148.64580057853206,7.766856828648006,68.08658007076886,3.268617975668832,158.59739093001068,136.3526090699893,147.475
